mese,categoria,cod_stazione,ruolo,oltre_10,info_mancante,in_ritardo,in_orario,parzialmente_cancellate,in_anticipo,minuti_ritardo_tot,oltre_5,corse_osservate,oltre_15,oltre_30,minuti_anticipo_tot,oltre_60,effettuate,soppresse,cancellate_tot,minuti_netti_tot,cancellate,nome_stazione,ritardo_medio,ritardo_mediano,p95,p90
2025-01,EXP,N_FEBDC4EA7CA2,partenza,1,0,1,0,0,0,38.0,1,1,1,1,0.0,0,1,0,0,38.0,0,TORINO P.NUOVA,38.0,38.0,38.0,38.0
2025-01,EXP,S04523,arrivo,1,0,1,0,0,0,38.0,1,1,1,1,0.0,0,1,0,0,38.0,0,IMPERIA,38.0,38.0,38.0,38.0
2025-01,EXP,S04523,partenza,0,0,0,0,0,1,0.0,0,1,0,0,67.0,0,1,0,0,-67.0,0,IMPERIA,-67.0,-67.0,-67.0,-67.0
2025-01,EXP,S12002,partenza,0,0,0,1,0,0,1.0,0,1,0,0,0.0,0,1,0,0,1.0,0,PALERMO CENTRALE,1.0,1.0,1.0,1.0
2025-01,EXP,S12301,arrivo,0,0,0,1,0,0,1.0,0,1,0,0,0.0,0,1,0,0,1.0,0,MESSINA CENTRALE,1.0,1.0,1.0,1.0
2025-01,EXP,S12301,partenza,1,0,1,0,0,0,80.0,1,1,1,1,0.0,1,1,0,0,80.0,0,MESSINA CENTRALE,80.0,80.0,80.0,80.0
2025-01,EXP,S12349,partenza,1,0,1,0,0,0,26.0,1,1,1,0,0.0,0,1,0,0,26.0,0,SIRACUSA,26.0,26.0,26.0,26.0
2025-01,IC,N_25B9CF10B7D2,arrivo,8,0,15,7,0,10,354.0,15,41,7,4,24.0,1,41,0,0,330.0,0,BOLOGNA C.LE,10.3125,3.0,37.25,30.30000000000001
2025-01,IC,N_25B9CF10B7D2,partenza,6,0,9,6,0,19,269.0,9,42,5,3,63.0,1,42,0,0,206.0,0,BOLOGNA C.LE,6.0588235294117645,-1.0,35.84999999999998,24.800000000000004
2025-01,IC,N_54735EC5B62B,arrivo,3,0,3,0,0,1,585.0,3,4,3,3,5.0,3,4,0,0,580.0,0,VILLA SAN GIOVANNI,145.0,156.0,260.7,248.4
2025-01,IC,N_54735EC5B62B,partenza,4,0,4,1,0,3,159.0,4,8,2,2,21.0,1,8,0,0,138.0,0,VILLA SAN GIOVANNI,17.25,6.5,69.29999999999998,61.6
2025-01,IC,N_66EFE7185ACC,arrivo,8,0,12,19,0,26,186.0,12,57,4,0,86.0,0,57,0,0,100.0,0,GENOVA P.PRINCIPE,1.7543859649122806,0.0,16.0,13.0
2025-01,IC,N_66EFE7185ACC,partenza,2,0,8,12,0,34,92.0,8,54,1,0,235.0,0,54,0,0,-143.0,0,GENOVA P.PRINCIPE,-2.6481481481481484,-2.0,8.0,5.700000000000004
2025-01,IC,N_6DAD4A05816E,arrivo,3,0,11,8,0,7,169.0,11,26,2,1,28.0,1,26,0,0,141.0,0,FIRENZE S.M.N.,5.423076923076923,2.5,13.75,9.5
2025-01,IC,N_6DAD4A05816E,partenza,1,0,2,4,0,19,29.0,2,25,1,0,151.0,0,25,0,0,-122.0,0,FIRENZE S.M.N.,-4.88,-6.0,4.799999999999983,0.0
2025-01,IC,N_9BB710BFF84F,arrivo,4,0,9,13,0,4,125.0,9,26,3,0,7.0,0,26,0,0,118.0,0,SAN SEVERO,4.538461538461538,3.0,16.75,13.5
2025-01,IC,N_9BB710BFF84F,partenza,6,0,11,6,0,8,202.0,11,25,5,2,14.0,0,25,0,0,188.0,0,SAN SEVERO,7.52,3.0,35.19999999999996,23.6
2025-01,IC,N_DEBAB2A3D4C0,arrivo,35,0,43,22,0,79,2014.0,43,151,23,18,391.0,7,151,0,0,1623.0,0,REGGIO CALABRIA CENTRALE,11.270833333333334,-1.5,56.94999999999995,32.400000000000034
2025-01,IC,N_DEBAB2A3D4C0,partenza,46,0,63,37,0,70,2920.0,63,177,35,27,235.0,12,177,0,0,2685.0,0,REGGIO CALABRIA CENTRALE,15.794117647058822,1.0,67.94999999999985,50.1
2025-01,IC,N_FEBDC4EA7CA2,arrivo,15,0,24,29,0,35,1111.0,24,93,11,7,215.0,6,93,0,0,896.0,0,TORINO P.NUOVA,10.181818181818182,2.0,82.44999999999972,24.89999999999999
2025-01,IC,N_FEBDC4EA7CA2,partenza,27,0,41,19,0,45,1376.0,41,109,15,5,179.0,4,109,0,0,1197.0,0,TORINO P.NUOVA,11.400000000000002,1.0,26.39999999999999,17.0
2025-01,IC,S00202,arrivo,4,0,5,2,0,0,71.0,5,7,1,0,0.0,0,7,0,0,71.0,0,BARDONECCHIA,10.142857142857142,10.0,20.699999999999992,17.400000000000006
2025-01,IC,S00202,partenza,2,0,4,0,0,3,34.0,4,7,0,0,21.0,0,7,0,0,13.0,0,BARDONECCHIA,1.8571428571428563,5.0,10.0,10.0
2025-01,IC,S01645,partenza,10,0,17,7,0,5,488.0,17,29,8,5,9.0,4,29,0,0,479.0,0,MILANO PORTA GARIBALDI,16.517241379310345,6.0,78.99999999999997,62.6
2025-01,IC,S01700,arrivo,130,0,248,157,0,196,4982.0,248,615,83,44,896.0,16,615,0,0,4086.0,0,MILANO CENTRALE,6.798668885191348,3.0,43.0,22.0
2025-01,IC,S01700,partenza,130,0,225,173,0,191,4696.0,225,600,87,39,731.0,9,600,0,0,3965.0,0,MILANO CENTRALE,6.731748726655348,2.0,34.0,21.0
2025-01,IC,S01701,arrivo,1,0,1,0,0,0,10.0,1,1,0,0,0.0,0,1,0,0,10.0,0,MILANO LAMBRATE,10.0,10.0,10.0,10.0
2025-01,IC,S01703,arrivo,1,0,1,0,0,0,12.0,1,1,0,0,0.0,0,1,0,0,12.0,0,PIOLTELLO LIMITO,12.0,12.0,12.0,12.0
2025-01,IC,S01860,arrivo,0,0,1,1,0,0,13.0,1,2,0,0,0.0,0,2,0,0,13.0,0,PAVIA,6.5,6.5,8.75,8.5
2025-01,IC,S01860,partenza,1,0,1,0,0,1,15.0,1,2,1,0,9.0,0,2,0,0,6.0,0,PAVIA,3.0,3.0,13.8,12.6
2025-01,IC,S02001,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,3.0,0,1,0,0,-3.0,0,BRENNERO,-3.0,-3.0,-3.0,-3.0
2025-01,IC,S02026,arrivo,5,0,11,16,0,3,242.0,11,30,3,2,3.0,1,30,0,0,239.0,0,BOLZANO,7.966666666666667,3.0,35.59999999999997,12.800000000000027
2025-01,IC,S02026,partenza,7,0,15,10,0,3,252.0,15,28,5,1,8.0,1,28,0,0,244.0,0,BOLZANO,8.714285714285714,6.0,18.0,17.3
2025-01,IC,S02703,arrivo,0,0,0,1,0,0,2.0,0,1,0,0,0.0,0,1,0,0,2.0,0,SACILE,2.0,2.0,2.0,2.0
2025-01,IC,S03015,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,22.0,0,1,0,0,-22.0,0,TARVISIO BOSCOVERDE,-22.0,-22.0,-22.0,-22.0
2025-01,IC,S03015,partenza,1,0,1,0,0,0,120.0,1,1,1,1,0.0,1,1,0,0,120.0,0,TARVISIO BOSCOVERDE,120.0,120.0,120.0,120.0
2025-01,IC,S03317,arrivo,9,0,21,18,0,12,305.0,21,53,4,2,37.0,0,53,0,0,268.0,0,TRIESTE CENTRALE,5.254901960784314,4.0,19.0,12.0
2025-01,IC,S03317,partenza,8,0,13,18,0,27,274.0,13,60,6,1,213.0,1,60,0,0,61.0,0,TRIESTE CENTRALE,1.0517241379310345,0.0,19.89999999999999,12.800000000000027
2025-01,IC,S04501,arrivo,43,0,71,30,0,40,1567.0,71,144,33,16,90.0,3,144,0,0,1477.0,0,VENTIMIGLIA,10.47517730496454,5.0,47.0,34.0
2025-01,IC,S04501,partenza,42,0,87,27,0,27,1848.0,87,144,30,17,76.0,7,144,0,0,1772.0,0,VENTIMIGLIA,12.567375886524824,6.0,54.0,39.0
2025-01,IC,S04515,partenza,1,0,1,0,0,0,86.0,1,1,1,1,0.0,1,1,0,0,86.0,0,ALASSIO,86.0,86.0,86.0,86.0
2025-01,IC,S04516,arrivo,0,0,1,0,0,0,7.0,1,1,0,0,0.0,0,1,0,0,7.0,0,ALBENGA,7.0,7.0,7.0,7.0
2025-01,IC,S04702,arrivo,12,0,20,4,0,5,242.0,20,29,5,0,31.0,0,29,0,0,211.0,0,GENOVA BRIGNOLE,7.275862068965517,9.0,19.8,17.2
2025-01,IC,S04702,partenza,7,0,13,11,0,5,181.0,13,29,2,0,12.0,0,29,0,0,169.0,0,GENOVA BRIGNOLE,5.827586206896552,4.0,19.599999999999977,12.2
2025-01,IC,S04725,arrivo,7,0,8,8,0,11,243.0,8,28,7,2,27.0,1,28,0,0,216.0,0,SESTRI LEVANTE,8.0,1.0,41.399999999999984,24.200000000000006
2025-01,IC,S04725,partenza,4,0,5,1,0,21,75.0,5,28,2,0,109.0,0,28,0,0,-34.0,0,SESTRI LEVANTE,-1.2592592592592593,-5.0,17.499999999999996,13.400000000000002
2025-01,IC,S04732,arrivo,1,0,1,0,0,0,89.0,1,1,1,1,0.0,1,1,0,0,89.0,0,MONTEROSSO,89.0,89.0,89.0,89.0
2025-01,IC,S04732,partenza,1,0,1,0,0,0,12.0,1,1,0,0,0.0,0,1,0,0,12.0,0,MONTEROSSO,12.0,12.0,12.0,12.0
2025-01,IC,S04801,arrivo,8,0,18,13,0,13,361.0,18,46,4,1,48.0,1,46,0,0,313.0,0,SAVONA,7.113636363636362,3.0,18.40000000000001,13.400000000000007
2025-01,IC,S04801,partenza,5,0,8,15,0,18,217.0,8,44,3,1,78.0,1,44,0,0,139.0,0,SAVONA,3.3902439024390243,1.0,18.0,11.0
2025-01,IC,S06000,arrivo,19,0,43,25,0,22,786.0,43,91,14,4,55.0,3,91,0,0,731.0,0,LA SPEZIA CENTRALE,8.122222222222222,4.0,25.64999999999999,20.0
2025-01,IC,S06000,partenza,21,0,35,26,0,12,649.0,35,74,13,5,40.0,1,74,0,0,609.0,0,LA SPEZIA CENTRALE,8.342465753424657,4.0,38.59999999999984,17.799999999999997
2025-01,IC,S06039,arrivo,2,0,3,9,0,16,93.0,3,29,2,1,88.0,0,29,0,0,5.0,0,GROSSETO,0.1785714285714285,-1.0,13.449999999999982,4.300000000000001
2025-01,IC,S06039,partenza,7,0,7,7,0,13,185.0,7,29,5,2,53.0,0,29,0,0,132.0,0,GROSSETO,4.888888888888889,1.0,28.8,24.800000000000004
2025-01,IC,S06416,arrivo,0,0,1,1,0,1,9.0,1,3,0,0,3.0,0,3,0,0,6.0,0,PRATO CENTRALE,2.0,4.0,4.9,4.8
2025-01,IC,S06416,partenza,0,0,1,0,0,2,7.0,1,3,0,0,23.0,0,3,0,0,-16.0,0,PRATO CENTRALE,-5.333333333333333,-4.0,5.899999999999999,4.800000000000001
2025-01,IC,S06500,partenza,3,0,3,6,0,8,51.0,3,17,1,0,29.0,0,17,0,0,22.0,0,PISA CENTRALE,1.2941176470588236,0.0,15.199999999999992,11.2
2025-01,IC,S06725,arrivo,8,0,15,39,0,51,268.0,15,107,5,2,123.0,0,107,0,0,145.0,0,LIVORNO CENTRALE,1.380952380952381,0.0,13.199999999999989,7.600000000000008
2025-01,IC,S06725,partenza,20,0,39,46,0,39,800.0,39,127,11,7,140.0,2,127,0,0,660.0,0,LIVORNO CENTRALE,5.32258064516129,2.0,29.549999999999983,13.0
2025-01,IC,S06900,arrivo,1,0,1,0,0,0,256.0,1,1,1,1,0.0,1,1,0,0,256.0,0,FIRENZE CAMPO MARTE,256.0,256.0,256.0,256.0
2025-01,IC,S07004,arrivo,9,0,12,10,0,4,208.0,12,26,4,1,6.0,0,26,0,0,202.0,0,PERUGIA,7.769230769230769,3.5,29.0,22.0
2025-01,IC,S07004,partenza,3,0,5,19,0,1,83.0,5,25,0,0,1.0,0,25,0,0,82.0,0,PERUGIA,3.28,3.0,10.799999999999995,9.6
2025-01,IC,S07113,arrivo,4,0,7,17,0,6,314.0,7,31,4,3,9.0,2,31,0,0,305.0,0,ANCONA,10.166666666666666,2.0,62.04999999999991,27.900000000000027
2025-01,IC,S07113,partenza,4,0,7,9,0,18,266.0,7,35,3,3,121.0,2,35,0,0,145.0,0,ANCONA,4.264705882352941,-1.0,58.44999999999999,9.099999999999998
2025-01,IC,S07226,arrivo,10,0,16,7,0,5,243.0,16,28,6,2,19.0,0,28,0,0,224.0,0,TERNI,8.0,6.0,27.19999999999999,20.6
2025-01,IC,S07226,partenza,10,0,21,1,0,7,452.0,21,29,9,7,52.0,1,29,0,0,400.0,0,TERNI,13.79310344827586,7.0,54.39999999999999,44.8
2025-01,IC,S07513,arrivo,2,0,3,6,0,13,61.0,3,22,2,0,53.0,0,22,0,0,8.0,0,S.BENEDETTO DEL TRONTO,0.3636363636363636,-2.5,14.499999999999993,4.900000000000002
2025-01,IC,S07513,partenza,2,0,5,5,0,12,98.0,5,22,1,1,80.0,1,22,0,0,18.0,0,S.BENEDETTO DEL TRONTO,0.8181818181818182,-1.0,9.9,7.900000000000002
2025-01,IC,S07808,partenza,1,0,1,0,0,0,76.0,1,1,1,1,0.0,1,1,0,0,76.0,0,MONTESILVANO,76.0,76.0,76.0,76.0
2025-01,IC,S07810,arrivo,22,0,43,27,0,1,671.0,43,71,11,4,1.0,1,71,0,0,670.0,0,PESCARA,9.43661971830986,6.0,30.5,23.0
2025-01,IC,S07810,partenza,13,0,29,25,0,15,577.0,29,69,10,4,55.0,2,69,0,0,522.0,0,PESCARA,7.565217391304348,3.0,32.799999999999955,23.40000000000001
2025-01,IC,S08209,arrivo,1,0,2,0,0,0,70.0,2,2,1,1,0.0,1,2,0,0,70.0,0,ORTE,35.0,35.0,58.4,55.8
2025-01,IC,S08209,partenza,2,0,2,0,0,0,69.0,2,2,2,1,0.0,0,2,0,0,69.0,0,ORTE,34.5,34.5,42.15,41.3
2025-01,IC,S08217,arrivo,1,0,1,0,0,0,464.0,1,1,1,1,0.0,1,1,0,0,464.0,0,ROMA TIBURTINA,464.0,464.0,464.0,464.0
2025-01,IC,S08217,partenza,0,0,0,0,0,1,0.0,0,1,0,0,22.0,0,1,0,0,-22.0,0,ROMA TIBURTINA,-22.0,-22.0,-22.0,-22.0
2025-01,IC,S08323,arrivo,0,0,1,0,0,0,5.0,1,1,0,0,0.0,0,1,0,0,5.0,0,ROMA S.PIETRO,5.0,5.0,5.0,5.0
2025-01,IC,S08406,partenza,0,0,0,1,0,0,2.0,0,1,0,0,0.0,0,1,0,0,2.0,0,ROMA OSTIENSE,2.0,2.0,2.0,2.0
2025-01,IC,S08409,arrivo,121,0,170,150,0,166,6088.0,170,494,85,54,844.0,28,494,0,0,5244.0,0,ROMA TERMINI,10.790123456790123,1.0,63.0,33.0
2025-01,IC,S08409,partenza,97,0,154,99,0,207,4545.0,154,469,70,42,889.0,14,469,0,0,3656.0,0,ROMA TERMINI,7.947826086956523,1.0,45.0,28.0
2025-01,IC,S08603,arrivo,1,0,1,0,0,1,20.0,1,2,1,0,2.0,0,2,0,0,18.0,0,CISTERNA DI LATINA,9.0,9.0,18.9,17.8
2025-01,IC,S08604,arrivo,0,0,0,1,0,0,1.0,0,1,0,0,0.0,0,1,0,0,1.0,0,PRIVERNO FOSSANOVA,1.0,1.0,1.0,1.0
2025-01,IC,S09218,arrivo,17,0,28,15,0,43,445.0,28,88,9,4,184.0,0,88,0,0,261.0,0,NAPOLI CENTRALE,3.034883720930232,-0.5,19.75,15.5
2025-01,IC,S09218,partenza,16,0,20,18,0,39,562.0,20,78,14,6,151.0,2,78,0,0,411.0,0,NAPOLI CENTRALE,5.337662337662338,-1.0,36.000000000000014,24.200000000000017
2025-01,IC,S09818,arrivo,11,0,16,10,0,67,441.0,16,96,9,6,400.0,2,96,0,0,41.0,0,SALERNO,0.4408602150537633,-4.0,30.39999999999999,11.799999999999995
2025-01,IC,S09818,partenza,14,0,31,35,0,25,938.0,31,93,10,4,98.0,4,93,0,0,840.0,0,SALERNO,9.23076923076923,3.0,28.0,16.0
2025-01,IC,S09823,partenza,0,0,0,0,0,1,0.0,0,1,0,0,12.0,0,1,0,0,-12.0,0,BATTIPAGLIA,-12.0,-12.0,-12.0,-12.0
2025-01,IC,S11100,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,1,0,0,-1.0,0,FOGGIA,-1.0,-1.0,-1.0,-1.0
2025-01,IC,S11119,arrivo,19,0,28,22,0,48,560.0,28,100,16,5,150.0,1,100,0,0,410.0,0,BARI CENTRALE,4.183673469387755,0.0,27.89999999999995,17.299999999999997
2025-01,IC,S11119,partenza,31,0,43,22,0,34,906.0,43,101,19,7,151.0,3,101,0,0,755.0,0,BARI CENTRALE,7.626262626262626,2.0,35.499999999999915,25.0
2025-01,IC,S11145,arrivo,36,0,53,36,0,70,1774.0,53,170,30,19,278.0,10,170,0,0,1496.0,0,LECCE,9.40880503144654,1.0,61.299999999999926,33.20000000000002
2025-01,IC,S11145,partenza,28,0,47,43,0,58,1458.0,47,161,20,14,224.0,9,161,0,0,1234.0,0,LECCE,8.337837837837839,1.0,66.20000000000005,25.500000000000057
2025-01,IC,S11465,arrivo,19,0,26,7,0,27,751.0,26,61,18,11,106.0,3,61,0,0,645.0,0,TARANTO,10.75,3.0,53.89999999999995,38.3
2025-01,IC,S11465,partenza,16,0,23,22,0,15,726.0,23,61,14,9,46.0,3,61,0,0,680.0,0,TARANTO,11.333333333333334,2.0,59.44999999999997,41.400000000000006
2025-01,IC,S11602,arrivo,0,0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,GROTTAGLIE,0.0,0.0,0.0,0.0
2025-01,IC,S11739,arrivo,2,0,2,0,0,0,793.0,2,2,2,2,0.0,2,2,0,0,793.0,0,PAOLA,396.5,396.5,513.95,500.9
2025-01,IC,S11744,arrivo,1,0,1,0,0,0,12.0,1,1,0,0,0.0,0,1,0,0,12.0,0,AMANTEA,12.0,12.0,12.0,12.0
2025-01,IC,S11749,arrivo,0,0,1,0,0,0,7.0,1,1,0,0,0.0,0,1,0,0,7.0,0,LAMEZIA TERME CENTRALE,7.0,7.0,7.0,7.0
2025-01,IC,S11765,arrivo,0,0,0,1,0,0,3.0,0,1,0,0,0.0,0,1,0,0,3.0,0,ROSARNO,3.0,3.0,3.0,3.0
2025-01,IC,S11811,arrivo,0,0,1,0,0,0,5.0,1,1,0,0,0.0,0,1,0,0,5.0,0,SIBARI,5.0,5.0,5.0,5.0
2025-01,IC,S12002,arrivo,22,0,30,11,0,51,774.0,30,103,14,7,626.0,2,103,0,0,148.0,0,PALERMO CENTRALE,1.6086956521739133,-1.5,37.250000000000014,24.900000000000006
2025-01,IC,S12002,partenza,11,0,18,21,0,18,683.0,18,67,7,5,53.0,2,67,0,0,630.0,0,PALERMO CENTRALE,11.052631578947368,1.0,46.39999999999997,21.79999999999999
2025-01,IC,S12301,arrivo,15,0,22,20,0,19,546.0,22,72,12,7,54.0,2,72,0,0,492.0,0,MESSINA CENTRALE,8.065573770491802,2.0,45.0,32.0
2025-01,IC,S12301,partenza,27,0,39,11,0,43,907.0,39,107,19,8,606.0,2,107,0,0,301.0,0,MESSINA CENTRALE,3.236559139784946,1.0,36.99999999999996,26.599999999999994
2025-01,IC,S12349,arrivo,28,0,47,22,0,24,1057.0,47,97,19,11,183.0,2,97,0,0,874.0,0,SIRACUSA,9.397849462365592,5.0,41.599999999999966,32.8
2025-01,IC,S12349,partenza,30,0,36,21,0,14,2005.0,36,74,22,16,97.0,10,74,0,0,1908.0,0,SIRACUSA,26.87323943661972,5.0,118.0,68.0
2025-01,ICN,N_25B9CF10B7D2,arrivo,0,0,0,3,0,7,8.0,0,10,0,0,32.0,0,10,0,0,-24.0,0,BOLOGNA C.LE,-2.4,-3.5,3.5499999999999985,3.1
2025-01,ICN,N_25B9CF10B7D2,partenza,1,0,1,4,0,7,35.0,1,12,1,1,23.0,0,12,0,0,12.0,0,BOLOGNA C.LE,1.0,-1.5,14.94999999999998,1.0
2025-01,ICN,N_DEBAB2A3D4C0,arrivo,3,0,5,2,0,16,102.0,5,23,3,1,46.0,0,23,0,0,56.0,0,REGGIO CALABRIA CENTRALE,2.4347826086956523,-2.0,19.9,17.000000000000007
2025-01,ICN,N_DEBAB2A3D4C0,partenza,4,0,11,9,0,5,430.0,11,25,2,2,15.0,1,25,0,0,415.0,0,REGGIO CALABRIA CENTRALE,16.6,4.0,34.799999999999926,12.400000000000004
2025-01,ICN,N_FEBDC4EA7CA2,arrivo,15,0,34,35,0,32,873.0,34,101,10,5,120.0,2,101,0,0,753.0,0,TORINO P.NUOVA,7.455445544554456,2.0,29.0,14.0
2025-01,ICN,N_FEBDC4EA7CA2,partenza,14,0,20,11,0,49,523.0,20,80,11,6,229.0,3,80,0,0,294.0,0,TORINO P.NUOVA,3.675,-2.5,42.44999999999997,19.0
2025-01,ICN,S01700,arrivo,13,0,18,7,0,24,748.0,18,49,13,6,209.0,3,49,0,0,539.0,0,MILANO CENTRALE,11.0,1.0,86.59999999999974,36.40000000000005
2025-01,ICN,S01700,partenza,4,0,6,4,0,13,192.0,6,23,3,2,40.0,1,23,0,0,152.0,0,MILANO CENTRALE,6.608695652173913,-1.0,49.29999999999995,14.800000000000004
2025-01,ICN,S02001,arrivo,0,0,1,1,0,2,7.0,1,4,0,0,6.0,0,4,0,0,1.0,0,BRENNERO,0.25,-0.5,5.249999999999998,4.500000000000001
2025-01,ICN,S02001,partenza,0,0,0,0,0,6,0.0,0,6,0,0,58.0,0,6,0,0,-58.0,0,BRENNERO,-9.666666666666666,-10.5,-4.25,-4.5
2025-01,ICN,S03317,arrivo,4,0,4,3,0,17,229.0,4,24,4,2,76.0,2,24,0,0,153.0,0,TRIESTE CENTRALE,6.375,-4.0,61.7999999999999,21.0
2025-01,ICN,S03317,partenza,3,0,4,3,0,18,150.0,4,25,3,2,423.0,1,25,0,0,-273.0,0,TRIESTE CENTRALE,-10.92,-21.0,29.99999999999997,16.40000000000002
2025-01,ICN,S08409,arrivo,10,0,13,12,0,46,961.0,13,71,8,7,605.0,4,71,0,0,356.0,0,ROMA TERMINI,5.014084507042254,-4.0,69.5,22.0
2025-01,ICN,S08409,partenza,11,0,12,6,0,38,437.0,12,56,8,4,173.0,3,56,0,0,264.0,0,ROMA TERMINI,4.714285714285714,-3.0,53.0,21.0
2025-01,ICN,S09818,arrivo,9,0,12,7,0,20,330.0,12,39,6,4,122.0,2,39,0,0,208.0,0,SALERNO,5.333333333333333,-1.0,52.000000000000014,22.200000000000045
2025-01,ICN,S09818,partenza,7,0,14,22,0,17,296.0,14,53,5,2,74.0,1,53,0,0,222.0,0,SALERNO,4.188679245283019,2.0,20.599999999999987,10.0
2025-01,ICN,S11145,arrivo,8,0,11,10,0,34,331.0,11,55,6,4,131.0,2,55,0,0,200.0,0,LECCE,3.636363636363636,-2.0,38.29999999999994,14.800000000000004
2025-01,ICN,S11145,partenza,14,0,24,15,0,27,723.0,24,66,13,5,110.0,2,66,0,0,613.0,0,LECCE,9.287878787878787,1.0,37.5,26.0
2025-01,ICN,S12002,arrivo,3,0,4,11,0,21,73.0,4,36,2,0,330.0,0,36,0,0,-257.0,0,PALERMO CENTRALE,-7.138888888888889,-2.5,12.0,5.0
2025-01,ICN,S12002,partenza,4,0,8,11,0,44,201.0,8,63,3,2,198.0,1,63,0,0,3.0,0,PALERMO CENTRALE,0.0476190476190476,-3.0,9.799999999999995,6.800000000000004
2025-01,ICN,S12301,arrivo,4,0,8,11,0,44,201.0,8,63,3,2,198.0,1,63,0,0,3.0,0,MESSINA CENTRALE,0.0476190476190476,-3.0,9.799999999999995,6.800000000000004
2025-01,ICN,S12301,partenza,3,0,4,11,0,21,73.0,4,36,2,0,330.0,0,36,0,0,-257.0,0,MESSINA CENTRALE,-7.138888888888889,-2.5,12.0,5.0
2025-01,ICN,S12349,arrivo,6,0,6,2,0,18,188.0,6,26,4,2,84.0,1,26,0,0,104.0,0,SIRACUSA,4.0,-2.5,41.75,20.0
2025-01,ICN,S12349,partenza,10,0,12,8,0,36,991.0,12,56,8,7,286.0,4,56,0,0,705.0,0,SIRACUSA,12.589285714285714,-3.0,105.25,43.5
2025-01,IR,N_66EFE7185ACC,arrivo,0,0,1,0,0,0,9.0,1,1,0,0,0.0,0,1,0,0,9.0,0,GENOVA P.PRINCIPE,9.0,9.0,9.0,9.0
2025-01,IR,S01700,arrivo,0,0,0,1,0,1,1.0,0,2,0,0,1.0,0,2,0,0,0.0,0,MILANO CENTRALE,0.0,0.0,0.8999999999999999,0.8
2025-01,IR,S01700,partenza,0,0,0,1,0,0,4.0,0,1,0,0,0.0,0,1,0,0,4.0,0,MILANO CENTRALE,4.0,4.0,4.0,4.0
2025-01,IR,S04725,arrivo,0,0,0,1,0,0,4.0,0,1,0,0,0.0,0,1,0,0,4.0,0,SESTRI LEVANTE,4.0,4.0,4.0,4.0
2025-01,IR,S04801,partenza,0,0,1,1,0,1,10.0,1,3,0,0,1.0,0,3,0,0,9.0,0,SAVONA,3.0,1.0,8.2,7.400000000000001
2025-01,IR,S05014,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,3.0,0,1,0,0,-3.0,0,PARMA,-3.0,-3.0,-3.0,-3.0
2025-01,IR,S06000,partenza,0,0,0,0,0,1,0.0,0,1,0,0,3.0,0,1,0,0,-3.0,0,LA SPEZIA CENTRALE,-3.0,-3.0,-3.0,-3.0
2025-01,MET,N_4748798A1BB9,arrivo,0,0,0,1,0,0,3.0,0,1,0,0,0.0,0,1,0,0,3.0,0,SCAFATI,3.0,3.0,3.0,3.0
2025-01,MET,N_4867F34F8972,arrivo,13,0,41,1112,0,623,1828.0,41,1827,4,2,909.0,2,1827,0,0,919.0,0,NAPOLI S.GIOV.BARRA,0.517454954954955,1.0,3.0,2.0
2025-01,MET,N_4867F34F8972,partenza,12,0,53,644,0,1070,1167.0,53,1815,3,0,2214.0,0,1815,0,0,-1047.0,0,NAPOLI S.GIOV.BARRA,-0.5925297113752124,-1.0,3.0,2.0
2025-01,MET,S09101,arrivo,13,0,60,695,0,937,1313.0,60,1743,4,1,1570.0,0,1743,0,0,-257.0,0,POZZUOLI SOLFATARA,-0.1518912529550827,-1.0,4.0,2.0
2025-01,MET,S09101,partenza,21,0,43,960,0,668,1801.0,43,1722,13,2,1199.0,2,1722,0,0,602.0,0,POZZUOLI SOLFATARA,0.360263315380012,0.0,3.0,2.0
2025-01,MET,S09103,arrivo,44,0,94,304,0,1010,1746.0,94,1456,24,8,2549.0,2,1456,0,0,-803.0,0,NAPOLI CAMPI FLEGREI,-0.5703125,-2.0,6.0,3.0
2025-01,MET,S09103,partenza,49,0,152,604,0,736,2395.0,152,1537,33,7,2884.0,0,1537,0,0,-489.0,0,NAPOLI CAMPI FLEGREI,-0.3277479892761394,0.0,7.0,5.0
2025-01,MET,S09110,arrivo,14,0,15,10,0,31,338.0,15,57,13,2,106.0,0,57,0,0,232.0,0,NAPOLI GIANTURCO,4.142857142857143,-2.5,27.25,21.0
2025-01,MET,S09110,partenza,1,0,4,16,0,36,62.0,4,58,0,0,65.0,0,58,0,0,-3.0,0,NAPOLI GIANTURCO,-0.0535714285714285,-1.0,5.25,3.0
2025-01,MET,S09211,arrivo,16,0,50,124,0,82,725.0,50,264,11,1,133.0,0,264,0,0,592.0,0,CASERTA,2.3125,1.0,10.25,6.5
2025-01,MET,S09211,partenza,21,0,41,103,0,152,863.0,41,310,14,7,285.0,2,310,0,0,578.0,0,CASERTA,1.9527027027027022,-1.0,14.0,6.0
2025-01,MET,S09213,arrivo,2,0,8,0,0,0,96.0,8,8,2,1,0.0,0,8,0,0,96.0,0,CANCELLO,12.0,7.0,30.849999999999994,27.7
