mese,categoria,cod_stazione,cancellate_tot,effettuate,info_mancante,minuti_anticipo_tot,oltre_60,minuti_netti_tot,corse_osservate,in_orario,oltre_10,cancellate,in_ritardo,oltre_15,oltre_5,parzialmente_cancellate,soppresse,oltre_30,in_anticipo,minuti_ritardo_tot,ruolo,nome_stazione,ritardo_mediano,p95,ritardo_medio,p90
2025-04,REG,S07226,0,891,0,1703.0,0,-198.0,891,284,37,0,88,22,88,0,0,9,500,1505.0,nodo,TERNI,-1.5,7.0,-0.219202298088609,4.0
2025-04,REG,S07307,0,484,0,570.0,1,310.0,484,173,12,0,58,7,58,0,0,2,249,880.0,nodo,MACERATA,-0.5,6.524999999999992,0.6458333333333333,4.5
2025-04,REG,S07404,0,1,0,1.0,0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,CONTIGLIANO,-1.0,-1.0,-1.0,-1.0
2025-04,REG,S07405,0,201,0,424.0,0,-98.0,201,72,6,0,21,4,21,0,0,0,102,326.0,nodo,RIETI,0.0,6.399999999999992,-0.4443390259329537,4.399999999999999
2025-04,REG,S07410,0,6,0,1.0,0,44.0,6,3,1,0,2,1,2,0,0,1,1,45.0,nodo,ROCCA DI CORNO,3.0,17.4,7.333333333333333,15.800000000000002
2025-04,REG,S07435,0,11,0,1.0,0,28.0,11,7,0,0,3,0,3,0,0,0,1,29.0,nodo,ANTRODOCO CENTRO,2.75,4.75,2.416666666666667,4.5
2025-04,REG,S07500,0,51,0,2.0,0,60.0,51,49,0,0,0,0,0,0,0,0,2,62.0,nodo,VARANO,1.0,3.0,1.1764705882352942,3.0
2025-04,REG,S07506,0,350,0,343.0,0,324.0,350,150,7,0,40,5,40,0,0,2,156,667.0,nodo,CIVITANOVA MARCHE-MONTEGRANARO,0.0,6.174999999999997,0.9322373696872496,4.5
2025-04,REG,S07513,0,383,0,437.0,0,149.0,383,156,6,0,33,2,33,0,0,0,193,586.0,nodo,S.BENEDETTO DEL TRONTO,0.0,5.274999999999992,0.4004660087719296,3.5
2025-04,REG,S07550,0,740,0,1155.0,0,-62.0,740,216,20,0,62,9,62,0,0,3,462,1093.0,nodo,ASCOLI PICENO,-0.5,6.0,-0.0803585124800034,3.5
2025-04,REG,S07706,0,46,0,40.0,0,20.0,46,14,1,0,5,1,5,0,0,0,27,60.0,nodo,TORRE DEI PASSERI,0.0,3.349999999999998,0.4347826086956523,2.0
2025-04,REG,S07707,0,2,0,0.0,0,6.0,2,1,0,0,1,0,1,0,0,0,0,6.0,nodo,SCAFA S.VALENTINO-CARAMANICO TERME,3.0,3.0,3.0,3.0
2025-04,REG,S07712,0,40,0,13.0,0,112.0,40,26,3,0,7,2,7,0,0,0,7,125.0,nodo,CHIETI,1.75,10.775000000000004,2.8,7.800000000000004
2025-04,REG,S07802,0,90,0,52.0,1,188.0,90,50,5,0,11,3,11,0,0,1,29,240.0,nodo,GIULIANOVA,0.5,11.625,2.065711462450593,5.75
2025-04,REG,S07810,0,2536,0,2577.0,7,3884.0,2536,1109,141,0,366,83,366,0,0,20,1057,6461.0,nodo,PESCARA,0.5,10.5,1.5336586065867834,5.5
2025-04,REG,S07813,0,96,0,73.0,0,2.0,96,52,1,0,3,0,3,0,0,0,41,75.0,nodo,FRANCAVILLA AL MARE,0.0,2.0,0.0208333333333333,2.0
2025-04,REG,S07817,0,1,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,nodo,S.VITO LANCIANO,0.0,0.0,0.0,0.0
2025-04,REG,S07824,0,48,0,100.0,0,-82.0,48,4,0,0,2,0,2,0,0,0,41,18.0,nodo,VASTO S.SALVO,-2.25,2.199999999999996,-1.7463768115942029,-0.1500000000000003
2025-04,REG,S07900,0,860,0,476.0,0,1199.0,860,557,17,0,88,7,88,0,0,2,215,1675.0,nodo,TERAMO,1.0,6.0,1.3941860465116278,4.5
2025-04,REG,S07901,0,1,0,3.0,0,-3.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,CASTELLALTO CANZANO,-3.0,-3.0,-3.0,-3.0
2025-04,REG,S08004,0,124,0,139.0,0,61.0,124,42,5,0,9,3,9,0,0,2,73,200.0,nodo,ORBETELLO-MONTE ARGENTARIO,-1.0,5.674999999999996,0.3247863247863248,2.45
2025-04,REG,S08008,0,78,0,74.0,1,215.0,78,34,5,0,12,5,12,0,0,4,32,289.0,nodo,MONTALTO DI CASTRO,-1.0,22.35000000000002,2.7564102564102564,5.700000000000003
2025-04,REG,S08009,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,TARQUINIA,0.0,0.0,0.0,0.0
2025-04,REG,S08010,0,1354,0,1277.0,8,2697.0,1354,647,72,0,202,45,202,0,0,21,485,3974.0,nodo,CIVITAVECCHIA,-0.5,10.0,2.0207085828343314,5.650000000000034
2025-04,REG,S08016,0,6,0,0.0,0,79.0,6,3,3,0,3,2,3,0,0,1,0,79.0,nodo,S.SEVERA,8.0,28.25,13.166666666666666,26.000000000000004
2025-04,REG,S08020,0,8,0,5.0,1,161.0,8,1,5,0,5,4,5,0,0,2,2,166.0,nodo,MACCARESE-FREGENE,20.0,40.37499999999999,20.125,37.75
2025-04,REG,S08021,0,340,0,166.0,4,1039.0,340,208,23,0,51,16,51,0,0,8,71,1205.0,nodo,LADISPOLI-CERVETERI,1.0,13.599999999999966,3.10518444666002,6.0
2025-04,REG,S08025,0,183,0,304.0,0,1.0,183,85,5,0,13,3,13,0,0,2,85,305.0,nodo,ROMA AURELIA,0.0,4.475000000000001,-0.0013139034878165,3.0
2025-04,REG,S08203,0,48,0,8.0,0,54.0,48,36,2,0,6,0,6,0,0,0,6,62.0,nodo,ORVIETO,0.5,4.274999999999997,1.125,3.0
2025-04,REG,S08207,0,41,0,50.0,0,-20.0,41,13,1,0,2,1,2,0,0,0,26,30.0,nodo,ATTIGLIANO-BOMARZO,-1.25,1.4000000000000057,-0.4892857142857143,1.0
2025-04,REG,S08209,0,1477,0,3312.0,0,-1092.0,1477,441,48,0,118,28,118,0,0,15,913,2220.0,nodo,ORTE,-1.5,6.0,-0.7028639265083322,3.5
2025-04,REG,S08213,0,507,0,1254.0,0,-386.0,507,198,14,0,55,8,55,0,0,0,254,868.0,nodo,POGGIO MIRTETO,-2.0,6.0,-0.672773279352227,4.0
2025-04,REG,S08214,0,1374,0,1169.0,1,1175.0,1374,648,34,0,137,15,137,0,0,3,586,2344.0,nodo,FARA SABINA-MONTELIBRETTI,0.0,6.0,0.8355976757055894,3.75
2025-04,REG,S08215,0,307,0,247.0,1,549.0,307,131,17,0,40,10,40,0,0,5,135,796.0,nodo,MONTEROTONDO-MENTANA,0.0,11.024999999999991,1.7761558219178082,5.25
2025-04,REG,S08217,0,4175,0,5110.0,4,3231.0,4175,1806,155,0,480,91,480,0,0,32,1826,8341.0,nodo,ROMA TIBURTINA,0.0,7.5,0.7779830405814657,4.5
2025-04,REG,S08304,0,925,0,873.0,8,2071.0,925,365,61,0,142,46,142,0,0,20,414,2944.0,nodo,VITERBO PORTA FIORENTINA,0.0,15.524999999999977,2.2504551500344308,6.5
2025-04,REG,S08306,0,509,0,586.0,0,359.0,509,177,21,0,56,13,56,0,0,5,273,945.0,nodo,VITERBO PORTA ROMANA,-1.0,7.899999999999991,0.7008905554253575,4.299999999999997
2025-04,REG,S08309,0,2,0,0.0,0,33.0,2,0,2,0,2,1,2,0,0,0,0,33.0,nodo,VETRALLA,16.5,16.5,16.5,16.5
2025-04,REG,S08311,0,2,0,0.0,0,23.0,2,1,1,0,1,1,1,0,0,0,0,23.0,nodo,CAPRANICA-SUTRI,11.5,11.5,11.5,11.5
2025-04,REG,S08313,0,3,0,6.0,0,-6.0,3,0,0,0,0,0,0,0,0,0,3,0.0,nodo,ORIOLO,-2.0,-2.0,-2.0,-2.0
2025-04,REG,S08315,0,774,0,349.0,0,1859.0,774,447,37,0,135,20,135,0,0,8,182,2208.0,nodo,BRACCIANO,1.5,9.0,2.3979334106617065,5.700000000000017
2025-04,REG,S08318,0,25,0,10.0,0,131.0,25,12,5,0,7,2,7,0,0,1,6,141.0,nodo,ANGUILLARA,2.0,19.52499999999999,5.384615384615384,13.900000000000002
2025-04,REG,S08319,0,1297,0,1184.0,3,1406.0,1297,622,41,0,130,22,130,0,0,13,528,2590.0,nodo,CESANO DI ROMA,0.0,6.899999999999977,1.1043642800463895,4.5
2025-04,REG,S08320,0,412,0,307.0,1,614.0,412,181,20,0,42,12,42,0,0,7,179,921.0,nodo,LA STORTA,-0.5,8.625,1.5120221027479093,4.5
2025-04,REG,S08323,0,332,0,265.0,0,60.0,332,143,6,0,17,1,17,0,0,0,167,325.0,nodo,ROMA S.PIETRO,0.0,4.0,0.1571765498652291,2.5
2025-04,REG,S08331,0,431,0,312.0,0,132.0,431,188,7,0,24,2,24,0,0,0,208,444.0,nodo,VIGNA CLARA PES,-0.5,4.349999999999994,0.304143702796489,2.700000000000003
2025-04,REG,S08403,0,39,0,5.0,1,111.0,39,29,1,0,4,1,4,0,0,1,5,116.0,nodo,PONTE GALERIA,1.0,7.949999999999938,2.921052631578948,2.9999999999999982
2025-04,REG,S08406,0,2488,0,1847.0,7,5105.0,2488,1122,146,0,388,87,388,0,0,29,942,6952.0,nodo,ROMA OSTIENSE,1.0,11.0,2.0771973899183767,6.5
2025-04,REG,S08408,0,113,0,182.0,0,169.0,113,34,12,0,26,4,26,0,0,2,50,351.0,nodo,ROMA TUSCOLANA,0.0,13.54999999999999,1.736190476190476,10.400000000000006
2025-04,REG,S08409,0,15469,0,18321.0,32,12662.0,15469,7095,647,0,1637,407,1637,0,0,152,6564,30983.0,nodo,ROMA TERMINI,-0.5,8.0,0.828093137577723,5.0
2025-04,REG,S08411,0,6907,0,6486.0,3,5938.0,6907,3603,211,0,733,101,733,0,0,19,2447,12424.0,nodo,FIUMICINO AEROPORTO,0.5,7.0,0.8610307241092583,4.5
2025-04,REG,S08504,0,4,0,0.0,1,155.0,4,2,2,0,2,2,2,0,0,2,0,155.0,nodo,BAGNI DI TIVOLI,38.75,71.82499999999999,38.75,68.15
2025-04,REG,S08506,0,359,0,146.0,1,418.0,359,212,5,0,30,3,30,0,0,1,105,564.0,nodo,GUIDONIA-MONTECELIO-S.ANGELO,0.5,4.5,1.2069933554817276,3.5
2025-04,REG,S08508,0,578,0,469.0,2,803.0,578,274,16,0,65,12,65,0,0,6,230,1272.0,nodo,TIVOLI,0.5,5.5,1.3287550559567234,4.0
2025-04,REG,S08526,0,941,0,1493.0,1,731.0,941,384,44,0,139,31,139,0,0,8,411,2224.0,nodo,AVEZZANO,0.5,9.999999999999943,0.7789875507256345,5.599999999999994
2025-04,REG,S08539,0,1331,0,1461.0,4,1534.0,1331,537,65,0,140,43,140,0,0,10,654,2995.0,nodo,SULMONA,-0.5,9.0,1.1527015737542057,5.0
2025-04,REG,S08602,0,16,0,46.0,0,6.0,16,4,1,0,3,1,3,0,0,0,9,52.0,nodo,CAMPOLEONE,-2.5,11.999999999999996,0.4444444444444444,8.000000000000002
2025-04,REG,S08603,0,4,0,3.0,0,74.0,4,0,2,0,3,2,3,0,0,1,1,77.0,nodo,CISTERNA DI LATINA,18.5,33.349999999999994,18.5,31.700000000000003
2025-04,REG,S08604,0,1,0,0.0,0,5.0,1,0,0,0,1,0,1,0,0,0,0,5.0,nodo,PRIVERNO FOSSANOVA,5.0,5.0,5.0,5.0
2025-04,REG,S08608,0,402,0,148.0,0,685.0,402,257,14,0,43,7,43,0,0,3,94,833.0,nodo,LATINA,0.5,7.024999999999992,1.7509278350515467,4.5
2025-04,REG,S08640,0,482,0,594.0,1,429.0,482,198,17,0,63,10,63,0,0,5,218,1023.0,nodo,FORMIA-GAETA,0.0,6.75,0.7787723560061963,5.0
2025-04,REG,S08650,0,343,0,467.0,0,-47.0,343,83,10,0,23,5,23,0,0,2,231,420.0,nodo,CIAMPINO,-1.5,5.5,-0.0598880861311801,3.0
2025-04,REG,S08652,0,6,0,3.0,0,42.0,6,3,1,0,2,1,2,0,0,1,1,45.0,nodo,ZAGAROLO,9.25,18.45,9.25,17.4
2025-04,REG,S08657,0,358,0,243.0,0,433.0,358,187,14,0,37,8,37,0,0,1,125,676.0,nodo,COLLEFERRO-SEGNI-PALIANO,0.5,7.649999999999991,1.2397044334975371,4.799999999999997
2025-04,REG,S08662,0,537,0,1086.0,0,-263.0,537,179,21,0,52,11,52,0,0,3,304,823.0,nodo,FROSINONE,-1.25,7.899999999999991,-0.49786862334032145,4.0
2025-04,REG,S08668,0,2,0,0.0,0,30.0,2,1,1,0,1,1,1,0,0,0,0,30.0,nodo,ROCCASECCA,15.0,15.0,15.0,15.0
2025-04,REG,S08671,0,1680,0,2904.0,0,826.0,1680,607,104,0,210,64,210,0,0,20,862,3730.0,nodo,CASSINO,-0.5,11.5,0.4978874658673524,5.5
2025-04,REG,S08701,0,2,0,0.0,0,43.0,2,1,1,0,1,1,1,0,0,1,0,43.0,nodo,MARINO LAZIALE,21.5,21.5,21.5,21.5
2025-04,REG,S08704,0,1064,0,1271.0,0,-200.0,1064,413,17,0,45,11,45,0,0,2,605,1071.0,nodo,ALBANO LAZIALE,-1.0,3.5,-0.1832568693669775,2.5
2025-04,REG,S08705,0,25,0,2.0,0,78.0,25,20,2,0,3,1,3,0,0,0,2,80.0,nodo,APRILIA,3.0,6.874999999999997,2.78030303030303,4.450000000000001
2025-04,REG,S08707,0,43,0,10.0,0,50.0,43,31,1,0,4,0,4,0,0,0,8,60.0,nodo,PADIGLIONE,0.5,4.475,1.1796536796536796,3.9000000000000026
2025-04,REG,S08710,0,1086,0,999.0,0,90.0,1086,528,10,0,47,9,47,0,0,1,504,1089.0,nodo,NETTUNO,-0.5,4.449999999999989,0.0829090047002556,3.0
2025-04,REG,S08731,0,2,0,3.0,0,0.0,2,1,0,0,0,0,0,0,0,0,1,3.0,nodo,PAVONA,0.0,0.0,0.0,0.0
2025-04,REG,S08733,0,2,0,3.0,0,12.0,2,0,1,0,1,1,1,0,0,0,1,15.0,nodo,LANUVIO,6.0,6.0,6.0,6.0
2025-04,REG,S08734,0,1158,0,789.0,0,2073.0,1158,555,70,0,187,36,187,0,0,10,410,2862.0,nodo,VELLETRI,0.25,11.5,1.7974482475917193,6.0
2025-04,REG,S08751,0,823,0,1023.0,0,143.0,823,322,23,0,71,11,71,0,0,3,426,1166.0,nodo,FRASCATI,-0.5,5.649999999999977,0.1915453894787069,3.5
2025-04,REG,S08850,0,80,0,11.0,0,112.0,80,62,0,0,5,0,5,0,0,0,11,123.0,nodo,CAPISTRELLO,1.0,4.050000000000001,1.435897435897436,3.1000000000000014
2025-04,REG,S08852,0,2,0,0.0,0,12.0,2,1,0,0,1,0,1,0,0,0,0,12.0,nodo,CIVITELLA ROVETO,6.0,7.8,6.0,7.6
2025-04,REG,S08857,0,3,0,0.0,0,2.0,3,3,0,0,0,0,0,0,0,0,0,2.0,nodo,SORA,0.5,0.9499999999999998,0.5,0.9
2025-04,REG,S09000,0,30,0,56.0,0,-45.0,30,6,0,0,0,0,0,0,0,0,24,11.0,nodo,SESSA AURUNCA-ROCCAMONFINA,-2.0,3.0999999999999943,-1.5,1.1000000000000014
2025-04,REG,S09003,0,1758,0,1160.0,0,2300.0,1758,1006,29,0,188,10,188,0,0,6,542,3460.0,nodo,VILLA LITERNO,1.5,5.149999999999977,1.3312570112378943,4.5
2025-04,REG,S09006,0,62,0,53.0,0,134.0,62,28,6,0,11,4,11,0,0,1,23,187.0,nodo,AVERSA,-0.5,15.5,2.161290322580645,7.5
2025-04,REG,S09053,0,563,0,1258.0,1,-143.0,563,162,28,0,52,17,52,0,0,9,349,1115.0,nodo,ISERNIA,-1.5,9.0,-0.2773190930667071,4.200000000000017
2025-04,REG,S09060,0,1,0,0.0,0,6.0,1,0,0,0,1,0,1,0,0,0,0,6.0,nodo,VENAFRO,6.0,6.0,6.0,6.0
2025-04,REG,S09101,0,201,0,205.0,0,-61.0,201,99,0,0,3,0,3,0,0,0,99,144.0,nodo,POZZUOLI SOLFATARA,-0.5,3.0,-0.2566430020283975,2.8000000000000043
2025-04,REG,S09103,0,1458,0,798.0,0,1961.0,1458,921,13,0,140,7,140,0,0,1,388,2759.0,nodo,NAPOLI CAMPI FLEGREI,1.5,5.0,1.348987368300722,4.5
2025-04,REG,S09150,0,554,0,778.0,2,62.0,554,190,15,0,45,9,45,0,0,6,316,840.0,nodo,MINTURNO-SCAURI,-1.0,6.5,0.0876196646744592,4.0
2025-04,REG,S09203,0,144,0,275.0,0,-26.0,144,54,6,0,12,5,12,0,0,1,77,249.0,nodo,VAIRANO-CAIANELLO,-0.75,5.475000000000001,-0.1747848200312989,3.9500000000000006
2025-04,REG,S09206,0,1,0,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1.0,nodo,SPARANISE,1.0,1.0,1.0,1.0
2025-04,REG,S09211,0,2291,0,4529.0,3,-409.0,2291,735,84,0,230,50,230,0,0,15,1303,4120.0,nodo,CASERTA,-1.5,7.5,-0.1891423815431765,4.5
2025-04,REG,S09213,0,615,0,1303.0,1,-489.0,615,205,17,0,39,8,39,0,0,4,368,814.0,nodo,CANCELLO,-1.5,5.0,-0.8580306387898641,3.0
2025-04,REG,S09215,0,3,0,0.0,0,35.0,3,2,1,0,1,1,1,0,0,0,0,35.0,nodo,ACERRA,16.0,16.0,16.0,16.0
2025-04,REG,S09216,0,2,0,4.0,0,-4.0,2,0,0,0,0,0,0,0,0,0,2,0.0,nodo,CASALNUOVO,-2.0,-1.1,-2.0,-1.2
2025-04,REG,S09218,0,5290,0,10967.0,10,570.0,5290,1745,273,0,638,167,638,0,0,66,2860,11537.0,nodo,NAPOLI CENTRALE,-1.0,10.0,0.1064438763289377,5.0
2025-04,REG,S09307,0,3,0,1.0,0,6.0,3,2,0,0,0,0,0,0,0,0,1,7.0,nodo,SOLOPACA,1.25,1.4750000000000003,1.25,1.45
2025-04,REG,S09309,0,1,0,0.0,0,10.0,1,0,1,0,1,0,1,0,0,0,0,10.0,nodo,PONTE CASALDUNI,10.0,10.0,10.0,10.0
2025-04,REG,S09311,0,458,0,1505.0,1,-209.0,458,108,41,0,71,25,71,0,0,7,276,1296.0,nodo,BENEVENTO,-2.5,15.199999999999974,-0.4165213178294573,8.299999999999997
2025-04,REG,S09702,0,2,0,4.0,0,-1.0,2,1,0,0,0,0,0,0,0,0,1,3.0,nodo,SARNO,-0.5,2.6499999999999995,-0.5,2.3
2025-04,REG,S09806,0,66,0,123.0,0,-46.0,66,14,2,0,5,0,5,0,0,0,45,77.0,nodo,TORRE ANNUNZIATA CENTRALE,-2.0,5.0,-0.8083333333333333,2.450000000000001
2025-04,REG,S09814,0,406,0,1212.0,0,-1063.0,406,36,5,0,11,2,11,0,0,0,349,149.0,nodo,NOCERA INFERIORE,-3.0,2.25,-2.688471884206481,-0.5
2025-04,REG,S09818,0,1541,0,4099.0,2,-2137.0,1541,352,50,0,123,22,123,0,0,7,1042,1962.0,nodo,SALERNO,-2.5,6.0,-1.4177704769851205,3.300000000000012
2025-04,REG,S09823,0,328,0,498.0,0,332.0,328,164,16,0,46,9,46,0,0,5,110,830.0,nodo,BATTIPAGLIA,0.5,9.0,1.1024437927663735,5.5
2025-04,REG,S11019,0,688,0,617.0,3,1302.0,688,292,35,0,121,23,121,0,0,7,274,1919.0,nodo,TERMOLI,0.5,9.5,1.895598854159604,5.5
2025-04,REG,S11025,0,116,0,62.0,2,583.0,116,54,13,0,19,10,19,0,0,4,41,645.0,nodo,S.SEVERO,1.0,19.39999999999998,5.114035087719298,11.299999999999995
2025-04,REG,S11100,0,1342,0,2014.0,15,3066.0,1342,475,99,0,201,75,201,0,0,38,644,5080.0,nodo,FOGGIA,0.0,16.049999999999955,2.3384038800705467,7.0
2025-04,REG,S11108,0,1116,0,1054.0,2,2476.0,1116,458,95,0,188,56,188,0,0,15,456,3530.0,nodo,BARLETTA,0.5,14.5,2.2426878329890183,8.0
2025-04,REG,S11112,0,1,0,0.0,0,10.0,1,0,1,0,1,0,1,0,0,0,0,10.0,nodo,TRANI,10.0,10.0,10.0,10.0
2025-04,REG,S11113,0,1,0,0.0,0,41.0,1,0,1,0,1,1,1,0,0,1,0,41.0,nodo,BISCEGLIE,41.0,41.0,41.0,41.0
2025-04,REG,S11119,0,4430,0,5692.0,20,4975.0,4430,1488,219,0,432,159,432,0,0,71,2469,10667.0,nodo,BARI CENTRALE,-0.5,9.5,1.135463544392116,4.5
2025-04,REG,S11126,0,44,0,32.0,0,151.0,44,16,6,0,10,5,10,0,0,1,18,183.0,nodo,BARI TORRE A MARE,1.25,18.625,3.4318181818181817,11.200000000000006
2025-04,REG,S11128,0,3,0,1.0,0,4.0,3,2,0,0,0,0,0,0,0,0,1,5.0,nodo,POLIGNANO A MARE,1.0,3.7000000000000006,1.3333333333333333,3.4000000000000004
2025-04,REG,S11130,0,1055,0,1122.0,3,1802.0,1055,429,74,0,150,46,150,0,0,14,469,2924.0,nodo,FASANO,0.5,12.5,1.7194656488549618,7.0
2025-04,REG,S11132,0,12,0,14.0,0,-9.0,12,3,0,0,0,0,0,0,0,0,9,5.0,nodo,OSTUNI,-1.0,0.375,-0.75,0.25
2025-04,REG,S11136,0,445,0,607.0,0,656.0,445,139,39,0,70,22,70,0,0,9,228,1263.0,nodo,BRINDISI,-0.5,14.5,1.4999895270411798,7.5
2025-04,REG,S11145,0,1156,0,1435.0,5,1585.0,1156,402,63,0,127,44,127,0,0,23,618,3020.0,nodo,LECCE,-0.5,9.5,1.3787671024627548,5.0
2025-04,REG,S11205,0,227,0,426.0,0,-116.0,227,70,6,0,14,4,14,0,0,2,140,310.0,nodo,ROCCHETTA S.ANTONIO-LACEDONIA,-1.5,5.224999999999994,-0.5178571428571429,3.5
2025-04,REG,S11252,0,850,0,565.0,0,389.0,850,346,13,0,37,11,37,0,0,5,465,954.0,nodo,BITRITTO,-0.75,4.349999999999966,0.4587264150943396,2.5
2025-04,REG,S11420,0,190,0,626.0,0,-428.0,190,36,4,0,9,3,9,0,0,1,145,198.0,nodo,POTENZA CENTRALE,-3.0,4.0,-2.2587544326241136,2.0
2025-04,REG,S11465,0,1671,0,2418.0,6,2770.0,1671,452,156,0,231,107,231,0,0,46,955,5188.0,nodo,TARANTO,-1.0,18.625,1.6842597453734085,8.0
2025-04,REG,S11505,0,48,0,40.0,0,5.0,48,21,1,0,3,0,3,0,0,0,24,45.0,nodo,GIOIA DEL COLLE,-0.5,2.924999999999999,0.1041666666666665,2.35
2025-04,REG,S11702,0,1,0,0.0,0,27.0,1,0,1,0,1,1,1,0,0,0,0,27.0,nodo,CAPACCIO ROCCADASPIDE,27.0,27.0,27.0,27.0
2025-04,REG,S11705,0,53,0,49.0,0,57.0,53,30,2,0,9,0,9,0,0,0,14,106.0,nodo,AGROPOLI CASTELLABATE,0.75,7.375,1.0705128205128205,6.150000000000002
2025-04,REG,S11721,0,940,0,1842.0,2,389.0,940,328,66,0,117,39,117,0,0,9,491,2231.0,nodo,SAPRI,-0.5,12.0,0.413716500988589,5.5
2025-04,REG,S11739,0,411,0,665.0,1,206.0,411,150,26,0,39,17,39,0,0,5,219,871.0,nodo,PAOLA,-0.5,11.249999999999943,0.5097115384615385,4.5
2025-04,REG,S11740,0,1,0,0.0,0,19.0,1,0,1,0,1,1,1,0,0,0,0,19.0,nodo,S.LUCIDO MARINA,19.0,19.0,19.0,19.0
2025-04,REG,S11749,0,1082,0,1627.0,1,-561.0,1082,346,17,0,46,12,46,0,0,5,685,1066.0,nodo,LAMEZIA TERME CENTRALE,-1.0,3.625,-0.5194498855077662,2.5
2025-04,REG,S11765,0,47,0,85.0,0,-60.0,47,14,0,0,2,0,2,0,0,0,31,25.0,nodo,ROSARNO,-1.5,0.4499999999999993,-1.2391304347826086,-0.1500000000000003
2025-04,REG,S11774,0,349,0,229.0,0,-47.0,349,200,0,0,2,0,2,0,0,0,146,182.0,nodo,VILLA S.GIOVANNI,-0.5,2.5,-0.1350574712643678,1.8500000000000083
2025-04,REG,S11781,0,2213,0,2854.0,3,443.0,2213,901,55,0,152,36,152,0,0,17,1140,3297.0,nodo,REGGIO DI CALABRIA CENTRALE,-0.5,5.0,0.2014808992689073,4.0
2025-04,REG,S11811,0,359,0,940.0,0,-739.0,359,81,4,0,12,2,12,0,0,0,266,201.0,nodo,SIBARI,-2.5,3.5,-2.056921166977033,1.5
2025-04,REG,S11833,0,1251,0,1577.0,2,282.0,1251,491,26,0,83,20,83,0,0,8,670,1859.0,nodo,CATANZARO LIDO,-0.5,5.5,0.22973727472936503,3.5
2025-04,REG,S11847,0,332,0,341.0,0,148.0,332,153,7,0,26,4,26,0,0,2,149,489.0,nodo,ROCCELLA JONICA,0.0,5.5,0.4512195121951219,4.0
2025-04,REG,S11850,0,1,0,0.0,0,6.0,1,0,0,0,1,0,1,0,0,0,0,6.0,nodo,SIDERNO,6.0,6.0,6.0,6.0
2025-04,REG,S11851,0,143,0,135.0,0,45.0,143,65,2,0,10,2,10,0,0,0,67,180.0,nodo,LOCRI,-0.5,4.75,0.3169014084507042,3.5
2025-04,REG,S11859,0,2,0,1.0,0,-1.0,2,1,0,0,0,0,0,0,0,0,1,0.0,nodo,PALIZZI,-0.5,-0.05,-0.5,-0.0999999999999999
2025-04,REG,S11863,0,790,0,466.0,0,237.0,790,464,2,0,19,1,19,0,0,1,295,703.0,nodo,MELITO DI PORTO SALVO,0.0,3.5,0.3031258260639703,2.5
2025-04,REG,S11910,0,1466,0,2849.0,0,-956.0,1466,485,38,0,104,23,104,0,0,7,872,1893.0,nodo,COSENZA,-1.0,5.5,-0.6451644339827731,3.5
2025-04,REG,S11951,0,1,0,1.0,0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,LAMEZIA TERME NICASTRO,-1.0,-1.0,-1.0,-1.0
2025-04,REG,S12002,0,5084,0,5299.0,7,2879.0,5084,2295,114,0,432,69,432,0,0,29,2332,8178.0,nodo,PALERMO CENTRALE,0.0,5.5,0.5739328627353888,4.0
2025-04,REG,S12008,0,2,0,0.0,0,4.0,2,2,0,0,0,0,0,0,0,0,0,4.0,nodo,BAGHERIA,2.0,2.0,2.0,2.0
2025-04,REG,S12011,0,4,0,0.0,0,11.0,4,3,0,0,1,0,1,0,0,0,0,11.0,nodo,ALTAVILLA MILICIA,2.75,2.975,2.75,2.95
2025-04,REG,S12014,0,895,0,399.0,0,912.0,895,529,15,0,68,6,68,0,0,0,295,1311.0,nodo,TERMINI IMERESE,0.0,5.0,1.0270679262167746,4.0
2025-04,REG,S12017,0,3,0,5.0,0,-3.0,3,2,0,0,0,0,0,0,0,0,1,2.0,nodo,CAMPOFELICE,-2.0,-2.0,-2.0,-2.0
2025-04,REG,S12027,0,836,0,591.0,3,1158.0,836,462,24,0,103,10,103,0,0,5,270,1749.0,nodo,S.AGATA DI MILITELLO,0.5,6.0,1.4075351902454707,5.0
2025-04,REG,S12036,0,325,0,195.0,0,174.0,325,214,6,0,15,1,15,0,0,0,95,369.0,nodo,PATTI-S.PIERO PATTI,0.5,4.0,0.5335365853658536,3.0
2025-04,REG,S12042,0,3,0,14.0,0,-14.0,3,0,0,0,0,0,0,0,0,0,3,0.0,nodo,MILAZZO,-4.25,-2.2250000000000005,-4.25,-2.45
2025-04,REG,S12107,0,667,0,2215.0,0,-1591.0,667,116,18,0,30,11,30,0,0,4,518,624.0,nodo,MARSALA,-3.0,3.1999999999999886,-2.398723496910808,1.0
2025-04,REG,S12110,0,3,0,12.0,0,-12.0,3,0,0,0,0,0,0,0,0,0,3,0.0,nodo,MAZARA DEL VALLO,-4.25,-3.5750000000000006,-4.25,-3.65
