giorno,ora,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,cancellate_tot,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2026-02-15,05:00,FR,S01700,8,8,0,0,0,0,0,0,3,5,3,1,1,1,0,59,26,33,1.25,-0.75,12.15,17.075,nodo,MILANO CENTRALE
2026-02-15,05:00,FR,S02026,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,BOLZANO
2026-02-15,05:00,FR,S02593,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,6,17,-11,-2.75,-2.75,0.6500000000000001,1.0749999999999995,nodo,VENEZIA S.LUCIA
2026-02-15,05:00,FR,S07113,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-12,-12.0,-12.0,-12.0,-12.0,nodo,ANCONA
2026-02-15,05:00,FR,S07810,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,45,0,45,45.0,45.0,45.0,45.0,nodo,PESCARA
2026-02-15,05:00,FR,S08409,6,6,0,0,0,0,0,1,0,5,0,0,0,0,0,4,40,-36,-4.5,-4.0,-0.9999999999999996,-0.5000000000000009,nodo,ROMA TERMINI
2026-02-15,05:00,FR,S09218,3,3,0,0,0,0,0,0,1,2,1,0,0,0,0,9,16,-7,-3.75,-3.75,-0.3499999999999996,0.0749999999999992,nodo,NAPOLI CENTRALE
2026-02-15,05:00,FR,S09818,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,5,1,4,2.0,2.0,2.0,2.0,nodo,SALERNO
2026-02-15,05:00,FR,S09823,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,24,0,24,24.0,24.0,24.0,24.0,nodo,BATTIPAGLIA
2026-02-15,05:00,FR,S11119,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,nodo,BARI CENTRALE
2026-02-15,05:00,FR,S11145,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,nodo,LECCE
2026-02-15,05:00,FR,S11781,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,REGGIO DI CALABRIA CENTRALE
2026-02-15,05:00,IC,S01700,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,4,4,0,0.0,0.0,0.4,0.4499999999999999,nodo,MILANO CENTRALE
2026-02-15,05:00,IC,S04725,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,SESTRI LEVANTE
2026-02-15,05:00,IC,S05043,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,BOLOGNA CENTRALE
2026-02-15,05:00,IC,S06416,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,18,0,18,18.0,18.0,18.0,18.0,nodo,PRATO CENTRALE
2026-02-15,05:00,IC,S06725,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,LIVORNO CENTRALE
2026-02-15,05:00,IC,S07113,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,ANCONA
2026-02-15,05:00,IC,S07226,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,18,0,18,18.0,18.0,18.0,18.0,nodo,TERNI
2026-02-15,05:00,IC,S08409,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,-8,-4.0,-4.0,-3.2,-3.1,nodo,ROMA TERMINI
2026-02-15,05:00,IC,S09218,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,NAPOLI CENTRALE
2026-02-15,05:00,IC,S09818,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,nodo,SALERNO
2026-02-15,05:00,IC,S11119,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,BARI CENTRALE
2026-02-15,05:00,IC,S11145,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,LECCE
2026-02-15,05:00,ICN,S12002,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,PALERMO CENTRALE
2026-02-15,05:00,ICN,S12301,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,MESSINA CENTRALE
2026-02-15,05:00,MET,S09103,5,5,0,0,0,0,0,3,1,1,1,0,0,0,0,11,1,10,2.0,1.0,5.2,5.6,nodo,NAPOLI CAMPI FLEGREI
2026-02-15,05:00,MET,S09756,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,CASTELLAMMARE DI STABIA
2026-02-15,05:00,MET,S09800,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,5,1,4,1.0,0.5,3.1000000000000005,3.549999999999999,nodo,NAPOLI S.GIOVANNI BARRA
2026-02-15,05:00,REG,N00024,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,0.5,0.5,0.5,0.5,nodo,VARESE NORD
2026-02-15,05:00,REG,N00079,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,nodo,ASSO
2026-02-15,05:00,REG,N00210,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,ISEO
2026-02-15,05:00,REG,S00034,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,nodo,MORTARA
2026-02-15,05:00,REG,S00088,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,TORINO AEROPORTO DI CASELLE
2026-02-15,05:00,REG,S00154,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,nodo,IVREA
2026-02-15,05:00,REG,S00202,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.5,-2.5,nodo,BARDONECCHIA
2026-02-15,05:00,REG,S00219,10,10,0,0,0,0,0,4,0,6,0,0,0,0,0,7,31,-24,-2.291666666666667,-2.0,1.95,2.225,nodo,TORINO PORTA NUOVA
2026-02-15,05:00,REG,S00232,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,CHIVASSO
2026-02-15,05:00,REG,S00245,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,VERCELLI
2026-02-15,05:00,REG,S00248,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,4.8,4.9,nodo,NOVARA
2026-02-15,05:00,REG,S00452,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,TORINO LINGOTTO
2026-02-15,05:00,REG,S00462,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-1,-0.5,-0.5,0.7000000000000001,0.8499999999999999,nodo,ASTI
2026-02-15,05:00,REG,S00470,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,nodo,ALESSANDRIA
2026-02-15,05:00,REG,S00610,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,5,3,2,1.0,1.0,2.2,2.35,nodo,CUNEO
2026-02-15,05:00,REG,S00617,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,LIMONE
2026-02-15,05:00,REG,S00867,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,ACQUI TERME
2026-02-15,05:00,REG,S01003,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,7,1,6,3.0,3.0,3.0,3.0,nodo,DOMODOSSOLA
2026-02-15,05:00,REG,S01020,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,ARONA
2026-02-15,05:00,REG,S01030,5,5,0,0,0,0,0,1,1,3,1,0,0,0,0,8,5,3,1.1666666666666663,1.0,1.7999999999999998,1.9,nodo,GALLARATE
2026-02-15,05:00,REG,S01059,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,ALBAIRATE-VERMEZZO
2026-02-15,05:00,REG,S01066,9,9,0,0,0,0,0,5,2,2,2,1,0,0,0,24,3,21,2.0,1.0,5.45,5.975,nodo,MILANO CADORNA
2026-02-15,05:00,REG,S01146,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,-1,-0.25,-0.25,-0.0499999999999999,-0.025,nodo,MALPENSA AEROPORTO TERMINAL 2
2026-02-15,05:00,REG,S01200,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0.75,0.75,0.95,0.975,nodo,PORTO CERESIO
2026-02-15,05:00,REG,S01205,6,6,0,0,0,0,0,3,0,3,0,0,0,0,0,3,10,-7,-0.875,-1.0,1.15,1.3249999999999995,nodo,VARESE
2026-02-15,05:00,REG,S01301,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,-4,-1.5,-1.5,-1.1,-1.05,nodo,CHIASSO
2026-02-15,05:00,REG,S01307,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,3,1.5,1.5,1.5,1.5,nodo,COMO S.GIOVANNI
2026-02-15,05:00,REG,S01308,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,COMO CAMERLATA
2026-02-15,05:00,REG,S01318,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,nodo,SEREGNO
2026-02-15,05:00,REG,S01326,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,2.9,2.95,nodo,MILANO GRECO PIRELLI
2026-02-15,05:00,REG,S01430,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,nodo,SONDRIO
2026-02-15,05:00,REG,S01440,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,nodo,TIRANO
2026-02-15,05:00,REG,S01520,4,4,0,0,0,0,0,1,1,2,1,0,0,0,0,8,4,4,1.0,1.0,1.7999999999999998,1.9,nodo,LECCO
2026-02-15,05:00,REG,S01528,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.5,1.5,nodo,PONTE S.PIETRO
2026-02-15,05:00,REG,S01529,4,4,0,0,0,0,0,2,2,0,2,0,0,0,0,15,0,15,4.166666666666667,4.0,5.2,5.35,nodo,BERGAMO
2026-02-15,05:00,REG,S01640,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,nodo,MILANO CERTOSA
2026-02-15,05:00,REG,S01642,5,5,0,0,0,0,0,4,0,1,0,0,0,0,0,7,3,4,0.5833333333333334,0.75,2.15,2.325,nodo,MILANO BOVISA POLITECNICO
2026-02-15,05:00,REG,S01645,18,16,1,1,0,1,0,9,3,6,3,1,1,0,0,52,9,43,2.45,1.25,7.649999999999999,11.074999999999994,nodo,MILANO PORTA GARIBALDI
2026-02-15,05:00,REG,S01700,24,24,0,0,0,0,0,6,6,12,6,1,0,0,0,49,24,25,0.875,-0.25,5.3,6.15,nodo,MILANO CENTRALE
2026-02-15,05:00,REG,S01703,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,nodo,PIOLTELLO LIMITO
2026-02-15,05:00,REG,S01708,6,6,0,0,0,0,0,2,0,4,0,0,0,0,0,6,10,-4,0.4,0.5,2.0,2.5,nodo,TREVIGLIO
2026-02-15,05:00,REG,S01717,5,5,0,0,0,0,0,3,2,0,2,0,0,0,0,18,0,18,3.1666666666666665,3.5,4.3,4.4,nodo,BRESCIA
2026-02-15,05:00,REG,S01765,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,nodo,COMO LAGO
2026-02-15,05:00,REG,S01807,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,2,9,-7,-1.25,-1.25,-0.6499999999999999,-0.5750000000000002,nodo,VOGHERA
2026-02-15,05:00,REG,S01820,3,3,0,0,0,0,0,1,1,1,1,1,1,0,0,21,3,18,9.5,9.5,10.3,10.4,nodo,MILANO ROGOREDO
2026-02-15,05:00,REG,S01825,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1,3,-2,-1.25,-1.25,-1.05,-1.025,nodo,LODI
2026-02-15,05:00,REG,S01860,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,9,2.25,2.25,2.45,2.475,nodo,PAVIA
2026-02-15,05:00,REG,S01915,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,5,1,4,1.3333333333333333,1.0,3.4000000000000004,3.7,nodo,CREMONA
2026-02-15,05:00,REG,S01919,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,3.7,3.85,nodo,PIADENA
2026-02-15,05:00,REG,S01933,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,13,2,11,3.5,3.5,5.9,6.199999999999999,nodo,SARONNO
2026-02-15,05:00,REG,S01963,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,BUSSETO
2026-02-15,05:00,REG,S02011,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,FORTEZZA
2026-02-15,05:00,REG,S02026,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,nodo,BOLZANO
2026-02-15,05:00,REG,S02114,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,S.CANDIDO
2026-02-15,05:00,REG,S02430,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,nodo,VERONA PORTA NUOVA
2026-02-15,05:00,REG,S02550,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,CALALZO PIEVE CADORE CORTINA
2026-02-15,05:00,REG,S02559,5,5,0,0,0,0,0,1,0,4,0,0,0,0,0,3,11,-8,-1.3333333333333333,-1.5,0.5000000000000002,0.7499999999999998,nodo,BELLUNO
2026-02-15,05:00,REG,S02570,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,MONTEBELLUNA
2026-02-15,05:00,REG,S02581,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-3.5,-3.5,nodo,PADOVA
2026-02-15,05:00,REG,S02589,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,VENEZIA MESTRE
2026-02-15,05:00,REG,S02593,6,6,0,0,0,0,0,3,0,3,0,0,0,0,0,4,7,-3,0.9,1.0,1.8,1.9,nodo,VENEZIA S.LUCIA
2026-02-15,05:00,REG,S02712,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,6,0,6,3.0,3.0,5.4,5.699999999999999,nodo,TREVISO CENTRALE
2026-02-15,05:00,REG,S03026,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,UDINE
2026-02-15,05:00,REG,S03200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,PORTOGRUARO CAORLE
2026-02-15,05:00,REG,S03317,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,2,4,-2,0.0,0.0,0.4,0.4499999999999999,nodo,TRIESTE CENTRALE
2026-02-15,05:00,REG,S04203,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,NOVI LIGURE
2026-02-15,05:00,REG,S04501,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,-5,-2.5,-2.5,-2.5,-2.5,nodo,VENTIMIGLIA
2026-02-15,05:00,REG,S04700,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,nodo,GENOVA PIAZZA PRINCIPE
2026-02-15,05:00,REG,S04702,6,6,0,0,0,0,0,3,0,3,0,0,0,0,0,3,17,-14,-2.333333333333333,0.0,0.8,0.8999999999999999,nodo,GENOVA BRIGNOLE
2026-02-15,05:00,REG,S04725,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-3.5,-3.5,nodo,SESTRI LEVANTE
2026-02-15,05:00,REG,S04801,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,-13,-2.666666666666667,-2.5,-1.2999999999999998,-1.15,nodo,SAVONA
2026-02-15,05:00,REG,S05000,5,5,0,0,0,0,0,1,1,3,1,0,0,0,0,11,16,-5,-1.1666666666666667,-2.5,3.9,4.699999999999999,nodo,PIACENZA
2026-02-15,05:00,REG,S05014,3,3,0,0,0,0,0,2,1,0,1,0,0,0,0,11,0,11,3.0,3.0,3.4,3.45,nodo,PARMA
2026-02-15,05:00,REG,S05043,12,12,0,0,0,0,0,2,1,9,1,1,0,0,0,15,38,-23,-1.9166666666666663,-2.75,2.25,3.625,nodo,BOLOGNA CENTRALE
2026-02-15,05:00,REG,S05071,3,3,0,0,0,0,0,0,1,2,1,0,0,0,0,6,8,-2,1.0,1.0,2.2,2.35,nodo,RIMINI
2026-02-15,05:00,REG,S05110,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,3,11,-8,-1.25,-1.25,-1.0499999999999998,-1.025,nodo,PORRETTA TERME
2026-02-15,05:00,REG,S05706,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-10,-10.0,-10.0,-10.0,-10.0,nodo,ROVIGO
2026-02-15,05:00,REG,S05712,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-3,-1.5,-1.5,-0.2999999999999999,-0.1500000000000001,nodo,FERRARA
2026-02-15,05:00,REG,S05811,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,-10,-2.5,-2.5,-0.4999999999999999,-0.2500000000000002,nodo,RAVENNA
2026-02-15,05:00,REG,S06000,7,7,0,0,0,0,0,3,1,3,1,0,0,0,0,11,4,7,0.9583333333333331,0.75,3.3000000000000003,3.65,nodo,LA SPEZIA CENTRALE
2026-02-15,05:00,REG,S06013,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,AULLA LUNIGIANA
2026-02-15,05:00,REG,S06039,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,nodo,GROSSETO
2026-02-15,05:00,REG,S06163,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,PONTREMOLI
2026-02-15,05:00,REG,S06414,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,nodo,PISTOIA
2026-02-15,05:00,REG,S06421,7,7,0,0,0,0,0,2,0,5,0,0,0,0,0,1,8,-7,-0.85,-0.75,0.0500000000000001,0.2749999999999998,nodo,FIRENZE SANTA MARIA NOVELLA
2026-02-15,05:00,REG,S06500,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,4,9,-5,-0.1666666666666667,-1.0,1.4,1.6999999999999995,nodo,PISA CENTRALE
2026-02-15,05:00,REG,S06725,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,nodo,LIVORNO CENTRALE
2026-02-15,05:00,REG,S06775,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,PIOMBINO MARITTIMA
2026-02-15,05:00,REG,S06809,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,SIENA
2026-02-15,05:00,REG,S06874,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,BUONCONVENTO
2026-02-15,05:00,REG,S06915,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,AREZZO
2026-02-15,05:00,REG,S06925,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,CHIUSI-CHIANCIANO TERME
2026-02-15,05:00,REG,S07113,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,-12,-4.75,-4.75,-4.55,-4.525,nodo,ANCONA
2026-02-15,05:00,REG,S07208,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,FABRIANO
2026-02-15,05:00,REG,S07217,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,FOLIGNO
2026-02-15,05:00,REG,S07506,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,CIVITANOVA MARCHE-MONTEGRANARO
2026-02-15,05:00,REG,S07810,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,PESCARA
2026-02-15,05:00,REG,S08010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,CIVITAVECCHIA
2026-02-15,05:00,REG,S08217,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,-21,-10.5,-10.5,-6.1,-5.550000000000001,nodo,ROMA TIBURTINA
2026-02-15,05:00,REG,S08304,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,VITERBO PORTA FIORENTINA
2026-02-15,05:00,REG,S08315,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,BRACCIANO
2026-02-15,05:00,REG,S08406,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,-11,-2.4166666666666665,-2.25,-2.05,-2.025,nodo,ROMA OSTIENSE
2026-02-15,05:00,REG,S08409,13,12,0,1,0,0,0,7,0,6,0,0,0,0,0,8,30,-22,-1.2625,-0.5,1.6,2.0499999999999994,nodo,ROMA TERMINI
2026-02-15,05:00,REG,S08411,6,5,0,1,0,0,0,3,0,3,0,0,0,0,0,3,6,-3,-0.75,-1.0,0.9000000000000004,1.1999999999999993,nodo,FIUMICINO AEROPORTO
2026-02-15,05:00,REG,S08508,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,nodo,TIVOLI
2026-02-15,05:00,REG,S08526,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,-16,-16.0,-16.0,-16.0,-16.0,nodo,AVEZZANO
2026-02-15,05:00,REG,S08662,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,nodo,FROSINONE
2026-02-15,05:00,REG,S08671,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,nodo,CASSINO
2026-02-15,05:00,REG,S09003,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,VILLA LITERNO
2026-02-15,05:00,REG,S09101,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,POZZUOLI SOLFATARA
2026-02-15,05:00,REG,S09103,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,5.7,5.85,nodo,NAPOLI CAMPI FLEGREI
2026-02-15,05:00,REG,S09150,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,MINTURNO-SCAURI
2026-02-15,05:00,REG,S09211,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,CASERTA
2026-02-15,05:00,REG,S09218,6,6,0,0,0,0,0,2,0,4,0,0,0,0,0,3,27,-24,-4.0,-4.0,0.4000000000000004,0.9499999999999992,nodo,NAPOLI CENTRALE
2026-02-15,05:00,REG,S09814,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,NOCERA INFERIORE
2026-02-15,05:00,REG,S09818,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0.0,0.0,1.6,1.7999999999999998,nodo,SALERNO
2026-02-15,05:00,REG,S11119,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.5,-2.5,nodo,BARI CENTRALE
2026-02-15,05:00,REG,S11145,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.5,-2.5,nodo,LECCE
2026-02-15,05:00,REG,S11420,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,8,-6,-3.0,-3.0,1.0000000000000002,1.4999999999999996,nodo,POTENZA CENTRALE
2026-02-15,05:00,REG,S11465,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,8,-6,-3.0,-3.0,1.0000000000000002,1.4999999999999996,nodo,TARANTO
2026-02-15,05:00,REG,S11721,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1,8,-7,-1.5,-1.5,-0.7,-0.6000000000000001,nodo,SAPRI
2026-02-15,05:00,REG,S11739,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,PAOLA
2026-02-15,05:00,REG,S11781,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,-3,-1.5,-1.5,0.5000000000000001,0.7499999999999998,nodo,REGGIO DI CALABRIA CENTRALE
2026-02-15,05:00,REG,S11833,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,CATANZARO LIDO
2026-02-15,05:00,REG,S11863,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,MELITO DI PORTO SALVO
2026-02-15,05:00,REG,S11910,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-10,-10.0,-10.0,-10.0,-10.0,nodo,COSENZA
