mese,tipo_giorno,fascia_oraria,categoria,bucket_ritardo_arrivo,minuti_ritardo,count,minuti_anticipo
2025-06,weekend,mattina,REG,"(0,1]",1271.0,1271,0.0
2025-06,weekend,mattina,REG,"(1,5]",6848.0,2249,0.0
2025-06,weekend,mattina,REG,"(10,15]",1788.0,143,0.0
2025-06,weekend,mattina,REG,"(15,30]",2820.0,131,0.0
2025-06,weekend,mattina,REG,"(30,60]",2238.0,53,0.0
2025-06,weekend,mattina,REG,"(5,10]",3428.0,471,0.0
2025-06,weekend,mattina,REG,"(60,120]",1344.0,17,0.0
2025-06,weekend,mattina,REG,missing,0.0,126,0.0
2025-06,weekend,mattina,,"(-1,0]",0.0,50,0.0
2025-06,weekend,mattina,,"(-10,-5]",0.0,122,746.0
2025-06,weekend,mattina,,"(-15,-10]",0.0,18,192.0
2025-06,weekend,mattina,,"(-30,-15]",0.0,6,96.0
2025-06,weekend,mattina,,"(-5,-1]",0.0,242,588.0
2025-06,weekend,mattina,,"(0,1]",74.0,74,0.0
2025-06,weekend,mattina,,"(1,5]",876.0,264,0.0
2025-06,weekend,mattina,,"(10,15]",1088.0,86,0.0
2025-06,weekend,mattina,,"(15,30]",1928.0,88,0.0
2025-06,weekend,mattina,,"(30,60]",2320.0,52,0.0
2025-06,weekend,mattina,,"(5,10]",1312.0,168,0.0
2025-06,weekend,mattina,,"(60,120]",1220.0,16,0.0
2025-06,weekend,mattina,,> 120,1676.0,12,0.0
2025-06,weekend,mattina,,missing,0.0,4,0.0
2025-06,weekend,notte,EC,"(-10,-5]",0.0,1,7.0
2025-06,weekend,notte,EC,"(-15,-10]",0.0,1,11.0
2025-06,weekend,notte,EC,"(1,5]",3.0,1,0.0
2025-06,weekend,notte,EC,"(10,15]",29.0,2,0.0
2025-06,weekend,notte,EC,"(30,60]",94.0,2,0.0
2025-06,weekend,notte,EC,"(5,10]",15.0,2,0.0
2025-06,weekend,notte,EN,"(-1,0]",0.0,1,0.0
2025-06,weekend,notte,EN,"(-10,-5]",0.0,2,10.0
2025-06,weekend,notte,EN,"(-5,-1]",0.0,3,10.0
2025-06,weekend,notte,EN,"(0,1]",2.0,2,0.0
2025-06,weekend,notte,EN,"(1,5]",11.0,3,0.0
2025-06,weekend,notte,EN,"(10,15]",13.0,1,0.0
2025-06,weekend,notte,EN,"(15,30]",20.0,1,0.0
2025-06,weekend,notte,EN,"(30,60]",92.0,2,0.0
2025-06,weekend,notte,EN,"(5,10]",7.0,1,0.0
2025-06,weekend,notte,EN,"(60,120]",92.0,1,0.0
2025-06,weekend,notte,EN,missing,0.0,1,0.0
2025-06,weekend,notte,EXP,"(-10,-5]",0.0,1,9.0
2025-06,weekend,notte,EXP,"(0,1]",1.0,1,0.0
2025-06,weekend,notte,IC,"(-1,0]",0.0,2,0.0
2025-06,weekend,notte,IC,"(-10,-5]",0.0,19,115.0
2025-06,weekend,notte,IC,"(-15,-10]",0.0,4,50.0
2025-06,weekend,notte,IC,"(-30,-15]",0.0,1,17.0
2025-06,weekend,notte,IC,"(-5,-1]",0.0,23,60.0
2025-06,weekend,notte,IC,"(0,1]",7.0,7,0.0
2025-06,weekend,notte,IC,"(1,5]",38.0,12,0.0
2025-06,weekend,notte,IC,"(10,15]",50.0,4,0.0
2025-06,weekend,notte,IC,"(15,30]",164.0,8,0.0
2025-06,weekend,notte,IC,"(30,60]",288.0,6,0.0
2025-06,weekend,notte,IC,"(5,10]",70.0,9,0.0
2025-06,weekend,notte,IC,"(60,120]",401.0,4,0.0
2025-06,weekend,notte,IC,> 120,706.0,4,0.0
2025-06,weekend,notte,ICN,"(-10,-5]",0.0,6,39.0
2025-06,weekend,notte,ICN,"(-15,-10]",0.0,4,47.0
2025-06,weekend,notte,ICN,"(-30,-15]",0.0,3,65.0
2025-06,weekend,notte,ICN,"(-5,-1]",0.0,7,11.0
2025-06,weekend,notte,ICN,"(0,1]",1.0,1,0.0
2025-06,weekend,notte,ICN,"(1,5]",7.0,2,0.0
2025-06,weekend,notte,ICN,"(30,60]",56.0,1,0.0
2025-06,weekend,notte,ICN,"(5,10]",18.0,2,0.0
2025-06,weekend,notte,ICN,> 120,162.0,1,0.0
2025-06,weekend,notte,MET,"(-1,0]",0.0,24,0.0
2025-06,weekend,notte,MET,"(-10,-5]",0.0,20,113.0
2025-06,weekend,notte,MET,"(-15,-10]",0.0,1,14.0
2025-06,weekend,notte,MET,"(-5,-1]",0.0,89,224.0
2025-06,weekend,notte,MET,"(0,1]",25.0,25,0.0
2025-06,weekend,notte,MET,"(1,5]",48.0,19,0.0
2025-06,weekend,notte,MET,"(5,10]",22.0,3,0.0
2025-06,weekend,notte,MET,missing,0.0,1,0.0
2025-06,weekend,notte,NCL,"(-10,-5]",0.0,1,8.0
2025-06,weekend,notte,NCL,"(-30,-15]",0.0,1,19.0
2025-06,weekend,notte,NCL,"(1,5]",5.0,1,0.0
2025-06,weekend,notte,NCL,"(10,15]",14.0,1,0.0
2025-06,weekend,notte,NCL,"(30,60]",33.0,1,0.0
2025-06,weekend,notte,NCL,"(5,10]",9.0,1,0.0
2025-06,weekend,notte,REG,"(-1,0]",0.0,459,0.0
2025-06,weekend,notte,REG,"(-10,-5]",0.0,299,1837.0
2025-06,weekend,notte,REG,"(-15,-10]",0.0,22,238.0
2025-06,weekend,notte,REG,"(-30,-15]",0.0,4,76.0
2025-06,weekend,notte,REG,"(-5,-1]",0.0,1906,4046.0
2025-06,weekend,notte,REG,"(0,1]",492.0,492,0.0
2025-06,weekend,notte,REG,"(1,5]",2577.0,849,0.0
2025-06,weekend,notte,REG,"(10,15]",821.0,64,0.0
2025-06,weekend,notte,REG,"(15,30]",1486.0,69,0.0
2025-06,weekend,notte,REG,"(30,60]",1496.0,35,0.0
2025-06,weekend,notte,REG,"(5,10]",1724.0,232,0.0
2025-06,weekend,notte,REG,"(60,120]",570.0,7,0.0
2025-06,weekend,notte,REG,> 120,156.0,1,0.0
2025-06,weekend,notte,REG,missing,0.0,43,0.0
2025-06,weekend,notte,,"(-1,0]",0.0,12,0.0
2025-06,weekend,notte,,"(-10,-5]",0.0,62,392.0
2025-06,weekend,notte,,"(-15,-10]",0.0,22,248.0
2025-06,weekend,notte,,"(-5,-1]",0.0,90,198.0
2025-06,weekend,notte,,"(-60,-30]",0.0,2,86.0
2025-06,weekend,notte,,"(0,1]",20.0,20,0.0
2025-06,weekend,notte,,"(1,5]",224.0,66,0.0
2025-06,weekend,notte,,"(10,15]",116.0,10,0.0
2025-06,weekend,notte,,"(15,30]",484.0,24,0.0
2025-06,weekend,notte,,"(30,60]",424.0,10,0.0
2025-06,weekend,notte,,"(5,10]",190.0,24,0.0
2025-06,weekend,notte,,"(60,120]",928.0,12,0.0
2025-06,weekend,notte,,> 120,618.0,4,0.0
2025-06,weekend,pomeriggio,EC,"(-1,0]",0.0,2,0.0
2025-06,weekend,pomeriggio,EC,"(-10,-5]",0.0,8,48.0
2025-06,weekend,pomeriggio,EC,"(-15,-10]",0.0,3,32.0
2025-06,weekend,pomeriggio,EC,"(-30,-15]",0.0,1,18.0
2025-06,weekend,pomeriggio,EC,"(-5,-1]",0.0,29,73.0
2025-06,weekend,pomeriggio,EC,"(0,1]",2.0,2,0.0
2025-06,weekend,pomeriggio,EC,"(1,5]",75.0,22,0.0
2025-06,weekend,pomeriggio,EC,"(10,15]",130.0,10,0.0
2025-06,weekend,pomeriggio,EC,"(15,30]",273.0,12,0.0
2025-06,weekend,pomeriggio,EC,"(30,60]",276.0,6,0.0
2025-06,weekend,pomeriggio,EC,"(5,10]",80.0,9,0.0
2025-06,weekend,pomeriggio,EC,"(60,120]",546.0,7,0.0
2025-06,weekend,pomeriggio,EN,"(1,5]",4.0,1,0.0
2025-06,weekend,pomeriggio,EN,"(10,15]",12.0,1,0.0
2025-06,weekend,pomeriggio,EXP,"(-10,-5]",0.0,1,7.0
2025-06,weekend,pomeriggio,IC,"(-1,0]",0.0,4,0.0
2025-06,weekend,pomeriggio,IC,"(-10,-5]",0.0,13,79.0
2025-06,weekend,pomeriggio,IC,"(-15,-10]",0.0,3,38.0
2025-06,weekend,pomeriggio,IC,"(-30,-15]",0.0,2,32.0
2025-06,weekend,pomeriggio,IC,"(-5,-1]",0.0,27,65.0
2025-06,weekend,pomeriggio,IC,"(-60,-30]",0.0,1,35.0
2025-06,weekend,pomeriggio,IC,"(0,1]",19.0,19,0.0
2025-06,weekend,pomeriggio,IC,"(1,5]",136.0,34,0.0
2025-06,weekend,pomeriggio,IC,"(10,15]",206.0,16,0.0
2025-06,weekend,pomeriggio,IC,"(15,30]",473.0,22,0.0
2025-06,weekend,pomeriggio,IC,"(30,60]",1080.0,26,0.0
2025-06,weekend,pomeriggio,IC,"(5,10]",245.0,31,0.0
2025-06,weekend,pomeriggio,IC,"(60,120]",762.0,10,0.0
2025-06,weekend,pomeriggio,IC,> 120,429.0,2,0.0
2025-06,weekend,pomeriggio,IC,missing,0.0,2,0.0
2025-06,weekend,pomeriggio,ICN,"(-10,-5]",0.0,3,18.0
2025-06,weekend,pomeriggio,ICN,"(-5,-1]",0.0,1,1.0
2025-06,weekend,pomeriggio,ICN,"(1,5]",13.0,4,0.0
2025-06,weekend,pomeriggio,ICN,"(15,30]",16.0,1,0.0
2025-06,weekend,pomeriggio,IR,"(30,60]",41.0,1,0.0
2025-06,weekend,pomeriggio,IR,"(60,120]",68.0,1,0.0
2025-06,weekend,pomeriggio,MET,"(-1,0]",0.0,74,0.0
2025-06,weekend,pomeriggio,MET,"(-10,-5]",0.0,18,114.0
2025-06,weekend,pomeriggio,MET,"(-5,-1]",0.0,233,447.0
2025-06,weekend,pomeriggio,MET,"(0,1]",53.0,53,0.0
2025-06,weekend,pomeriggio,MET,"(1,5]",145.0,52,0.0
2025-06,weekend,pomeriggio,MET,"(10,15]",65.0,5,0.0
2025-06,weekend,pomeriggio,MET,"(15,30]",36.0,2,0.0
2025-06,weekend,pomeriggio,MET,"(30,60]",60.0,1,0.0
2025-06,weekend,pomeriggio,MET,"(5,10]",58.0,8,0.0
2025-06,weekend,pomeriggio,REG,"(-1,0]",0.0,1290,0.0
2025-06,weekend,pomeriggio,REG,"(-10,-5]",0.0,670,4010.0
2025-06,weekend,pomeriggio,REG,"(-15,-10]",0.0,57,637.0
2025-06,weekend,pomeriggio,REG,"(-30,-15]",0.0,12,206.0
2025-06,weekend,pomeriggio,REG,"(-5,-1]",0.0,4684,9623.0
2025-06,weekend,pomeriggio,REG,"(0,1]",1494.0,1494,0.0
2025-06,weekend,pomeriggio,REG,"(1,5]",9036.0,2916,0.0
2025-06,weekend,pomeriggio,REG,"(10,15]",3783.0,299,0.0
2025-06,weekend,pomeriggio,REG,"(15,30]",6764.0,318,0.0
2025-06,weekend,pomeriggio,REG,"(30,60]",7177.0,171,0.0
2025-06,weekend,pomeriggio,REG,"(5,10]",6620.0,881,0.0
2025-06,weekend,pomeriggio,REG,"(60,120]",4713.0,60,0.0
2025-06,weekend,pomeriggio,REG,> 120,1112.0,7,0.0
2025-06,weekend,pomeriggio,REG,missing,0.0,196,0.0
2025-06,weekend,pomeriggio,,"(-1,0]",0.0,38,0.0
