mese,categoria,tipo_giorno,fascia_oraria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,cancellate_tot,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2024-06,REG,infrasettimanale,sera,N_550927E1ED5E,87,87,0,0,0,0,0,26,15,46,15,2,1,0,0,171.0,160.0,11.0,0.1563492063492063,-0.5,6.25,7.8749999999999964,nodo,COSENZA
2024-06,REG,infrasettimanale,sera,N_550ECA432EC6,103,103,0,0,0,0,0,57,22,24,22,10,6,1,0,355.0,71.0,284.0,2.696796338672769,2.0,8.75,14.174999999999994,nodo,PINEROLO
2024-06,REG,infrasettimanale,sera,N_55C18CEAEA1C,43,43,0,0,0,0,0,12,17,11,17,13,10,6,2,514.0,35.0,479.0,11.975,4.0,38.1,45.29999999999987,nodo,BENEVENTO
2024-06,REG,infrasettimanale,sera,N_57D3B7362830,3,3,0,0,0,0,0,0,3,0,3,3,3,0,0,59.0,0.0,59.0,21.25,21.25,21.85,21.925,nodo,MILANO BOVISA FNM
2024-06,REG,infrasettimanale,sera,N_57F9EF9A51AB,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nodo,OSPITALETTO TRAVAGLIATO
2024-06,REG,infrasettimanale,sera,N_57FA66242049,5,5,0,0,0,0,0,1,4,0,4,4,3,2,0,111.0,0.0,111.0,19.916666666666664,21.25,23.849999999999998,24.174999999999997,nodo,CALOLZIOCORTE OLGINATE
2024-06,REG,infrasettimanale,sera,N_57FE2A40F392,148,148,0,0,0,0,0,70,35,43,35,10,3,0,0,434.0,83.0,351.0,2.1481060606060605,0.5,8.0,10.374999999999993,nodo,GENOVA VOLTRI
2024-06,REG,infrasettimanale,sera,N_592534E3C981,311,311,0,0,0,0,0,101,24,183,24,13,11,3,3,696.0,478.0,218.0,0.6995488721804511,-1.0,4.0,6.699999999999996,nodo,SIENA
2024-06,REG,infrasettimanale,sera,N_596CADAC9540,30,30,0,0,0,0,0,8,5,17,5,1,0,0,0,57.0,36.0,21.0,0.7,0.5,4.999999999999999,6.899999999999997,nodo,MELITO DI PORTO SALVO
2024-06,REG,infrasettimanale,sera,N_599112EDCFE7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,nodo,BORGO VALSUGANA CENTRO
2024-06,REG,infrasettimanale,sera,N_5A1ED9B2CC3E,31,31,0,0,0,0,0,5,5,20,5,1,0,0,0,41.0,73.0,-32.0,-0.5517241379310345,-1.0,3.0999999999999996,3.5,nodo,NOCERA INFERIORE
2024-06,REG,infrasettimanale,sera,N_5BD6FECC05D9,224,224,0,0,0,0,0,87,27,109,27,6,3,1,1,400.0,232.0,168.0,0.5891329867516351,-0.5,4.950000000000003,6.5,nodo,TREVISO C.
2024-06,REG,infrasettimanale,sera,N_5D245644C03E,30,30,0,0,0,0,0,16,2,10,2,1,1,0,0,56.0,13.0,43.0,1.6875,0.75,2.95,8.799999999999992,nodo,PONTEDERA CASCIANA TERME
2024-06,REG,infrasettimanale,sera,N_5D40E77CB78C,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,6.0,0.0,6.0,3.0,3.0,3.0,3.0,nodo,CASALNUOVO
2024-06,REG,infrasettimanale,sera,N_5D701C22BFA0,72,72,0,0,0,0,0,49,8,15,8,3,2,0,0,151.0,18.0,133.0,1.6412337662337664,0.5,4.850000000000003,8.075,nodo,REGGIO EMILIA
2024-06,REG,infrasettimanale,sera,N_5DE4C91147F9,14,14,0,0,0,0,0,5,2,7,2,1,0,0,0,20.0,14.0,6.0,0.42857142857142855,-0.5,4.400000000000002,7.099999999999998,nodo,BRENO
2024-06,REG,infrasettimanale,sera,N_5F6B2483419A,15,15,0,0,0,0,0,14,1,0,1,0,0,0,0,34.0,0.0,34.0,2.2666666666666666,2.0,4.0,4.299999999999999,nodo,FIRENZE CASTELLO
2024-06,REG,infrasettimanale,sera,N_5FE8A1B01C69,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,nodo,CECCHINA
2024-06,REG,infrasettimanale,sera,N_5FEFF02A3188,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,nodo,PALIZZI
2024-06,REG,infrasettimanale,sera,N_607096404A55,151,151,0,0,0,0,0,55,28,67,28,6,3,1,1,401.0,194.0,207.0,1.37439957302971,0.0,6.600000000000001,9.799999999999997,nodo,SAPRI
2024-06,REG,infrasettimanale,sera,N_60AC40AB6E0D,70,70,0,0,0,0,0,43,18,9,18,5,4,1,0,305.0,15.0,290.0,3.720238095238095,2.75,6.899999999999999,10.825,nodo,BRACCIANO
2024-06,REG,infrasettimanale,sera,N_616E8A8254DB,163,163,0,0,0,0,0,76,26,61,26,11,8,3,0,474.0,151.0,323.0,2.026027397260274,1.0,6.899999999999999,13.474999999999973,nodo,ORTE
2024-06,REG,infrasettimanale,sera,N_619A2B247E23,105,105,0,0,0,0,0,25,17,63,17,7,6,3,0,276.0,193.0,83.0,1.0833333333333333,-1.5,8.75000000000001,15.199999999999996,nodo,FASANO
2024-06,REG,infrasettimanale,sera,N_62A12958237E,89,89,0,0,0,0,0,39,33,17,33,8,3,0,0,366.0,29.0,337.0,3.8772988505747126,3.5,8.999999999999998,14.299999999999994,nodo,TERMOLI
2024-06,REG,infrasettimanale,sera,N_637B235E9838,995,995,0,0,0,0,0,351,391,230,391,194,132,54,16,7284.0,452.0,6832.0,7.069475102424723,3.0,18.5,31.19999999999999,nodo,MILANO PORTA GARIBALDI
2024-06,REG,infrasettimanale,sera,N_64270B22B22A,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,nodo,MASSA CENTRO
2024-06,REG,infrasettimanale,sera,N_64548ED4BF34,74,74,0,0,0,0,0,39,4,31,4,1,0,0,0,101.0,66.0,35.0,0.6840909090909091,0.5,3.0,5.299999999999994,nodo,SIRACUSA
2024-06,REG,infrasettimanale,sera,N_65DC9B0163E8,5,5,0,0,0,0,0,1,3,1,3,3,3,2,1,150.0,1.0,149.0,29.8,24.0,67.4,76.19999999999999,nodo,MILANO CERTOSA
2024-06,REG,infrasettimanale,sera,N_663C39032F0C,28,28,0,0,0,0,0,4,6,18,6,2,2,1,1,136.0,54.0,82.0,3.4,0.0,6.0000000000000036,21.949999999999946,nodo,PAOLA
2024-06,REG,infrasettimanale,sera,N_66AC1FE82982,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,2.0,-1.0,-0.5,-0.5,-0.5,-0.5,nodo,CITTADELLA
2024-06,REG,infrasettimanale,sera,N_66DEF0BD8D9B,115,115,0,0,0,0,0,65,14,36,14,4,2,1,1,278.0,36.0,242.0,2.1116152450090744,0.5,4.199999999999999,6.524999999999995,nodo,STABIO
2024-06,REG,infrasettimanale,sera,N_66EFE7185ACC,104,104,0,0,0,0,0,34,27,42,27,12,7,4,1,534.0,166.0,368.0,3.6959302325581396,0.0,12.15000000000001,17.249999999999996,nodo,GENOVA P.PRINCIPE
2024-06,REG,infrasettimanale,sera,N_66FA1C868B7D,11,11,0,0,0,0,0,8,0,3,0,0,0,0,0,1.0,3.0,-2.0,-0.18181818181818182,0.0,0.0,0.5,nodo,MANFREDONIA
2024-06,REG,infrasettimanale,sera,N_69784D614CB9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,nodo,SARNO
2024-06,REG,infrasettimanale,sera,N_69DDFA4D027E,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,nodo,SESTO CALENDE
2024-06,REG,infrasettimanale,sera,N_6A5E47BD3937,120,120,0,0,0,0,0,59,4,57,4,1,0,0,0,103.0,112.0,-9.0,-0.07499999999999996,-0.5,2.0500000000000007,3.049999999999997,nodo,ALBANO LAZIALE
2024-06,REG,infrasettimanale,sera,N_6A893BB6B9F0,43,43,0,0,0,0,0,27,11,5,11,1,0,0,0,116.0,6.0,110.0,2.1366995073891624,2.25,4.1,5.0249999999999995,nodo,PATTI-SAN PIERO PATTI
2024-06,REG,infrasettimanale,sera,N_6C5F1D064AA5,116,116,0,0,0,0,0,65,24,25,24,7,5,3,1,448.0,33.0,415.0,3.151817884048477,1.0,5.5,11.95,nodo,LUINO
2024-06,REG,infrasettimanale,sera,N_6C88D68D6E24,119,119,0,0,0,0,0,49,19,50,19,6,5,0,0,282.0,155.0,127.0,1.3284531203785863,0.5,7.200000000000003,10.899999999999991,nodo,L`AQUILA
2024-06,REG,infrasettimanale,sera,N_6CDDE622DFB4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,nodo,PIOPPE DI SALVARO
2024-06,REG,infrasettimanale,sera,N_6D3FA2816116,29,29,0,0,0,0,0,15,1,12,1,1,1,0,0,48.0,19.0,29.0,1.0487179487179488,0.0,2.3999999999999995,6.449999999999988,nodo,FORTEZZA
2024-06,REG,infrasettimanale,sera,N_6DAD4A05816E,1204,1204,0,0,0,0,0,436,194,570,194,89,56,17,2,3357.0,1409.0,1948.0,1.610344827586207,-0.25,7.0,13.524999999999977,nodo,FIRENZE S.M.N.
2024-06,REG,infrasettimanale,sera,N_6DCA844AE5BC,208,208,0,0,0,0,0,41,26,140,26,17,14,6,2,691.0,446.0,245.0,1.0905982905982907,-2.0,5.350000000000016,19.275,nodo,TARANTO
2024-06,REG,infrasettimanale,sera,N_6DE3F8828605,23,23,0,0,0,0,0,10,6,7,6,2,0,0,0,60.0,23.0,37.0,1.6383928571428572,1.5,6.050000000000002,8.274999999999997,nodo,PIOMBINO BINARI MARE
2024-06,REG,infrasettimanale,sera,N_6DFAF47FD915,75,75,0,0,0,0,0,12,0,63,0,0,0,0,0,9.0,107.0,-98.0,-1.4333333333333336,-1.5,0.0,0.0,nodo,DECIMOMANNU
2024-06,REG,infrasettimanale,sera,N_6F14F556DBBD,29,29,0,0,0,0,0,12,7,10,7,3,1,1,0,112.0,16.0,96.0,3.2071428571428573,0.75,7.000000000000001,13.374999999999979,nodo,LADISPOLI-CERVETERI
2024-06,REG,infrasettimanale,sera,N_6F9274E48577,115,115,0,0,0,0,0,65,14,36,14,2,1,0,0,220.0,36.0,184.0,1.587719298245614,0.5,4.5,6.0,nodo,BUSTO ARSIZIO
2024-06,REG,infrasettimanale,sera,N_6FDC22A1267B,132,132,0,0,0,0,0,41,21,70,21,9,7,4,0,386.0,212.0,174.0,1.2275365683770605,-1.5,6.600000000000001,15.249999999999993,nodo,BARLETTA
2024-06,REG,infrasettimanale,sera,N_716DEAB7B82E,443,443,0,0,0,0,0,196,102,135,102,38,22,9,1,1767.0,291.0,1476.0,3.458975511602021,1.5,8.850000000000009,13.724999999999994,nodo,BERGAMO
2024-06,REG,infrasettimanale,sera,N_7287F55A3530,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,nodo,CERVIA-MILANO MARITTIMA
2024-06,REG,infrasettimanale,sera,N_72DA38E192FF,308,308,0,0,0,0,0,143,53,112,53,21,17,10,5,1279.0,246.0,1033.0,3.3732876712328768,1.0,7.0,17.57499999999999,nodo,PESCARA
2024-06,REG,infrasettimanale,sera,N_73A5E4492900,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,nodo,LUGO
2024-06,REG,infrasettimanale,sera,N_742441A837EF,135,135,0,0,0,0,0,33,47,54,47,30,24,16,6,1326.0,156.0,1170.0,8.399309551208285,0.5,34.70000000000002,51.299999999999955,nodo,MI.P.GENOVA
2024-06,REG,infrasettimanale,sera,N_74EE77A63E34,24,24,0,0,0,0,0,7,4,13,4,3,3,0,0,91.0,27.0,64.0,2.6666666666666665,-0.75,13.200000000000001,15.074999999999998,nodo,FAENZA
2024-06,REG,infrasettimanale,sera,N_7508BB1D63A3,138,138,0,0,0,0,0,33,14,90,14,1,1,1,0,170.0,406.0,-236.0,-1.7816129032258066,-3.25,4.399999999999999,5.0,nodo,TORINO STURA
2024-06,REG,infrasettimanale,sera,N_75EE60EB2654,109,109,0,0,0,0,0,51,20,38,20,4,2,0,0,244.0,108.0,136.0,0.7261904761904762,-0.5,3.5,5.2749999999999915,nodo,FARA SABINA
2024-06,REG,infrasettimanale,sera,N_75FF6F509037,15,15,0,0,0,0,0,8,6,1,6,0,0,0,0,58.0,1.0,57.0,3.8,4.0,7.199999999999999,8.0,nodo,LATISANA LIGNANO B.
2024-06,REG,infrasettimanale,sera,N_76F3426C2E5E,22,22,0,0,0,0,0,8,12,1,12,9,7,3,1,318.0,1.0,317.0,19.6,9.0,49.1,60.8,nodo,SEREGNO
2024-06,REG,infrasettimanale,sera,N_77D367E4BFD2,35,35,0,0,0,0,0,17,14,4,14,6,3,1,0,226.0,4.0,222.0,5.925,4.0,14.0,14.925000000000013,nodo,TERONTOLA CORTONA
2024-06,REG,infrasettimanale,sera,N_789590B1E821,75,75,0,0,0,0,0,48,9,18,9,4,1,0,0,160.0,34.0,126.0,1.577777777777778,1.5,4.300000000000001,6.599999999999994,nodo,CASALE MONFERRATO
2024-06,REG,infrasettimanale,sera,N_796D0A575F2A,9,9,0,0,0,0,0,4,3,2,3,1,0,0,0,31.0,3.0,28.0,2.5,1.25,5.9,6.949999999999999,nodo,CANCELLO
2024-06,REG,infrasettimanale,sera,N_79A7096BCFE7,56,56,0,0,0,0,0,27,19,8,19,12,9,2,0,356.0,8.0,348.0,6.444444444444445,3.0,16.400000000000006,20.599999999999998,nodo,CHIAVENNA
2024-06,REG,infrasettimanale,sera,N_7A0EEBBEAB93,559,559,0,0,0,0,0,240,150,162,150,57,32,12,3,2344.0,366.0,1978.0,3.62453384637685,2.0,9.600000000000009,16.649999999999963,nodo,NOVARA
2024-06,REG,infrasettimanale,sera,N_7ABD63D32E61,33,33,0,0,0,0,0,20,0,13,0,0,0,0,0,36.0,24.0,12.0,0.3277777777777778,0.0,2.8,3.0749999999999993,nodo,PRATO CENTRALE
2024-06,REG,infrasettimanale,sera,N_7ACD08E29DE5,15,15,0,0,0,0,0,9,6,0,6,2,0,0,0,57.0,0.0,57.0,3.669642857142857,2.5,6.950000000000002,8.474999999999996,nodo,CAMPIGLIA MARITTIMA
2024-06,REG,infrasettimanale,sera,N_7B8C90EC3AB1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,22.0,0.0,22.0,22.0,22.0,22.0,22.0,nodo,S. ZENO FOLZANO
2024-06,REG,infrasettimanale,sera,N_7D951F72660E,17,17,0,0,0,0,0,3,1,13,1,1,1,1,0,37.0,21.0,16.0,0.03125,-1.0,0.75,4.5,nodo,MONTEROTONDO
2024-06,REG,infrasettimanale,sera,N_7FA9E3AD7653,317,317,0,0,0,0,0,147,54,115,54,20,15,4,0,966.0,245.0,721.0,2.4225386100386097,0.75,7.5,14.27500000000002,nodo,ROMA TIBURTINA
2024-06,REG,infrasettimanale,sera,N_811BC1C86782,189,189,0,0,0,0,0,93,28,68,28,8,6,2,0,452.0,129.0,323.0,1.6534820824881677,1.0,5.200000000000003,9.050000000000004,nodo,PORRETTA TERME
2024-06,REG,infrasettimanale,sera,N_835C7E781DA4,101,101,0,0,0,0,0,9,6,85,6,1,0,0,0,56.0,273.0,-217.0,-2.0020525451559936,-3.0,0.6500000000000021,3.6749999999999936,nodo,CARPI
2024-06,REG,infrasettimanale,sera,N_838D98750A26,91,91,0,0,0,0,0,37,37,17,37,16,8,2,1,526.0,31.0,495.0,6.120698924731183,3.5,13.5,16.0,nodo,VOGHERA
2024-06,REG,infrasettimanale,sera,N_83A3E77E8703,135,135,0,0,0,0,0,45,34,54,34,14,7,1,0,452.0,166.0,286.0,2.1986944571690334,1.5,8.900000000000006,14.399999999999991,nodo,AREZZO
2024-06,REG,infrasettimanale,sera,N_83AEB434E87E,104,104,0,0,0,0,0,47,34,19,34,11,6,3,0,455.0,27.0,428.0,4.308472856418062,2.5,9.7,14.999999999999968,nodo,PIOLTELLO LIMITO
2024-06,REG,infrasettimanale,sera,N_8646439FF3ED,105,105,0,0,0,0,0,31,1,73,1,0,0,0,0,55.0,93.0,-38.0,-0.3472222222222222,-1.0,1.5500000000000007,2.5,nodo,BITRITTO
2024-06,REG,infrasettimanale,sera,N_88410A0B665C,15,15,0,0,0,0,0,3,1,11,1,0,0,0,0,11.0,26.0,-15.0,-1.0,-2.0,2.799999999999999,4.599999999999998,nodo,BUSSOLENO
2024-06,REG,infrasettimanale,sera,N_8871845CF0C3,45,45,0,0,0,0,0,27,2,16,2,1,1,1,0,83.0,34.0,49.0,1.2666666666666666,0.0,2.4000000000000012,4.049999999999997,nodo,MELFI
2024-06,REG,infrasettimanale,sera,N_89ACD9E3219A,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,1.0,0.5,0.5,0.9,0.95,nodo,VENARIA
2024-06,REG,infrasettimanale,sera,N_8AE91C7CAA91,1301,1301,0,0,0,0,0,802,431,68,431,154,61,0,0,5523.0,99.0,5424.0,4.189165954212976,3.0,10.0,13.625,nodo,M N CADORNA
2024-06,REG,infrasettimanale,sera,N_8B9D044050BD,58,58,0,0,0,0,0,36,14,8,14,7,6,2,0,284.0,15.0,269.0,4.555952380952381,2.5,11.250000000000002,17.824999999999974,nodo,SUZZARA
2024-06,REG,infrasettimanale,sera,N_8C8FB2529F4E,339,339,0,0,0,0,0,66,238,35,238,181,93,21,0,3927.0,63.0,3864.0,11.335305755395684,10.5,25.549999999999997,34.099999999999994,nodo,MILANO LANCETTI
2024-06,REG,infrasettimanale,sera,N_8CB7A8D7391B,17,17,0,0,0,0,0,5,11,1,11,5,1,0,0,119.0,1.0,118.0,6.9411764705882355,6.0,11.8,15.399999999999991,nodo,FIRENZE RIFREDI
2024-06,REG,infrasettimanale,sera,N_8CC5E83ABB23,29,29,0,0,0,0,0,14,3,12,3,0,0,0,0,35.0,14.0,21.0,0.7761904761904761,0.25,2.8,3.3249999999999993,nodo,GOLFO ARANCI
2024-06,REG,infrasettimanale,sera,N_8DE7AC2ECB93,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,nodo,VERGATO
2024-06,REG,infrasettimanale,sera,N_8E1CBD641B34,105,105,0,0,0,0,0,76,4,25,4,0,0,0,0,141.0,32.0,109.0,1.0611111111111111,1.0,3.3000000000000007,3.924999999999997,nodo,TERMINI IMERESE
2024-06,REG,infrasettimanale,sera,N_8E7DB383451E,29,29,0,0,0,0,0,10,11,8,11,6,3,1,0,182.0,31.0,151.0,5.197619047619048,1.0,15.399999999999999,24.524999999999984,nodo,BORGO VAL DI TARO
2024-06,REG,infrasettimanale,sera,N_8F448D03ECB2,120,120,0,0,0,0,0,36,15,69,15,6,3,3,0,233.0,189.0,44.0,0.5333333333333333,-1.0,4.5,7.874999999999993,nodo,CATANZARO LIDO
2024-06,REG,infrasettimanale,sera,N_8FE161C43F4D,43,43,0,0,0,0,0,3,2,38,2,1,1,1,1,72.0,98.0,-26.0,-0.9595238095238096,-2.5,0.04999999999999982,2.724999999999995,nodo,BUONCONVENTO
2024-06,REG,infrasettimanale,sera,N_9032FC714401,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,10.0,0.0,10.0,5.0,5.0,5.0,5.0,nodo,BOLOGNA S.RUFFILLO
2024-06,REG,infrasettimanale,sera,N_9120FEA55878,236,236,0,0,0,0,0,110,46,75,46,14,11,1,0,669.0,185.0,484.0,2.2337014470677836,1.0,6.550000000000004,11.049999999999997,nodo,BIELLA S.PAOLO
2024-06,REG,infrasettimanale,sera,N_91C54A7D6DE3,87,87,0,0,0,0,0,33,10,42,10,4,4,1,0,194.0,124.0,70.0,0.6828571428571428,-0.25,4.650000000000002,8.949999999999989,nodo,MERCATO SAN SEVERINO
2024-06,REG,infrasettimanale,sera,N_9205BAB6A5D0,136,136,0,0,0,0,0,59,6,70,6,4,3,0,0,193.0,140.0,53.0,0.42379091353199805,-0.25,3.5,4.375,nodo,EMPOLI
2024-06,REG,infrasettimanale,sera,N_9334DABDEC76,95,95,0,0,0,0,0,21,18,56,18,7,4,0,0,225.0,262.0,-37.0,-0.1093890386343217,-0.75,6.949999999999999,10.824999999999992,nodo,TERNI
2024-06,REG,infrasettimanale,sera,N_936516B1B527,103,103,0,0,0,0,0,47,11,44,11,7,6,4,0,339.0,187.0,152.0,1.2795321637426902,-0.5,3.6000000000000014,15.699999999999967,nodo,POTENZA CENTRALE
2024-06,REG,infrasettimanale,sera,N_93A779399DBB,169,169,0,0,0,0,0,76,32,61,32,17,12,2,0,596.0,136.0,460.0,2.6252696456086286,1.0,9.650000000000006,15.0,nodo,VITERBO PORTA FIORENTINA
2024-06,REG,infrasettimanale,sera,N_940E2BC1FEE6,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,41.0,0.0,41.0,41.0,41.0,41.0,41.0,nodo,TORREBERETTI
2024-06,REG,infrasettimanale,sera,N_946E795E4B2E,42,42,0,0,0,0,0,19,0,22,0,0,0,0,0,20.0,33.0,-13.0,-0.24856321839080459,-1.0,1.5,2.174999999999999,nodo,LA STORTA
2024-06,REG,infrasettimanale,sera,N_9498BA307100,89,89,0,0,0,0,0,37,4,47,4,3,3,2,1,203.0,90.0,113.0,1.2840909090909092,0.0,2.5,2.9250000000000007,nodo,SACILE
2024-06,REG,infrasettimanale,sera,N_958DB8C30856,44,44,0,0,0,0,0,10,19,14,19,8,5,1,0,252.0,50.0,202.0,5.526190476190477,3.75,14.7,22.19999999999998,nodo,STRADELLA
2024-06,REG,infrasettimanale,sera,N_99035CE7EF2D,30,30,0,0,0,0,0,15,7,8,7,1,0,0,0,86.0,15.0,71.0,2.3666666666666667,2.0,6.699999999999999,8.249999999999996,nodo,LOCRI
2024-06,REG,infrasettimanale,sera,N_9945873CF040,40,40,0,0,0,0,0,17,1,21,1,1,1,1,1,86.0,97.0,-11.0,0.0942857142857143,-1.75,2.6500000000000012,13.49999999999999,nodo,FROSINONE
2024-06,REG,infrasettimanale,sera,N_9A9F500D82A7,88,88,0,0,0,0,0,67,8,12,8,4,3,1,0,175.0,14.0,161.0,1.8444444444444446,0.5,3.9499999999999993,9.27499999999998,nodo,FIDENZA
2024-06,REG,infrasettimanale,sera,N_9B9D28249135,105,105,0,0,0,0,0,30,25,50,25,13,8,4,2,573.0,195.0,378.0,3.5055555555555555,-1.5,12.800000000000004,21.599999999999966,nodo,ARQUATA SCRIVIA
2024-06,REG,infrasettimanale,sera,N_9BB710BFF84F,15,15,0,0,0,0,0,7,3,5,3,3,3,0,0,64.0,8.0,56.0,3.7333333333333334,1.0,16.2,18.499999999999993,nodo,SAN SEVERO
2024-06,REG,infrasettimanale,sera,N_9DC685B98C26,4,4,0,0,0,0,0,1,3,0,3,2,2,2,0,86.0,0.0,86.0,21.5,21.0,40.300000000000004,41.65,nodo,VENAFRO
2024-06,REG,infrasettimanale,sera,N_A07736BA242F,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,nodo,VERDELLO DALMINE
2024-06,REG,infrasettimanale,sera,N_A1632A885EF7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,nodo,ACERRA
2024-06,REG,infrasettimanale,sera,N_A25D0BE27D9B,237,237,0,0,0,0,0,109,26,99,26,8,4,2,0,480.0,191.0,289.0,1.235042735042735,0.5,5.5,7.599999999999994,nodo,VILLA LITERNO
2024-06,REG,infrasettimanale,sera,N_A5671EA5C59D,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,nodo,VIGODARZERE
2024-06,REG,infrasettimanale,sera,N_A5A75C07CD93,30,30,0,0,0,0,0,10,3,16,3,1,0,0,0,37.0,22.0,15.0,0.5428571428571429,-0.25,3.3500000000000005,4.649999999999998,nodo,CASTELPLANIO CUPRAMONTANA
2024-06,REG,infrasettimanale,sera,N_A79BCAF80288,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,nodo,VIPITENO
2024-06,REG,infrasettimanale,sera,N_A852107EF56C,225,225,0,0,0,0,0,51,15,159,15,2,2,1,0,227.0,493.0,-266.0,-1.1523809523809525,-2.0,3.0,5.0,nodo,VICENZA
2024-06,REG,infrasettimanale,sera,N_A913DD647FD7,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,7.0,0.0,7.0,3.5,3.5,4.7,4.85,nodo,S. DONA` DI PIAVE
2024-06,REG,infrasettimanale,sera,N_AA00CE9E4DF9,108,108,0,0,0,0,0,36,39,33,39,15,11,3,0,576.0,116.0,460.0,3.3291585127201566,1.5,13.599999999999998,18.349999999999994,nodo,FOLIGNO
2024-06,REG,infrasettimanale,sera,N_AA0A16F66113,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,nodo,PADIGLIONE
2024-06,REG,infrasettimanale,sera,N_AA1DCE485829,337,337,0,0,0,0,0,156,38,142,38,16,9,6,0,805.0,273.0,532.0,1.5948863636363635,0.5,5.0,8.649999999999991,nodo,BASSANO DEL GRAPPA
2024-06,REG,infrasettimanale,sera,N_AAE627657DF8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nodo,FOSSACESIA - TORINO DI SANGRO
2024-06,REG,infrasettimanale,sera,N_AB0F0E99A555,117,117,0,0,0,0,0,49,20,48,20,7,5,1,0,319.0,119.0,200.0,1.704850964348334,0.25,5.7500000000000036,10.974999999999984,nodo,BARDONECCHIA
2024-06,REG,infrasettimanale,sera,N_AB154A1831F2,131,131,0,0,0,0,0,69,21,39,21,6,6,0,0,365.0,148.0,217.0,1.5465116279069768,1.5,5.5,9.125,nodo,CHIUSI C.T.
2024-06,REG,infrasettimanale,sera,N_AB8547C9AC97,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,48.0,0.0,48.0,48.0,48.0,48.0,48.0,nodo,SQUINZANO
2024-06,REG,infrasettimanale,sera,N_AC5B07AC3325,90,90,0,0,0,0,0,10,1,79,1,0,0,0,0,14.0,154.0,-140.0,-1.5555555555555556,-2.0,-0.5,1.2999999999999972,nodo,VILLAMASSARGIA DOMUSNOVAS
2024-06,REG,infrasettimanale,sera,N_AC64114ADFF7,60,60,0,0,0,0,0,2,2,56,2,1,1,0,0,24.0,207.0,-183.0,-3.05,-3.75,-1.4499999999999993,1.4749999999999872,nodo,CALTANISSETTA XIRBI
2024-06,REG,infrasettimanale,sera,N_AC7CA6C55493,15,15,0,0,0,0,0,11,4,0,4,1,1,0,0,63.0,0.0,63.0,4.2,3.0,9.0,11.399999999999991,nodo,BORGOMANERO
2024-06,REG,infrasettimanale,sera,N_ACBCDA610B0C,9,9,0,0,0,0,0,1,4,4,4,1,0,0,0,29.0,12.0,17.0,1.4249999999999998,1.25,3.9500000000000006,4.474999999999999,nodo,ANTRODOCO CENTRO
2024-06,REG,infrasettimanale,sera,N_ACBE9D0884EA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,nodo,TROFARELLO
