mese,tipo_giorno,fascia_oraria,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2024-06,weekend,pomeriggio,REG,N_64548ED4BF34,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_64548ED4BF34,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_64548ED4BF34,partenza,"(5,10]",1,7.0,0.0
2024-06,weekend,pomeriggio,REG,N_65DA4217C250,arrivo,"(1,5]",1,5.0,0.0
2024-06,weekend,pomeriggio,REG,N_65DA4217C250,arrivo,"(10,15]",1,13.0,0.0
2024-06,weekend,pomeriggio,REG,N_65DA4217C250,arrivo,"(15,30]",1,25.0,0.0
2024-06,weekend,pomeriggio,REG,N_65DA4217C250,partenza,"(15,30]",2,58.0,0.0
2024-06,weekend,pomeriggio,REG,N_65DA4217C250,partenza,"(30,60]",1,34.0,0.0
2024-06,weekend,pomeriggio,REG,N_663C39032F0C,arrivo,"(-10,-5]",1,0.0,7.0
2024-06,weekend,pomeriggio,REG,N_663C39032F0C,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_66DEF0BD8D9B,arrivo,"(-5,-1]",2,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_66DEF0BD8D9B,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,arrivo,"(-10,-5]",2,0.0,15.0
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,arrivo,"(10,15]",1,15.0,0.0
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,partenza,"(-5,-1]",1,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,partenza,"(5,10]",4,30.0,0.0
2024-06,weekend,pomeriggio,REG,N_6A5E47BD3937,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_6A5E47BD3937,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_6A5E47BD3937,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_6A5E47BD3937,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_6A893BB6B9F0,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_6C5F1D064AA5,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_6C5F1D064AA5,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_6C5F1D064AA5,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_6C88D68D6E24,partenza,"(-5,-1]",1,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_6D3FA2816116,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,arrivo,"(-5,-1]",15,0.0,34.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,arrivo,"(0,1]",7,7.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,arrivo,"(1,5]",5,12.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,arrivo,"(5,10]",2,12.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,partenza,"(-10,-5]",4,0.0,24.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,partenza,"(-15,-10]",1,0.0,10.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,partenza,"(-5,-1]",11,0.0,19.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,partenza,"(1,5]",10,34.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,partenza,"(10,15]",1,13.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,partenza,"(5,10]",3,24.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DCA844AE5BC,arrivo,"(-10,-5]",1,0.0,7.0
2024-06,weekend,pomeriggio,REG,N_6DCA844AE5BC,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_6DCA844AE5BC,arrivo,"(30,60]",1,31.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DCA844AE5BC,partenza,"(-5,-1]",5,0.0,8.0
2024-06,weekend,pomeriggio,REG,N_6DE3F8828605,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_6DFAF47FD915,arrivo,"(-5,-1]",2,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_6F9274E48577,arrivo,"(1,5]",2,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_6F9274E48577,partenza,"(-5,-1]",2,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_6FDC22A1267B,partenza,"(1,5]",2,5.0,0.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,arrivo,missing,1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,partenza,"(1,5]",2,7.0,0.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,arrivo,"(-10,-5]",2,0.0,15.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,arrivo,"(-5,-1]",4,0.0,7.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,arrivo,"(15,30]",1,18.0,0.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,partenza,"(1,5]",2,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,partenza,"(5,10]",2,16.0,0.0
2024-06,weekend,pomeriggio,REG,N_742441A837EF,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_742441A837EF,arrivo,"(-5,-1]",1,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_742441A837EF,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_742441A837EF,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_74EE77A63E34,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_74EE77A63E34,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_74EE77A63E34,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_74EE77A63E34,partenza,"(-5,-1]",2,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_7508BB1D63A3,arrivo,"(-10,-5]",1,0.0,6.0
2024-06,weekend,pomeriggio,REG,N_7508BB1D63A3,arrivo,"(-5,-1]",1,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_7508BB1D63A3,partenza,"(-10,-5]",2,0.0,12.0
2024-06,weekend,pomeriggio,REG,N_7508BB1D63A3,partenza,"(-15,-10]",1,0.0,12.0
2024-06,weekend,pomeriggio,REG,N_75EE60EB2654,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_75EE60EB2654,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_75EE60EB2654,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_77D367E4BFD2,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_79A7096BCFE7,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_79A7096BCFE7,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_79A7096BCFE7,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_79A7096BCFE7,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,arrivo,"(-5,-1]",6,0.0,10.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,arrivo,"(1,5]",5,15.0,0.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,partenza,"(-5,-1]",7,0.0,11.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,partenza,"(0,1]",3,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,partenza,"(1,5]",2,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_7ABD63D32E61,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_7ABD63D32E61,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_7ABD63D32E61,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_7ABD63D32E61,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_7ACD08E29DE5,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_7ACD08E29DE5,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_7ACD08E29DE5,arrivo,"(5,10]",3,19.0,0.0
2024-06,weekend,pomeriggio,REG,N_7ACD08E29DE5,partenza,"(1,5]",1,5.0,0.0
2024-06,weekend,pomeriggio,REG,N_7BFFDD18032E,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_7C26FB2E9EE9,arrivo,"(-5,-1]",2,0.0,6.0
2024-06,weekend,pomeriggio,REG,N_7C26FB2E9EE9,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_7C26FB2E9EE9,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_7C26FB2E9EE9,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,arrivo,"(-5,-1]",2,0.0,6.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,arrivo,"(1,5]",1,5.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,arrivo,"(15,30]",2,49.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,arrivo,"(30,60]",1,32.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,partenza,"(10,15]",1,13.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,partenza,"(5,10]",1,9.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FEB58AE129D,arrivo,"(1,5]",3,9.0,0.0
2024-06,weekend,pomeriggio,REG,N_7FEB58AE129D,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_7FEB58AE129D,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_811BC1C86782,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_811BC1C86782,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_811BC1C86782,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_811BC1C86782,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_835C7E781DA4,arrivo,"(-5,-1]",2,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_835C7E781DA4,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_835C7E781DA4,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_838D98750A26,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_838D98750A26,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_838D98750A26,arrivo,"(5,10]",1,10.0,0.0
2024-06,weekend,pomeriggio,REG,N_838D98750A26,partenza,"(10,15]",1,11.0,0.0
2024-06,weekend,pomeriggio,REG,N_838D98750A26,partenza,"(15,30]",1,30.0,0.0
2024-06,weekend,pomeriggio,REG,N_838D98750A26,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_83A3E77E8703,arrivo,"(-15,-10]",1,0.0,10.0
2024-06,weekend,pomeriggio,REG,N_83A3E77E8703,partenza,"(-5,-1]",2,0.0,6.0
2024-06,weekend,pomeriggio,REG,N_83AEB434E87E,arrivo,"(-5,-1]",4,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_83AEB434E87E,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_83AEB434E87E,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_83AEB434E87E,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_83AEB434E87E,partenza,"(-5,-1]",2,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_83AEB434E87E,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_83AEB434E87E,partenza,"(1,5]",2,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_8646439FF3ED,arrivo,"(-5,-1]",2,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_8646439FF3ED,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_882C5CBF332A,arrivo,"(15,30]",1,23.0,0.0
2024-06,weekend,pomeriggio,REG,N_882C5CBF332A,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_882C5CBF332A,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_882C5CBF332A,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_8871845CF0C3,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_8871845CF0C3,partenza,"(15,30]",1,24.0,0.0
2024-06,weekend,pomeriggio,REG,N_89F54DBB8C9C,arrivo,"(5,10]",1,10.0,0.0
2024-06,weekend,pomeriggio,REG,N_89F54DBB8C9C,partenza,"(5,10]",1,7.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,arrivo,"(-5,-1]",3,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,arrivo,"(0,1]",4,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,arrivo,"(1,5]",7,19.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,arrivo,"(10,15]",4,53.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,arrivo,"(15,30]",1,16.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,arrivo,"(5,10]",5,41.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,partenza,"(-1,0]",5,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,partenza,"(0,1]",4,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_8AE91C7CAA91,partenza,"(1,5]",14,42.0,0.0
2024-06,weekend,pomeriggio,REG,N_8B9D044050BD,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_8B9D044050BD,arrivo,"(15,30]",1,21.0,0.0
2024-06,weekend,pomeriggio,REG,N_8B9D044050BD,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_8B9D044050BD,partenza,"(1,5]",2,8.0,0.0
2024-06,weekend,pomeriggio,REG,N_8C8FB2529F4E,arrivo,"(1,5]",2,7.0,0.0
2024-06,weekend,pomeriggio,REG,N_8C8FB2529F4E,arrivo,"(10,15]",1,13.0,0.0
2024-06,weekend,pomeriggio,REG,N_8C8FB2529F4E,arrivo,"(5,10]",1,9.0,0.0
2024-06,weekend,pomeriggio,REG,N_8C8FB2529F4E,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_8C8FB2529F4E,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_8C8FB2529F4E,partenza,"(5,10]",2,16.0,0.0
2024-06,weekend,pomeriggio,REG,N_8CC5E83ABB23,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_8CC5E83ABB23,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_8E1CBD641B34,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_8E1CBD641B34,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_8E1CBD641B34,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_8E1CBD641B34,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,arrivo,"(10,15]",1,11.0,0.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,partenza,"(-30,-15]",1,0.0,15.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,partenza,"(-5,-1]",2,0.0,7.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_8F448D03ECB2,partenza,"(10,15]",1,15.0,0.0
2024-06,weekend,pomeriggio,REG,N_8FE161C43F4D,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_8FE161C43F4D,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_9120FEA55878,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_9120FEA55878,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_9120FEA55878,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_91C54A7D6DE3,arrivo,"(-10,-5]",1,0.0,7.0
2024-06,weekend,pomeriggio,REG,N_9205BAB6A5D0,arrivo,"(-5,-1]",3,0.0,8.0
2024-06,weekend,pomeriggio,REG,N_9205BAB6A5D0,arrivo,"(0,1]",3,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_9205BAB6A5D0,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_9205BAB6A5D0,partenza,"(1,5]",3,10.0,0.0
2024-06,weekend,pomeriggio,REG,N_9253C2D55999,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_9253C2D55999,arrivo,"(-5,-1]",2,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_9253C2D55999,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_9253C2D55999,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_9334DABDEC76,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_9334DABDEC76,arrivo,"(-5,-1]",2,0.0,6.0
2024-06,weekend,pomeriggio,REG,N_936516B1B527,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_936516B1B527,arrivo,"(-5,-1]",2,0.0,6.0
2024-06,weekend,pomeriggio,REG,N_936516B1B527,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_936516B1B527,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_936516B1B527,arrivo,"(15,30]",1,24.0,0.0
2024-06,weekend,pomeriggio,REG,N_936516B1B527,partenza,"(-10,-5]",1,0.0,7.0
2024-06,weekend,pomeriggio,REG,N_936516B1B527,partenza,"(-5,-1]",1,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_93A779399DBB,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_93A779399DBB,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_93A779399DBB,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_93A779399DBB,arrivo,"(10,15]",1,13.0,0.0
2024-06,weekend,pomeriggio,REG,N_9498BA307100,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_9498BA307100,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_9498BA307100,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_958DB8C30856,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_958DB8C30856,arrivo,"(1,5]",2,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_958DB8C30856,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_958DB8C30856,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_9945873CF040,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_9945873CF040,partenza,"(-10,-5]",1,0.0,8.0
2024-06,weekend,pomeriggio,REG,N_9945873CF040,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_9945873CF040,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_99D19D74A384,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_99D19D74A384,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_9A9F500D82A7,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_9A9F500D82A7,arrivo,"(-5,-1]",3,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_9A9F500D82A7,partenza,"(-1,0]",3,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_9A9F500D82A7,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,pomeriggio,REG,N_9B3B1889810C,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_9B3B1889810C,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_9B3B1889810C,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_9B3B1889810C,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_9B9D28249135,arrivo,"(-10,-5]",1,0.0,8.0
2024-06,weekend,pomeriggio,REG,N_9B9D28249135,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_9B9D28249135,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_9B9D28249135,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_A25D0BE27D9B,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_A25D0BE27D9B,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,pomeriggio,REG,N_A25D0BE27D9B,arrivo,"(5,10]",1,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_A25D0BE27D9B,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_A25D0BE27D9B,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_A25D0BE27D9B,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_A25D0BE27D9B,partenza,"(15,30]",1,19.0,0.0
2024-06,weekend,pomeriggio,REG,N_A852107EF56C,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_A852107EF56C,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,pomeriggio,REG,N_A852107EF56C,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,pomeriggio,REG,N_A852107EF56C,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_A852107EF56C,partenza,"(-5,-1]",3,0.0,4.0
2024-06,weekend,pomeriggio,REG,N_A913DD647FD7,arrivo,"(15,30]",1,26.0,0.0
2024-06,weekend,pomeriggio,REG,N_AA00CE9E4DF9,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,pomeriggio,REG,N_AA00CE9E4DF9,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,pomeriggio,REG,N_AA00CE9E4DF9,arrivo,"(5,10]",2,13.0,0.0
2024-06,weekend,pomeriggio,REG,N_AA00CE9E4DF9,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_AA00CE9E4DF9,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,pomeriggio,REG,N_AA1DCE485829,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,pomeriggio,REG,N_AA1DCE485829,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,pomeriggio,REG,N_AA1DCE485829,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,pomeriggio,REG,N_AA1DCE485829,arrivo,"(5,10]",1,9.0,0.0
