mese,categoria,tipo_giorno,fascia_oraria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2024-06,REG,weekend,sera,N_7ABD63D32E61,N_25B9CF10B7D2,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,10.0,-10.0,-2.5,-2.5,-1.2999999999999998,-1.1500000000000004,0,PRATO CENTRALE,BOLOGNA C.LE
2024-06,REG,weekend,sera,N_7ABD63D32E61,N_6DAD4A05816E,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,0,PRATO CENTRALE,FIRENZE S.M.N.
2024-06,REG,weekend,sera,N_7ACD08E29DE5,N_6DE3F8828605,10,10,0,0,0,0,6,2,0,2,0,0,0,0,19.0,0.0,19.0,2.375,1.5,5.3,5.6499999999999995,0,CAMPIGLIA MARITTIMA,PIOMBINO BINARI MARE
2024-06,REG,weekend,sera,N_7B8C90EC3AB1,N_E3D77242249F,1,1,0,0,0,0,0,1,0,1,1,1,1,1,62.0,0.0,62.0,62.0,62.0,62.0,62.0,0,S. ZENO FOLZANO,CREMONA
2024-06,REG,weekend,sera,N_7C26FB2E9EE9,N_5D701C22BFA0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,3.0,-2.0,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,CIANO D'ENZA,REGGIO EMILIA
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_1E55D25CC515,2,2,0,0,0,0,0,2,0,2,0,0,0,0,11.0,0.0,11.0,5.5,5.5,5.9,5.95,0,ROMA TIBURTINA,TIVOLI
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_27E044DF1964,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,0,ROMA TIBURTINA,GUIDONIA-MONTECELIO-S.ANGELO
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_4BE2E4A5131E,19,19,0,0,0,0,12,0,5,0,0,0,0,0,15.0,7.0,8.0,0.47058823529411764,1.0,2.4000000000000004,3.1999999999999993,0,ROMA TIBURTINA,CESANO DI ROMA
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_5306D21208AD,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,ROMA TIBURTINA,MANDELA-SAMBUCI
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_60AC40AB6E0D,11,11,0,0,0,0,6,3,1,3,0,0,0,0,33.0,1.0,32.0,3.2,3.5,6.1,6.549999999999999,0,ROMA TIBURTINA,BRACCIANO
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_93A779399DBB,27,27,0,0,0,0,16,3,5,3,1,0,0,0,53.0,8.0,45.0,1.875,1.0,4.699999999999999,8.399999999999991,0,ROMA TIBURTINA,VITERBO PORTA FIORENTINA
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_AB154A1831F2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6.0,0.0,6.0,3.0,3.0,4.6,4.8,0,ROMA TIBURTINA,CHIUSI C.T.
2024-06,REG,weekend,sera,N_7FA9E3AD7653,N_D915C715E0EF,5,5,0,0,0,0,2,0,3,0,0,0,0,0,1.0,7.0,-6.0,-1.2,-1.0,0.6000000000000001,0.7999999999999998,0,ROMA TIBURTINA,AVEZZANO
2024-06,REG,weekend,sera,N_7FEB58AE129D,N_E3B8163AC6FC,4,4,0,0,0,0,2,1,1,1,1,1,1,1,72.0,1.0,71.0,17.75,0.0,50.40000000000001,61.199999999999974,0,AGRIGENTO CENTRALE,PALERMO CENTRALE
2024-06,REG,weekend,sera,N_811BC1C86782,N_115066C29B22,25,25,0,0,0,0,5,0,20,0,0,0,0,0,4.0,25.0,-21.0,-0.84,-1.0,0.6000000000000014,1.0,0,PORRETTA TERME,PIANORO
2024-06,REG,weekend,sera,N_811BC1C86782,N_25B9CF10B7D2,10,10,0,0,0,0,3,2,5,2,1,1,0,0,41.0,15.0,26.0,2.6,0.5,7.999999999999993,16.99999999999998,0,PORRETTA TERME,BOLOGNA C.LE
2024-06,REG,weekend,sera,N_811BC1C86782,N_BCDBFFBD83A2,6,6,0,0,0,0,1,0,5,0,0,0,0,0,1.0,18.0,-17.0,-2.8333333333333335,-4.0,0.0,0.5,0,PORRETTA TERME,PISTOIA
2024-06,REG,weekend,sera,N_835C7E781DA4,N_0825CE132492,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,18.0,-18.0,-4.5,-4.5,-4.0,-4.0,0,CARPI,MODENA
2024-06,REG,weekend,sera,N_838D98750A26,N_10FAC90E1EDD,8,8,0,0,0,0,7,0,0,0,0,0,0,0,14.0,0.0,14.0,2.0,2.0,3.4000000000000004,3.6999999999999993,0,VOGHERA,ASTI
2024-06,REG,weekend,sera,N_838D98750A26,N_B101329F0BD5,17,17,0,0,0,0,9,4,3,4,1,1,0,0,57.0,6.0,51.0,3.1875,2.0,7.5,10.0,0,VOGHERA,PIACENZA
2024-06,REG,weekend,sera,N_83A3E77E8703,N_6DAD4A05816E,21,21,0,0,0,0,7,5,9,5,2,2,1,0,97.0,19.0,78.0,3.7142857142857144,1.0,8.0,28.0,0,AREZZO,FIRENZE S.M.N.
2024-06,REG,weekend,sera,N_83A3E77E8703,N_7ABD63D32E61,4,4,0,0,0,0,0,2,2,2,1,1,0,0,23.0,5.0,18.0,4.5,2.5,13.3,14.649999999999997,0,AREZZO,PRATO CENTRALE
2024-06,REG,weekend,sera,N_83AEB434E87E,N_7A0EEBBEAB93,54,54,0,0,0,0,29,14,10,14,5,1,0,0,170.0,14.0,156.0,2.943396226415094,1.0,8.800000000000004,12.199999999999996,0,PIOLTELLO LIMITO,NOVARA
2024-06,REG,weekend,sera,N_8646439FF3ED,N_2B5A38574141,23,23,0,0,0,0,9,0,14,0,0,0,0,0,11.0,23.0,-12.0,-0.5217391304347826,-1.0,1.8000000000000007,2.0,0,BITRITTO,BARI CENTRALE
2024-06,REG,weekend,sera,N_882C5CBF332A,N_25B9CF10B7D2,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2.0,0.0,2.0,0.6666666666666666,1.0,1.0,1.0,0,VIGNOLA,BOLOGNA C.LE
2024-06,REG,weekend,sera,N_8871845CF0C3,N_936516B1B527,9,9,0,0,0,0,4,0,5,0,0,0,0,0,3.0,14.0,-11.0,-1.2222222222222223,-1.0,1.0,1.0,0,MELFI,POTENZA CENTRALE
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_098D485D9D54,14,14,0,0,0,0,10,4,0,4,1,1,0,0,46.0,0.0,46.0,3.2857142857142856,1.5,6.700000000000001,10.499999999999996,0,M N CADORNA,LAVENO
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_20C400A9568C,19,19,0,0,0,0,14,3,2,3,2,1,0,0,50.0,2.0,48.0,2.526315789473684,1.0,5.9999999999999964,10.699999999999985,0,M N CADORNA,NOVARA NORD
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_271FD3BAF268,49,49,0,0,0,0,39,5,5,5,2,1,0,0,90.0,6.0,84.0,1.7142857142857142,1.0,4.200000000000003,6.799999999999983,0,M N CADORNA,MALPENSA AEROPORTO T2
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_4F3CE9A0ABE3,13,13,0,0,0,0,5,8,0,8,1,1,0,0,66.0,0.0,66.0,5.076923076923077,5.0,8.8,11.79999999999999,0,M N CADORNA,ASSO
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_AF3EDA32BCDE,53,53,0,0,0,0,45,7,1,7,2,1,0,0,134.0,1.0,133.0,2.509433962264151,2.0,5.0,7.799999999999997,0,M N CADORNA,SARONNO
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_F05F8C811D2B,18,18,0,0,0,0,13,3,2,3,1,1,0,0,52.0,2.0,50.0,2.7777777777777777,2.0,6.200000000000003,10.04999999999999,0,M N CADORNA,VARESE NORD
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_F5BB85C04F38,49,49,0,0,0,0,38,10,1,10,2,1,0,0,147.0,1.0,146.0,2.979591836734694,2.0,6.0,8.599999999999994,0,M N CADORNA,CAMNAGO LENTATE
2024-06,REG,weekend,sera,N_8AE91C7CAA91,N_F8A251096935,41,41,0,0,0,0,28,11,2,11,5,4,0,0,195.0,2.0,193.0,4.7073170731707314,3.0,12.0,21.0,0,M N CADORNA,COMO NORD LAGO
2024-06,REG,weekend,sera,N_8B9D044050BD,N_ECBC275260A2,5,5,0,0,0,0,2,1,2,1,0,0,0,0,6.0,4.0,2.0,0.4,0.0,3.4000000000000004,4.199999999999999,0,SUZZARA,PARMA
2024-06,REG,weekend,sera,N_8B9D044050BD,N_FA17B199D7D8,3,3,0,0,0,0,2,1,0,1,0,0,0,0,12.0,0.0,12.0,4.0,3.0,5.4,5.699999999999999,0,SUZZARA,FERRARA
2024-06,REG,weekend,sera,N_8C8FB2529F4E,N_33BA0658D0C8,53,53,0,0,0,0,20,31,2,31,13,5,1,0,388.0,2.0,386.0,7.283018867924528,6.0,14.0,20.199999999999996,0,MILANO LANCETTI,PAVIA
2024-06,REG,weekend,sera,N_8CC5E83ABB23,N_ACBFE7687ADF,7,7,0,0,0,0,5,1,0,1,0,0,0,0,12.0,0.0,12.0,2.0,1.0,5.0,7.0,0,GOLFO ARANCI,OLBIA
2024-06,REG,weekend,sera,N_8E1CBD641B34,N_E3B8163AC6FC,21,21,0,0,0,0,20,0,1,0,0,0,0,0,51.0,1.0,50.0,2.380952380952381,2.0,4.0,4.0,0,TERMINI IMERESE,PALERMO CENTRALE
2024-06,REG,weekend,sera,N_8E7DB383451E,N_ECBC275260A2,3,3,0,0,0,0,2,1,0,1,1,0,0,0,17.0,0.0,17.0,5.666666666666667,4.0,10.4,11.2,0,BORGO VAL DI TARO,PARMA
2024-06,REG,weekend,sera,N_8F448D03ECB2,N_244C15F9662C,7,7,0,0,0,0,2,0,5,0,0,0,0,0,1.0,8.0,-7.0,-1.0,-1.0,0.40000000000000036,0.6999999999999993,0,CATANZARO LIDO,SIBARI
2024-06,REG,weekend,sera,N_8F448D03ECB2,N_99035CE7EF2D,4,4,0,0,0,0,1,0,3,0,0,0,0,0,4.0,7.0,-3.0,-0.75,-2.0,2.200000000000001,3.099999999999998,0,CATANZARO LIDO,LOCRI
2024-06,REG,weekend,sera,N_8F448D03ECB2,N_DEBAB2A3D4C0,8,8,0,0,0,0,3,1,3,1,1,1,0,0,31.0,6.0,25.0,3.5714285714285716,0.0,12.20000000000001,20.59999999999998,0,CATANZARO LIDO,REGGIO CALABRIA CENTRALE
2024-06,REG,weekend,sera,N_8F448D03ECB2,N_F5C7A152B223,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-1.2,-1.1,0,CATANZARO LIDO,LAMEZIA TERME CENTRALE
2024-06,REG,weekend,sera,N_8F448D03ECB2,N_F6337151F5AF,5,5,0,0,0,0,4,1,0,1,1,1,1,1,69.0,0.0,69.0,13.8,2.0,38.800000000000004,50.39999999999999,0,CATANZARO LIDO,CROTONE
2024-06,REG,weekend,sera,N_8FE161C43F4D,N_592534E3C981,14,14,0,0,0,0,2,0,12,0,0,0,0,0,1.0,25.0,-24.0,-1.7142857142857142,-2.0,-0.29999999999999893,0.34999999999999964,0,BUONCONVENTO,SIENA
2024-06,REG,weekend,sera,N_9120FEA55878,N_7A0EEBBEAB93,8,8,0,0,0,0,4,0,4,0,0,0,0,0,5.0,8.0,-3.0,-0.375,0.0,1.2999999999999998,1.6499999999999995,0,BIELLA S.PAOLO,NOVARA
2024-06,REG,weekend,sera,N_9120FEA55878,N_C0036EE1DC06,7,7,0,0,0,0,5,1,1,1,0,0,0,0,11.0,1.0,10.0,1.4285714285714286,1.0,3.8000000000000007,4.399999999999999,0,BIELLA S.PAOLO,SANTHIA`
2024-06,REG,weekend,sera,N_914E9B1A247A,N_AA00CE9E4DF9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,FALCONARA MARITTIMA,FOLIGNO
2024-06,REG,weekend,sera,N_91C54A7D6DE3,N_C03F51FB3BED,14,14,0,0,0,0,5,4,4,4,0,0,0,0,30.0,8.0,22.0,1.6923076923076923,1.0,5.800000000000001,6.399999999999999,0,MERCATO SAN SEVERINO,SALERNO
2024-06,REG,weekend,sera,N_9205BAB6A5D0,N_592534E3C981,18,18,0,0,0,0,8,1,9,1,1,1,0,0,40.0,13.0,27.0,1.5,-0.5,4.0,6.999999999999972,0,EMPOLI,SIENA
2024-06,REG,weekend,sera,N_9205BAB6A5D0,N_6DAD4A05816E,13,13,0,0,0,0,3,2,7,2,1,1,0,0,28.0,15.0,13.0,1.0833333333333333,-1.5,4.700000000000001,11.29999999999999,0,EMPOLI,FIRENZE S.M.N.
2024-06,REG,weekend,sera,N_9253C2D55999,N_33BA0658D0C8,2,2,0,0,0,0,1,1,0,1,1,0,0,0,13.0,0.0,13.0,6.5,6.5,9.3,9.65,0,VERCELLI,PAVIA
2024-06,REG,weekend,sera,N_9334DABDEC76,N_6C88D68D6E24,8,8,0,0,0,0,8,0,0,0,0,0,0,0,18.0,0.0,18.0,2.25,2.0,3.3,3.6499999999999995,0,TERNI,L`AQUILA
2024-06,REG,weekend,sera,N_9334DABDEC76,N_AAD295A403C7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,TERNI,ANTRODOCO BORGO VELINO
2024-06,REG,weekend,sera,N_9334DABDEC76,N_BA960D64F5CB,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0.0,61.0,-61.0,-10.166666666666666,-9.5,-9.0,-9.0,0,TERNI,RIETI
2024-06,REG,weekend,sera,N_936516B1B527,N_1826D9B394B1,6,6,0,0,0,0,5,0,1,0,0,0,0,0,8.0,1.0,7.0,1.1666666666666667,1.0,3.0,3.5,0,POTENZA CENTRALE,RIONERO ATELLA RIPACANDITA
2024-06,REG,weekend,sera,N_936516B1B527,N_6DCA844AE5BC,12,12,0,0,0,0,1,3,8,3,1,1,0,0,37.0,30.0,7.0,0.5833333333333334,-2.5,6.0,13.199999999999989,0,POTENZA CENTRALE,TARANTO
2024-06,REG,weekend,sera,N_936516B1B527,N_8871845CF0C3,3,3,0,0,0,0,2,1,0,1,1,1,0,0,31.0,0.0,31.0,10.333333333333334,3.0,21.400000000000002,23.7,0,POTENZA CENTRALE,MELFI
2024-06,REG,weekend,sera,N_936516B1B527,N_C03F51FB3BED,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,15.0,-15.0,-7.5,-7.5,-5.5,-5.25,0,POTENZA CENTRALE,SALERNO
2024-06,REG,weekend,sera,N_936516B1B527,N_D58C6A65D7C1,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,13.0,-13.0,-3.25,-3.0,-1.5999999999999996,-1.3000000000000007,0,POTENZA CENTRALE,FOGGIA
2024-06,REG,weekend,sera,N_936516B1B527,N_F718286AD2AD,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,POTENZA CENTRALE,POTENZA SUPERIORE
2024-06,REG,weekend,sera,N_93A779399DBB,N_049B6C1A1016,16,16,0,0,0,0,6,0,10,0,0,0,0,0,9.0,11.0,-2.0,-0.125,-1.0,1.5,2.5,0,VITERBO PORTA FIORENTINA,ROMA OSTIENSE
2024-06,REG,weekend,sera,N_9498BA307100,N_26FAC2401D1E,11,11,0,0,0,0,1,0,10,0,0,0,0,0,0.0,32.0,-32.0,-2.909090909090909,-2.0,-2.0,-1.0,0,SACILE,VENEZIA SANTA LUCIA
2024-06,REG,weekend,sera,N_9498BA307100,N_EE5FCCF4C16B,8,8,0,0,0,0,6,1,1,1,0,0,0,0,17.0,1.0,16.0,2.0,1.5,4.499999999999999,6.249999999999997,0,SACILE,MANIAGO
2024-06,REG,weekend,sera,N_958DB8C30856,N_C632C9F50E6A,11,11,0,0,0,0,3,2,6,2,1,1,0,0,39.0,14.0,25.0,2.272727272727273,-1.0,5.0,16.5,0,STRADELLA,MILANO GRECO PIRELLI
2024-06,REG,weekend,sera,N_99035CE7EF2D,N_23369BEE79A1,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2.0,2.0,0.0,0.0,-1.0,1.4000000000000001,1.6999999999999997,0,LOCRI,ROCCELLA JONICA
2024-06,REG,weekend,sera,N_9945873CF040,N_E903EB64CBF3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,25.0,-25.0,-8.333333333333334,-9.0,-7.4,-7.2,0,FROSINONE,ROMA TERMINI
2024-06,REG,weekend,sera,N_9A9F500D82A7,N_716DEAB7B82E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,FIDENZA,BERGAMO
2024-06,REG,weekend,sera,N_9A9F500D82A7,N_C353AD614ED6,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FIDENZA,SALSOMAGGIORE T.
2024-06,REG,weekend,sera,N_9A9F500D82A7,N_E3D77242249F,3,3,0,0,0,0,2,1,0,1,1,0,0,0,14.0,0.0,14.0,4.666666666666667,3.0,8.6,9.299999999999999,0,FIDENZA,CREMONA
2024-06,REG,weekend,sera,N_9B3B1889810C,N_ECBC275260A2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,3.0,-2.0,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,BERCETO,PARMA
2024-06,REG,weekend,sera,N_9B9D28249135,N_66EFE7185ACC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8.0,0.0,8.0,4.0,4.0,4.8,4.9,0,ARQUATA SCRIVIA,GENOVA P.PRINCIPE
2024-06,REG,weekend,sera,N_9B9D28249135,N_ACF3D2764DA3,3,3,0,0,0,0,1,0,2,0,0,0,0,0,3.0,5.0,-2.0,-0.6666666666666666,-1.0,2.2,2.5999999999999996,0,ARQUATA SCRIVIA,MILANO CENTRALE
2024-06,REG,weekend,sera,N_9B9D28249135,N_C35DAF060D8A,5,5,0,0,0,0,2,2,1,2,1,1,0,0,25.0,4.0,21.0,4.2,1.0,12.8,15.399999999999999,0,ARQUATA SCRIVIA,GENOVA BRIGNOLE
2024-06,REG,weekend,sera,N_9DC685B98C26,N_F047351D32A4,1,1,0,0,0,0,0,1,0,1,1,1,1,0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,0,VENAFRO,NAPOLI CENTRALE
2024-06,REG,weekend,sera,N_A25D0BE27D9B,N_2231A438465D,29,29,0,0,0,0,20,0,8,0,0,0,0,0,22.0,15.0,7.0,0.25,0.0,2.3000000000000007,3.0,0,VILLA LITERNO,NAPOLI CAMPI FLEGREI
2024-06,REG,weekend,sera,N_A25D0BE27D9B,N_F047351D32A4,17,17,0,0,0,0,9,1,7,1,0,0,0,0,20.0,19.0,1.0,0.058823529411764705,0.0,3.0,3.3999999999999986,0,VILLA LITERNO,NAPOLI CENTRALE
2024-06,REG,weekend,sera,N_A79BCAF80288,N_362EE82F724F,2,2,0,0,0,0,0,1,1,1,1,1,0,0,16.0,9.0,7.0,3.5,3.5,13.5,14.749999999999998,0,VIPITENO,VERONA PORTA NUOVA
2024-06,REG,weekend,sera,N_A79BCAF80288,N_EE539AC676E9,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,VIPITENO,BOLZANO
2024-06,REG,weekend,sera,N_A852107EF56C,N_26FAC2401D1E,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,5.0,-5.0,-1.6666666666666667,-1.0,-1.0,-1.0,0,VICENZA,VENEZIA SANTA LUCIA
2024-06,REG,weekend,sera,N_A852107EF56C,N_5BD6FECC05D9,20,20,0,0,0,0,4,0,14,0,0,0,0,0,6.0,25.0,-19.0,-1.0555555555555556,-1.0,1.0,1.4499999999999957,0,VICENZA,TREVISO C.
2024-06,REG,weekend,sera,N_A852107EF56C,N_AA1DCE485829,7,7,0,0,0,0,1,0,6,0,0,0,0,0,0.0,13.0,-13.0,-1.8571428571428572,-2.0,-0.5999999999999996,-0.3000000000000007,0,VICENZA,BASSANO DEL GRAPPA
2024-06,REG,weekend,sera,N_A852107EF56C,N_D5B57085BF91,20,20,0,0,0,0,1,0,18,0,0,0,0,0,1.0,64.0,-63.0,-3.3157894736842106,-3.0,-1.0,-0.8000000000000043,0,VICENZA,SCHIO
2024-06,REG,weekend,sera,N_A913DD647FD7,N_26FAC2401D1E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,S. DONA` DI PIAVE,VENEZIA SANTA LUCIA
2024-06,REG,weekend,sera,N_AA00CE9E4DF9,N_6DAD4A05816E,6,6,0,0,0,0,0,1,5,1,1,1,1,1,87.0,15.0,72.0,12.0,-1.5,43.0,65.0,0,FOLIGNO,FIRENZE S.M.N.
2024-06,REG,weekend,sera,N_AA00CE9E4DF9,N_83A3E77E8703,1,1,0,0,0,0,0,1,0,1,1,1,0,0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,0,FOLIGNO,AREZZO
2024-06,REG,weekend,sera,N_AA00CE9E4DF9,N_9334DABDEC76,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,14.0,-14.0,-3.5,-3.5,-1.5999999999999996,-1.3000000000000007,0,FOLIGNO,TERNI
2024-06,REG,weekend,sera,N_AA1DCE485829,N_26FAC2401D1E,27,27,0,0,0,0,7,2,18,2,0,0,0,0,25.0,30.0,-5.0,-0.18518518518518517,-1.0,2.400000000000002,6.4999999999999964,0,BASSANO DEL GRAPPA,VENEZIA SANTA LUCIA
2024-06,REG,weekend,sera,N_AA1DCE485829,N_2FAC400E8862,8,8,0,0,0,0,2,0,6,0,0,0,0,0,3.0,10.0,-7.0,-0.875,-1.5,0.8999999999999995,1.9499999999999984,0,BASSANO DEL GRAPPA,PADOVA
2024-06,REG,weekend,sera,N_AA1DCE485829,N_C8DDC789E5D9,16,16,0,0,0,0,7,3,6,3,2,1,0,0,54.0,14.0,40.0,2.5,0.5,9.5,15.25,0,BASSANO DEL GRAPPA,TRENTO
2024-06,REG,weekend,sera,N_AB0F0E99A555,N_FEBDC4EA7CA2,20,20,0,0,0,0,6,3,11,3,2,1,0,0,46.0,25.0,21.0,1.05,-1.0,7.70000000000001,14.05,0,BARDONECCHIA,TORINO P.NUOVA
2024-06,REG,weekend,sera,N_AB154A1831F2,N_592534E3C981,15,15,0,0,0,0,8,2,5,2,0,0,0,0,25.0,9.0,16.0,1.0666666666666667,1.0,4.799999999999999,6.899999999999997,0,CHIUSI C.T.,SIENA
2024-06,REG,weekend,sera,N_AB154A1831F2,N_6DAD4A05816E,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0,CHIUSI C.T.,FIRENZE S.M.N.
2024-06,REG,weekend,sera,N_AB154A1831F2,N_7FA9E3AD7653,3,3,0,0,0,0,0,1,1,1,1,0,0,0,12.0,4.0,8.0,4.0,4.0,10.4,11.2,0,CHIUSI C.T.,ROMA TIBURTINA
2024-06,REG,weekend,sera,N_AB154A1831F2,N_E903EB64CBF3,5,5,0,0,0,0,3,2,0,2,1,1,0,0,38.0,0.0,38.0,7.6,1.0,19.8,23.4,0,CHIUSI C.T.,ROMA TERMINI
2024-06,REG,weekend,sera,N_AC5B07AC3325,N_CB95E7379995,8,8,0,0,0,0,0,1,7,1,0,0,0,0,8.0,19.0,-11.0,-1.375,-2.0,0.9999999999999982,4.499999999999995,0,VILLAMASSARGIA DOMUSNOVAS,IGLESIAS
2024-06,REG,weekend,sera,N_AC64114ADFF7,N_16EA1E96E216,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2.0,20.0,-18.0,-4.5,-6.5,-0.3999999999999986,0.7999999999999972,0,CALTANISSETTA XIRBI,ROCCAPALUMBA-ALIA
2024-06,REG,weekend,sera,N_AC64114ADFF7,N_E3B8163AC6FC,8,8,0,0,0,0,2,1,3,1,1,1,0,0,31.0,7.0,24.0,4.0,0.0,15.0,20.5,0,CALTANISSETTA XIRBI,PALERMO CENTRALE
2024-06,REG,weekend,sera,N_ACBCDA610B0C,N_9334DABDEC76,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,18.0,-18.0,-9.0,-9.0,-8.2,-8.1,0,ANTRODOCO CENTRO,TERNI
2024-06,REG,weekend,sera,N_ACBFE7687ADF,N_4EE209E84954,6,6,0,0,0,0,0,1,4,1,1,1,1,0,57.0,16.0,41.0,8.2,-4.0,33.400000000000006,45.19999999999999,0,OLBIA,SASSARI
2024-06,REG,weekend,sera,N_ACBFE7687ADF,N_8CC5E83ABB23,7,7,0,0,0,0,1,0,5,0,0,0,0,0,0.0,5.0,-5.0,-0.8333333333333334,-1.0,-0.5,-0.25,0,OLBIA,GOLFO ARANCI
2024-06,REG,weekend,sera,N_ACBFE7687ADF,N_E6726A16AA8C,4,4,0,0,0,0,1,0,2,0,0,0,0,0,3.0,2.0,1.0,0.3333333333333333,-1.0,2.2,2.5999999999999996,0,OLBIA,OZIERI CHILIVANI
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_0161CF483CE4,7,7,0,0,0,0,1,2,4,2,2,1,0,0,40.0,8.0,32.0,4.571428571428571,-1.0,18.400000000000006,21.699999999999992,0,MILANO CENTRALE,ALESSANDRIA
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_15523132CDAE,14,14,0,0,0,0,1,13,0,13,11,7,0,0,202.0,0.0,202.0,14.428571428571429,14.0,22.0,22.35,0,MILANO CENTRALE,COLICO
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_22FD4A51ED9B,19,19,0,0,0,0,8,6,5,6,0,0,0,0,53.0,9.0,44.0,2.3157894736842106,1.0,8.0,8.099999999999998,0,MILANO CENTRALE,ARONA
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_25B9CF10B7D2,7,7,0,0,0,0,1,1,5,1,1,1,1,0,35.0,15.0,20.0,2.857142857142857,-2.0,14.60000000000001,23.29999999999998,0,MILANO CENTRALE,BOLOGNA C.LE
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_2783D143E117,1,1,0,0,0,0,0,1,0,1,1,0,0,0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0,MILANO CENTRALE,SONDRIO
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_2D84FAAA1358,20,20,0,0,0,0,6,13,1,13,6,1,0,0,129.0,1.0,128.0,6.4,5.5,11.100000000000001,12.200000000000003,0,MILANO CENTRALE,BOZZOLO
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_362EE82F724F,28,28,0,0,0,0,7,4,17,4,2,0,0,0,54.0,58.0,-4.0,-0.14285714285714285,-2.5,7.600000000000001,11.599999999999994,0,MILANO CENTRALE,VERONA PORTA NUOVA
2024-06,REG,weekend,sera,N_ACF3D2764DA3,N_65DA4217C250,3,3,0,0,0,0,0,3,0,3,3,1,1,0,64.0,0.0,64.0,21.333333333333332,14.0,32.4,34.699999999999996,0,MILANO CENTRALE,TIRANO
