giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2026-02-14,REG,S04702,S05014,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,GENOVA BRIGNOLE,PARMA
2026-02-14,REG,S04702,S05071,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,GENOVA BRIGNOLE,RIMINI
2026-02-14,REG,S04702,S06000,8,8,0,0,0,0,1,2,5,2,0,0,0,0,15,18,-3,-0.375,-2.0,7.3,7.649999999999999,0,GENOVA BRIGNOLE,LA SPEZIA CENTRALE
2026-02-14,REG,S04707,S04534,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,17,-17,-2.4285714285714284,-3.0,-1.5999999999999996,-1.3000000000000007,0,GENOVA NERVI,GENOVA VOLTRI
2026-02-14,REG,S04707,S04702,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,4,-2,-1.0,-1.0,1.4,1.6999999999999995,0,GENOVA NERVI,GENOVA BRIGNOLE
2026-02-14,REG,S04725,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,0,SESTRI LEVANTE,MILANO CENTRALE
2026-02-14,REG,S04725,S04501,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,SESTRI LEVANTE,VENTIMIGLIA
2026-02-14,REG,S04725,S04700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,SESTRI LEVANTE,GENOVA PIAZZA PRINCIPE
2026-02-14,REG,S04725,S04702,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-2.2,-2.1,0,SESTRI LEVANTE,GENOVA BRIGNOLE
2026-02-14,REG,S04725,S04801,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,SESTRI LEVANTE,SAVONA
2026-02-14,REG,S04725,S06000,12,12,0,0,0,0,4,0,8,0,0,0,0,0,10,19,-9,-0.75,-1.0,2.9000000000000004,3.4499999999999997,0,SESTRI LEVANTE,LA SPEZIA CENTRALE
2026-02-14,REG,S04801,S00219,6,6,0,0,0,0,1,2,3,2,0,0,0,0,15,16,-1,-0.1666666666666666,-0.5,6.5,6.75,0,SAVONA,TORINO PORTA NUOVA
2026-02-14,REG,S04801,S00470,6,6,0,0,0,0,0,1,5,1,0,0,0,0,5,20,-15,-2.5,-3.5,2.0,3.5,0,SAVONA,ALESSANDRIA
2026-02-14,REG,S04801,S00606,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-1.2,-1.1,0,SAVONA,FOSSANO
2026-02-14,REG,S04801,S00867,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,2.9,2.95,0,SAVONA,ACQUI TERME
2026-02-14,REG,S04801,S01700,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,1,SAVONA,MILANO CENTRALE
2026-02-14,REG,S04801,S04501,5,5,0,0,0,0,3,0,2,0,0,0,0,0,11,6,5,1.0,3.0,4.0,4.0,0,SAVONA,VENTIMIGLIA
2026-02-14,REG,S04801,S04516,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,SAVONA,ALBENGA
2026-02-14,REG,S04801,S04700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,SAVONA,GENOVA PIAZZA PRINCIPE
2026-02-14,REG,S04801,S04702,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,4,-4,-1.3333333333333333,-1.0,-0.1999999999999999,-0.1,0,SAVONA,GENOVA BRIGNOLE
2026-02-14,REG,S04801,S04725,14,14,0,0,0,0,9,4,1,4,1,1,0,0,56,1,55,3.928571428571429,2.5,6.700000000000001,11.899999999999997,0,SAVONA,SESTRI LEVANTE
2026-02-14,REG,S04801,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,SAVONA,PISA CENTRALE
2026-02-14,REG,S04805,S00606,5,5,0,0,0,0,1,1,3,1,0,0,0,0,9,4,5,1.0,-1.0,5.0,5.999999999999999,0,S.GIUSEPPE DI CAIRO,FOSSANO
2026-02-14,REG,S05000,S01326,15,15,0,0,0,0,7,7,1,7,1,0,0,0,66,1,65,4.333333333333333,4.0,8.6,10.499999999999996,0,PIACENZA,MILANO GRECO PIRELLI
2026-02-14,REG,S05000,S01645,6,6,0,0,0,0,3,3,0,3,2,2,0,0,48,0,48,8.0,4.0,19.0,19.0,0,PIACENZA,MILANO PORTA GARIBALDI
2026-02-14,REG,S05000,S01807,7,7,0,0,0,0,1,0,6,0,0,0,0,0,0,22,-22,-3.142857142857143,-3.0,-1.799999999999999,-0.9000000000000021,0,PIACENZA,VOGHERA
2026-02-14,REG,S05000,S04702,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,PIACENZA,GENOVA BRIGNOLE
2026-02-14,REG,S05000,S05043,5,5,0,0,0,0,0,1,4,1,0,0,0,0,6,8,-2,-0.4,-1.0,3.2000000000000006,4.599999999999999,0,PIACENZA,BOLOGNA CENTRALE
2026-02-14,REG,S05000,S05071,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,PIACENZA,RIMINI
2026-02-14,REG,S05000,S07104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,PIACENZA,PESARO
2026-02-14,REG,S05000,S07113,11,11,0,0,0,0,1,2,8,2,0,0,0,0,15,24,-9,-0.8181818181818182,-2.0,7.0,7.5,0,PIACENZA,ANCONA
2026-02-14,REG,S05009,S05090,21,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FIDENZA,SALSOMAGGIORE TERME
2026-02-14,REG,S05014,S01700,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,4.7,4.85,0,PARMA,MILANO CENTRALE
2026-02-14,REG,S05014,S01717,16,16,0,0,0,0,6,9,1,9,4,3,0,0,130,1,129,8.0625,5.0,21.0,23.0,0,PARMA,BRESCIA
2026-02-14,REG,S05014,S01919,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,0,PARMA,PIADENA
2026-02-14,REG,S05014,S04702,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,0,PARMA,GENOVA BRIGNOLE
2026-02-14,REG,S05014,S05000,1,0,1,0,0,0,0,1,0,1,1,1,0,0,25,0,25,25.0,25.0,25.0,25.0,1,PARMA,PIACENZA
2026-02-14,REG,S05014,S05043,9,9,0,0,0,0,2,2,5,2,1,0,0,0,23,18,5,0.5555555555555556,-3.0,8.400000000000002,11.199999999999998,0,PARMA,BOLOGNA CENTRALE
2026-02-14,REG,S05014,S05090,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PARMA,SALSOMAGGIORE TERME
2026-02-14,REG,S05014,S06000,13,13,0,0,0,0,10,1,2,1,0,0,0,0,28,3,25,1.9230769230769231,2.0,3.0,5.399999999999992,0,PARMA,LA SPEZIA CENTRALE
2026-02-14,REG,S05014,S06161,3,3,0,0,0,0,1,1,1,1,0,0,0,0,9,2,7,2.333333333333333,1.0,6.6000000000000005,7.299999999999999,0,PARMA,BORGO VAL DI TARO
2026-02-14,REG,S05014,S06163,2,2,0,0,0,0,0,2,0,2,1,0,0,0,15,0,15,7.5,7.5,9.5,9.75,0,PARMA,PONTREMOLI
2026-02-14,REG,S05023,S05194,8,8,0,0,0,0,4,0,4,0,0,0,0,0,7,4,3,0.375,0.0,2.3,2.6499999999999995,0,REGGIO EMILIA,SASSUOLO RADICI
2026-02-14,REG,S05023,S05921,11,11,0,0,0,0,6,1,4,1,0,0,0,0,17,8,9,0.8181818181818182,1.0,3.0,5.0,0,REGGIO EMILIA,CIANO D\'ENZA
2026-02-14,REG,S05023,S05960,4,4,0,0,0,0,3,0,1,0,0,0,0,0,6,1,5,1.25,1.5,3.0,3.0,0,REGGIO EMILIA,GUASTALLA
2026-02-14,REG,S05032,S02336,15,15,0,0,0,0,5,3,7,3,0,0,0,0,32,19,13,0.8666666666666667,1.0,5.6,6.599999999999998,0,MODENA,MANTOVA
2026-02-14,REG,S05032,S02349,14,14,0,0,0,0,3,0,11,0,0,0,0,0,3,19,-16,-1.1428571428571428,-2.0,0.0,1.049999999999999,0,MODENA,CARPI
2026-02-14,REG,S05032,S05043,16,16,0,0,0,0,5,0,11,0,0,0,0,0,9,28,-19,-1.1875,-2.0,2.0,3.0,0,MODENA,BOLOGNA CENTRALE
2026-02-14,REG,S05032,S05180,22,22,0,0,0,0,19,1,2,1,0,0,0,0,35,4,31,1.4090909090909092,1.0,3.0,3.9499999999999993,0,MODENA,SASSUOLO TERMINAL
2026-02-14,REG,S05043,S01645,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,BOLOGNA CENTRALE,MILANO PORTA GARIBALDI
2026-02-14,REG,S05043,S01700,9,9,0,0,0,0,3,5,1,5,1,1,1,0,62,1,61,6.777777777777778,5.0,11.400000000000006,24.19999999999999,0,BOLOGNA CENTRALE,MILANO CENTRALE
2026-02-14,REG,S05043,S01807,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,BOLOGNA CENTRALE,VOGHERA
2026-02-14,REG,S05043,S02001,5,5,0,0,0,0,0,2,3,2,1,1,0,0,26,21,5,1.0,-6.0,14.6,17.799999999999997,0,BOLOGNA CENTRALE,BRENNERO
2026-02-14,REG,S05043,S02026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,BOLOGNA CENTRALE,BOLZANO
2026-02-14,REG,S05043,S02336,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,BOLOGNA CENTRALE,MANTOVA
2026-02-14,REG,S05043,S02430,5,5,0,0,0,0,4,0,1,0,0,0,0,0,6,3,3,0.6,1.0,2.0,2.0,0,BOLOGNA CENTRALE,VERONA PORTA NUOVA
2026-02-14,REG,S05043,S02593,16,16,0,0,0,0,11,0,5,0,0,0,0,0,22,9,13,0.8125,1.0,3.0,3.25,0,BOLOGNA CENTRALE,VENEZIA S.LUCIA
2026-02-14,REG,S05043,S05000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,-11,-11.0,-11.0,-11.0,-11.0,0,BOLOGNA CENTRALE,PIACENZA
2026-02-14,REG,S05043,S05014,8,7,0,1,0,0,5,0,3,0,0,0,0,0,12,9,3,0.375,1.0,4.0,4.0,0,BOLOGNA CENTRALE,PARMA
2026-02-14,REG,S05043,S05032,17,17,0,0,0,0,1,1,15,1,0,0,0,0,8,32,-24,-1.411764705882353,-2.0,0.6000000000000014,3.3999999999999986,0,BOLOGNA CENTRALE,MODENA
2026-02-14,REG,S05043,S05054,14,14,0,0,0,0,5,3,6,3,0,0,0,0,26,7,19,1.3571428571428572,0.5,5.700000000000001,6.0,0,BOLOGNA CENTRALE,IMOLA
2026-02-14,REG,S05043,S05058,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,5.8,5.9,0,BOLOGNA CENTRALE,FAENZA
2026-02-14,REG,S05043,S05071,16,16,0,0,0,0,3,0,13,0,0,0,0,0,5,49,-44,-2.75,-3.5,0.5,1.75,0,BOLOGNA CENTRALE,RIMINI
2026-02-14,REG,S05043,S05110,4,4,0,0,0,0,2,0,2,0,0,0,0,0,3,4,-1,-0.25,0.0,1.7000000000000002,1.85,0,BOLOGNA CENTRALE,PORRETTA TERME
2026-02-14,REG,S05043,S05131,15,15,0,0,0,0,8,0,7,0,0,0,0,0,7,21,-14,-0.9333333333333332,0.0,1.0,1.0,0,BOLOGNA CENTRALE,PIANORO
2026-02-14,REG,S05043,S05134,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,BOLOGNA CENTRALE,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI
2026-02-14,REG,S05043,S05308,13,13,0,0,0,0,1,0,12,0,0,0,0,0,2,47,-45,-3.4615384615384617,-3.0,-1.0,0.1999999999999957,0,BOLOGNA CENTRALE,POGGIO RUSCO
2026-02-14,REG,S05043,S05706,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,17,-17,-8.5,-8.5,-6.5,-6.25,0,BOLOGNA CENTRALE,ROVIGO
2026-02-14,REG,S05043,S05712,11,11,0,0,0,0,2,2,7,2,0,0,0,0,16,28,-12,-1.0909090909090908,-2.0,5.0,7.0,0,BOLOGNA CENTRALE,FERRARA
2026-02-14,REG,S05043,S05811,7,7,0,0,0,0,4,0,3,0,0,0,0,0,10,3,7,1.0,1.0,3.4000000000000004,3.6999999999999993,0,BOLOGNA CENTRALE,RAVENNA
2026-02-14,REG,S05043,S06416,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,3,-2,-0.6666666666666666,-1.0,0.6000000000000001,0.7999999999999998,0,BOLOGNA CENTRALE,PRATO CENTRALE
2026-02-14,REG,S05043,S06421,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,BOLOGNA CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-02-14,REG,S05043,S07113,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,BOLOGNA CENTRALE,ANCONA
2026-02-14,REG,S05043,S07513,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32,0,32,32.0,32.0,32.0,32.0,0,BOLOGNA CENTRALE,S.BENEDETTO DEL TRONTO
2026-02-14,REG,S05054,S05043,14,14,0,0,0,0,9,1,4,1,0,0,0,0,19,9,10,0.7142857142857143,1.0,3.0,3.6999999999999993,0,IMOLA,BOLOGNA CENTRALE
2026-02-14,REG,S05054,S05071,7,7,0,0,0,0,2,3,2,3,1,1,0,0,38,9,29,4.142857142857143,4.0,12.400000000000004,15.699999999999992,0,IMOLA,RIMINI
2026-02-14,REG,S05054,S05712,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,-6,-2.0,-1.0,-1.0,-1.0,0,IMOLA,FERRARA
2026-02-14,REG,S05054,S05722,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,IMOLA,S.PIETRO IN CASALE
2026-02-14,REG,S05056,S05811,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,0,CASTELBOLOGNESE-RIOLO TERME,RAVENNA
2026-02-14,REG,S05058,S05043,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,FAENZA,BOLOGNA CENTRALE
2026-02-14,REG,S05058,S05811,5,5,0,0,0,0,1,1,3,1,0,0,0,0,6,6,0,0.0,-2.0,3.6000000000000005,4.799999999999999,0,FAENZA,RAVENNA
2026-02-14,REG,S05058,S06421,3,3,0,0,0,0,0,2,1,2,0,0,0,0,14,2,12,4.0,5.0,8.2,8.6,0,FAENZA,FIRENZE SANTA MARIA NOVELLA
2026-02-14,REG,S05058,S06604,5,5,0,0,0,0,3,0,2,0,0,0,0,0,8,3,5,1.0,0.0,4.0,4.0,0,FAENZA,BORGO S.LORENZO
2026-02-14,REG,S05071,S01645,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,RIMINI,MILANO PORTA GARIBALDI
2026-02-14,REG,S05071,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,0,RIMINI,MILANO CENTRALE
2026-02-14,REG,S05071,S05000,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,-9,-4.5,-4.5,-1.6999999999999995,-1.3500000000000003,0,RIMINI,PIACENZA
2026-02-14,REG,S05071,S05014,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,RIMINI,PARMA
2026-02-14,REG,S05071,S05043,16,16,0,0,0,0,6,0,10,0,0,0,0,0,7,22,-15,-0.9375,-1.0,1.0,1.75,0,RIMINI,BOLOGNA CENTRALE
2026-02-14,REG,S05071,S05054,6,6,0,0,0,0,3,2,1,2,0,0,0,0,20,5,15,2.5,2.5,7.0,7.0,0,RIMINI,IMOLA
2026-02-14,REG,S05071,S05722,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,RIMINI,S.PIETRO IN CASALE
2026-02-14,REG,S05071,S05811,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,3,-2,-0.6666666666666666,-1.0,0.6000000000000001,0.7999999999999998,0,RIMINI,RAVENNA
2026-02-14,REG,S05071,S07113,5,5,0,0,0,0,4,0,1,0,0,0,0,0,4,1,3,0.6,1.0,1.6,1.7999999999999998,0,RIMINI,ANCONA
2026-02-14,REG,S05090,S05009,21,21,0,0,0,0,10,0,11,0,0,0,0,0,8,14,-6,-0.2857142857142857,-1.0,1.0,1.0,0,SALSOMAGGIORE TERME,FIDENZA
2026-02-14,REG,S05090,S05014,3,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,1.6666666666666667,1.0,2.6,2.8,0,SALSOMAGGIORE TERME,PARMA
2026-02-14,REG,S05105,S05131,9,9,0,0,0,0,2,0,7,0,0,0,0,0,0,8,-8,-0.8888888888888888,-1.0,0.0,0.0,0,MARZABOTTO,PIANORO
2026-02-14,REG,S05110,S05043,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,PORRETTA TERME,BOLOGNA CENTRALE
2026-02-14,REG,S05110,S05131,21,21,0,0,0,0,6,2,13,2,0,0,0,0,14,17,-3,-0.1428571428571428,-1.0,1.0,5.0,0,PORRETTA TERME,PIANORO
2026-02-14,REG,S05110,S06414,6,6,0,0,0,0,0,1,5,1,0,0,0,0,5,10,-5,-0.8333333333333334,-2.0,2.0,3.5,0,PORRETTA TERME,PISTOIA
2026-02-14,REG,S05131,S05043,19,19,0,0,0,0,4,0,15,0,0,0,0,0,6,60,-54,-2.8421052631578947,-4.0,1.1999999999999993,2.0,0,PIANORO,BOLOGNA CENTRALE
2026-02-14,REG,S05131,S05105,9,9,0,0,0,0,8,0,1,0,0,0,0,0,20,3,17,1.8888888888888888,2.0,4.0,4.0,0,PIANORO,MARZABOTTO
2026-02-14,REG,S05131,S05110,17,17,0,0,0,0,9,1,7,1,0,0,0,0,24,14,10,0.5882352941176471,0.0,4.0,4.399999999999999,0,PIANORO,PORRETTA TERME
2026-02-14,REG,S05134,S05043,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI,BOLOGNA CENTRALE
2026-02-14,REG,S05161,S02340,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.8,2.9,0,SERMIDE,SUZZARA
2026-02-14,REG,S05161,S05712,3,3,0,0,0,0,2,1,0,1,0,0,0,0,8,0,8,2.6666666666666665,3.0,4.6,4.8,0,SERMIDE,FERRARA
2026-02-14,REG,S05180,S05032,22,22,0,0,0,0,12,1,9,1,0,0,0,0,25,18,7,0.3181818181818182,0.5,3.800000000000004,4.0,0,SASSUOLO TERMINAL,MODENA
2026-02-14,REG,S05192,S05960,7,7,0,0,0,0,3,4,0,4,0,0,0,0,33,0,33,4.714285714285714,5.0,7.4,7.699999999999999,0,REGGIO S.LAZZARO,GUASTALLA
2026-02-14,REG,S05194,S05023,9,9,0,0,0,0,3,0,6,0,0,0,0,0,3,7,-4,-0.4444444444444444,-1.0,1.2000000000000002,1.5999999999999996,0,SASSUOLO RADICI,REGGIO EMILIA
2026-02-14,REG,S05308,S02430,1,1,0,0,0,0,0,1,0,1,1,1,0,0,28,0,28,28.0,28.0,28.0,28.0,0,POGGIO RUSCO,VERONA PORTA NUOVA
2026-02-14,REG,S05308,S05043,14,14,0,0,0,0,5,0,9,0,0,0,0,0,10,24,-14,-1.0,-2.0,2.700000000000001,3.0,0,POGGIO RUSCO,BOLOGNA CENTRALE
2026-02-14,REG,S05308,S05161,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,POGGIO RUSCO,SERMIDE
2026-02-14,REG,S05420,S02589,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,ADRIA,VENEZIA MESTRE
2026-02-14,REG,S05420,S02593,9,9,0,0,0,0,4,3,2,3,0,0,0,0,26,5,21,2.333333333333333,2.0,6.2,6.6,0,ADRIA,VENEZIA S.LUCIA
2026-02-14,REG,S05703,S02336,6,6,0,0,0,0,3,0,3,0,0,0,0,0,5,3,2,0.3333333333333333,-0.5,2.5,3.25,0,MONSELICE,MANTOVA
2026-02-14,REG,S05703,S02366,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,MONSELICE,LEGNAGO
2026-02-14,REG,S05706,S02366,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROVIGO,LEGNAGO
2026-02-14,REG,S05706,S02430,8,8,0,0,0,0,3,0,5,0,0,0,0,0,7,15,-8,-1.0,-1.5,3.3,3.65,0,ROVIGO,VERONA PORTA NUOVA
2026-02-14,REG,S05706,S02593,7,7,0,0,0,0,7,0,0,0,0,0,0,0,8,0,8,1.1428571428571428,1.0,2.4000000000000004,2.6999999999999997,0,ROVIGO,VENEZIA S.LUCIA
2026-02-14,REG,S05706,S05043,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,-9,-4.5,-4.5,-3.3,-3.1500000000000004,0,ROVIGO,BOLOGNA CENTRALE
2026-02-14,REG,S05712,S02340,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,6,-6,-1.5,-1.5,-1.0,-1.0,0,FERRARA,SUZZARA
2026-02-14,REG,S05712,S05043,13,13,0,0,0,0,2,1,10,1,1,0,0,0,15,37,-22,-1.6923076923076923,-3.0,0.8000000000000007,6.1999999999999815,0,FERRARA,BOLOGNA CENTRALE
2026-02-14,REG,S05712,S05054,2,2,0,0,0,0,0,1,1,1,1,1,0,0,21,3,18,9.0,9.0,18.6,19.8,0,FERRARA,IMOLA
2026-02-14,REG,S05712,S05161,3,3,0,0,0,0,3,0,0,0,0,0,0,0,10,0,10,3.333333333333333,4.0,4.0,4.0,0,FERRARA,SERMIDE
2026-02-14,REG,S05712,S05308,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,FERRARA,POGGIO RUSCO
2026-02-14,REG,S05712,S05799,8,8,0,0,0,0,7,1,0,1,0,0,0,0,19,0,19,2.375,2.5,4.3,4.65,0,FERRARA,CODIGORO
2026-02-14,REG,S05712,S05811,13,13,0,0,0,0,5,2,6,2,1,1,0,0,29,17,12,0.9230769230769232,0.0,4.200000000000003,11.799999999999976,0,FERRARA,RAVENNA
2026-02-14,REG,S05722,S05043,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,S.PIETRO IN CASALE,BOLOGNA CENTRALE
2026-02-14,REG,S05722,S05054,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,S.PIETRO IN CASALE,IMOLA
2026-02-14,REG,S05799,S05712,9,9,0,0,0,0,5,0,4,0,0,0,0,0,9,9,0,0.0,0.0,3.0,3.0,0,CODIGORO,FERRARA
2026-02-14,REG,S05802,S05017,16,16,0,0,0,0,12,4,0,4,0,0,0,0,46,0,46,2.875,2.5,5.0,6.0,0,PORTOMAGGIORE,BUDRIO
2026-02-14,REG,S05811,S04702,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,RAVENNA,GENOVA BRIGNOLE
2026-02-14,REG,S05811,S05043,6,6,0,0,0,0,4,0,2,0,0,0,0,0,7,9,-2,-0.3333333333333333,0.0,3.5,3.75,0,RAVENNA,BOLOGNA CENTRALE
2026-02-14,REG,S05811,S05056,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,0,RAVENNA,CASTELBOLOGNESE-RIOLO TERME
2026-02-14,REG,S05811,S05058,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,14,-14,-2.8,-2.0,-1.0,-1.0,0,RAVENNA,FAENZA
2026-02-14,REG,S05811,S05071,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,8,-6,-3.0,-3.0,1.0000000000000002,1.4999999999999996,0,RAVENNA,RIMINI
2026-02-14,REG,S05811,S05712,13,13,0,0,0,0,5,0,8,0,0,0,0,0,10,16,-6,-0.4615384615384615,-1.0,2.8000000000000007,3.3999999999999986,0,RAVENNA,FERRARA
2026-02-14,REG,S05811,S07104,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-2,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,RAVENNA,PESARO
2026-02-14,REG,S05921,S05023,10,10,0,0,0,0,5,4,1,4,0,0,0,0,39,1,38,3.8,3.5,7.199999999999999,8.099999999999998,0,CIANO D\'ENZA,REGGIO EMILIA
2026-02-14,REG,S05951,S05811,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,LUGO,RAVENNA
2026-02-14,REG,S05960,S05023,5,5,0,0,0,0,4,0,1,0,0,0,0,0,7,2,5,1.0,1.0,3.2,3.6,0,GUASTALLA,REGGIO EMILIA
2026-02-14,REG,S05960,S05192,6,6,0,0,0,0,3,1,2,1,0,0,0,0,15,2,13,2.1666666666666665,1.5,6.0,7.5,0,GUASTALLA,REGGIO S.LAZZARO
2026-02-14,REG,S06000,S04700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,LA SPEZIA CENTRALE,GENOVA PIAZZA PRINCIPE
2026-02-14,REG,S06000,S04702,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,LA SPEZIA CENTRALE,GENOVA BRIGNOLE
2026-02-14,REG,S06000,S04725,10,10,0,0,0,0,1,2,7,2,0,0,0,0,12,17,-5,-0.5,-2.0,5.199999999999999,6.099999999999998,0,LA SPEZIA CENTRALE,SESTRI LEVANTE
2026-02-14,REG,S06000,S04801,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,LA SPEZIA CENTRALE,SAVONA
