mese,tipo_giorno,fascia_oraria,categoria,cancellate_tot,effettuate,info_mancante,minuti_anticipo_tot,oltre_60,minuti_netti_tot,corse_osservate,in_orario,oltre_10,cancellate,in_ritardo,oltre_15,oltre_5,parzialmente_cancellate,soppresse,oltre_30,in_anticipo,minuti_ritardo_tot,ritardo_mediano,p95,ritardo_medio,p90
2025-11,infrasettimanale,pomeriggio,REG,0,42544,0,39811.0,81,86088.0,42544,18493,2886,0,8184,1592,8184,0,0,475,14723,125899.0,1.0,12.0,2.0794202898550727,7.0
2025-11,infrasettimanale,pomeriggio,,0,5428,0,6292.0,308,70816.0,5428,1096,1996,0,2948,1480,2948,0,0,732,1376,77108.0,6.0,67.0,13.065682656826569,38.0
2025-11,infrasettimanale,sera,EC,0,217,0,268.0,2,1135.0,217,56,38,0,82,22,82,0,0,10,69,1403.0,3.0,27.19999999999993,5.483091787439614,15.0
2025-11,infrasettimanale,sera,EN,0,15,0,0.0,1,351.0,15,2,11,0,13,7,13,0,0,5,0,351.0,11.0,61.1,23.4,56.6
2025-11,infrasettimanale,sera,EXP,0,4,0,32.0,0,-13.0,4,0,1,0,1,1,1,0,0,0,3,19.0,-8.5,15.399999999999991,-3.25,11.800000000000004
2025-11,infrasettimanale,sera,IC,0,316,0,660.0,21,3687.0,316,69,71,0,106,61,106,0,0,34,131,4347.0,1.0,82.5,12.049019607843135,40.5
2025-11,infrasettimanale,sera,ICN,0,249,0,678.0,8,1660.0,249,47,58,0,90,49,90,0,0,25,112,2338.0,1.0,46.99999999999997,6.666666666666667,29.40000000000004
2025-11,infrasettimanale,sera,IR,0,1,0,0.0,0,7.0,1,0,0,0,1,0,1,0,0,0,0,7.0,7.0,7.0,7.0,7.0
2025-11,infrasettimanale,sera,MET,0,999,0,1199.0,0,92.0,999,438,22,0,71,11,71,0,0,3,484,1291.0,0.0,6.0,0.0926485397784491,3.800000000000068
2025-11,infrasettimanale,sera,NCL,0,37,0,87.0,4,741.0,37,0,20,0,20,17,20,0,0,13,1,828.0,36.0,92.0,35.285714285714285,80.0
2025-11,infrasettimanale,sera,REG,0,34377,0,36340.0,68,69483.0,34377,14192,2544,0,6922,1343,6922,0,0,396,12750,105823.0,1.0,12.0,2.0518249468462084,8.0
2025-11,infrasettimanale,sera,,0,1980,0,3396.0,68,17564.0,1980,424,588,0,888,392,888,0,0,172,668,20960.0,4.0,43.29999999999996,8.87070707070707,26.0
2025-11,infrasettimanale,tarda_mattina,EC,0,315,0,388.0,5,1991.0,315,74,76,0,123,44,123,0,0,17,107,2379.0,2.0,30.0,6.5493421052631575,21.69999999999999
2025-11,infrasettimanale,tarda_mattina,EXP,0,8,0,7.0,2,392.0,8,0,6,0,6,5,6,0,0,3,2,399.0,26.5,153.74999999999994,49.0,120.5
2025-11,infrasettimanale,tarda_mattina,IC,0,629,0,1181.0,15,4631.0,629,150,160,0,233,112,233,0,0,55,237,5812.0,2.0,48.0,7.469354838709678,26.200000000000045
2025-11,infrasettimanale,tarda_mattina,ICN,0,33,0,159.0,1,22.0,33,4,3,0,6,2,6,0,0,2,23,181.0,-4.0,28.599999999999937,0.6666666666666666,7.0
2025-11,infrasettimanale,tarda_mattina,MET,0,1207,0,1562.0,0,-180.0,1207,500,19,0,75,12,75,0,0,2,615,1382.0,-1.0,5.0,-0.1512605042016806,3.0
2025-11,infrasettimanale,tarda_mattina,NCL,0,87,0,197.0,29,4409.0,87,2,48,0,49,47,49,0,0,38,6,4606.0,63.0,215.39999999999992,77.35087719298245,189.4
2025-11,infrasettimanale,tarda_mattina,REG,0,43217,0,47588.0,77,52179.0,43217,18542,2044,0,5901,1161,5901,0,0,381,17617,99767.0,0.0,9.0,1.2405848787446505,6.0
2025-11,infrasettimanale,tarda_mattina,,0,5196,0,5916.0,272,61952.0,5196,1312,1652,0,2572,1224,2572,0,0,664,1308,67868.0,4.0,62.0,11.932203389830509,38.0
2025-11,weekend,mattina,EC,0,60,0,149.0,0,16.0,60,20,6,0,10,5,10,0,0,1,27,165.0,1.0,16.0,0.2807017543859649,9.599999999999994
2025-11,weekend,mattina,EN,0,2,0,0.0,0,5.0,2,1,0,0,1,0,1,0,0,0,0,5.0,2.5,4.75,2.5,4.5
2025-11,weekend,mattina,EXP,0,5,0,0.0,1,161.0,5,2,3,0,3,3,3,0,0,3,0,161.0,47.0,58.6,32.2,56.2
2025-11,weekend,mattina,IC,0,275,0,521.0,7,1660.0,275,78,55,0,91,39,91,0,0,24,106,2181.0,1.0,43.30000000000001,6.036363636363636,22.599999999999994
2025-11,weekend,mattina,MET,0,395,0,531.0,0,-247.0,395,164,4,0,12,0,12,0,0,0,219,284.0,-1.0,3.0,-0.6253164556962025,2.0
2025-11,weekend,mattina,NCL,0,1,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2025-11,weekend,mattina,REG,0,11295,0,13722.0,28,12028.0,11295,4766,509,0,1467,305,1467,0,0,116,4936,25750.0,0.0,9.0,1.076909302533799,5.0
2025-11,weekend,mattina,,0,2556,0,4676.0,116,21644.0,2556,652,552,0,904,428,904,0,0,236,1000,26320.0,2.0,53.10000000000002,8.4679186228482,27.0
2025-11,weekend,notte,EC,0,10,0,42.0,0,-38.0,10,1,0,0,0,0,0,0,0,0,9,4.0,-5.0,0.8499999999999925,-3.8,-2.3000000000000025
2025-11,weekend,notte,EN,0,8,0,0.0,0,36.0,8,4,0,0,4,0,4,0,0,0,0,36.0,4.5,6.65,4.5,6.3
2025-11,weekend,notte,IC,1,143,0,467.0,4,757.0,144,33,19,1,34,13,34,0,0,4,77,1224.0,-1.0,20.849999999999994,5.256944444444445,13.400000000000034
2025-11,weekend,notte,ICN,0,28,0,175.0,3,118.0,28,4,5,0,7,3,7,0,0,3,17,293.0,-4.0,78.0,4.214285714285714,33.200000000000045
2025-11,weekend,notte,MET,0,118,0,199.0,0,-81.0,118,35,4,0,6,3,6,0,0,0,77,118.0,-1.0,3.299999999999983,-0.6864406779661016,2.0
2025-11,weekend,notte,NCL,0,30,0,30.0,8,1263.0,30,2,14,0,14,14,14,0,0,11,1,1293.0,48.0,202.4,74.29411764705883,177.60000000000002
2025-11,weekend,notte,REG,0,4948,0,6933.0,14,4192.0,4948,2010,212,0,597,121,597,0,0,45,2316,11125.0,0.0,9.0,0.8515133048953889,5.0
2025-11,weekend,notte,,0,796,0,1560.0,12,4596.0,796,208,180,0,268,128,268,0,0,48,316,6156.0,1.0,32.299999999999955,5.803030303030303,23.0
2025-11,weekend,pomeriggio,EC,0,116,0,372.0,3,455.0,116,25,21,0,32,17,32,0,0,8,56,827.0,0.0,38.39999999999995,4.026548672566372,20.8
2025-11,weekend,pomeriggio,EXP,0,9,0,59.0,0,-39.0,9,3,0,0,2,0,2,0,0,0,4,20.0,0.0,7.199999999999999,-4.333333333333333,6.4
2025-11,weekend,pomeriggio,IC,0,215,0,466.0,4,1135.0,215,47,41,0,64,29,64,0,0,15,103,1601.0,0.0,34.39999999999998,5.303738317757009,20.700000000000017
2025-11,weekend,pomeriggio,ICN,0,8,0,45.0,0,-45.0,8,0,0,0,0,0,0,0,0,0,8,0.0,-5.0,-3.3500000000000005,-5.625,-3.7
2025-11,weekend,pomeriggio,IR,0,2,0,3.0,1,68.0,2,0,1,0,1,1,1,0,0,1,1,71.0,34.0,67.3,34.0,63.60000000000001
2025-11,weekend,pomeriggio,MET,0,502,0,622.0,2,-22.0,502,184,9,0,29,6,29,0,0,3,287,600.0,-1.0,5.0,-0.044,3.0
2025-11,weekend,pomeriggio,NCL,0,4,0,52.0,0,-52.0,4,0,0,0,0,0,0,0,0,0,2,0.0,-26.0,-12.5,-26.0,-14.0
2025-11,weekend,pomeriggio,REG,0,14242,0,17334.0,13,12709.0,14242,5886,595,0,1898,311,1898,0,0,98,6053,30043.0,0.0,9.0,0.9184794391847944,6.0
2025-11,weekend,pomeriggio,,0,2448,0,4464.0,64,20052.0,2448,580,696,0,1000,532,1000,0,0,280,868,24516.0,2.0,44.0,8.191176470588236,33.89999999999997
2025-11,weekend,sera,EC,0,105,0,236.0,2,367.0,105,23,15,0,29,10,29,0,0,5,52,603.0,-0.5,26.549999999999983,3.5288461538461537,14.0
2025-11,weekend,sera,EN,0,10,0,35.0,0,62.0,10,0,5,0,8,1,8,0,0,0,2,97.0,9.5,21.249999999999982,6.2,14.499999999999996
2025-11,weekend,sera,EXP,0,3,0,21.0,1,68.0,3,1,1,0,1,1,1,0,0,1,1,89.0,3.0,77.69999999999999,22.666666666666668,69.4
2025-11,weekend,sera,FA,0,1,0,0.0,0,55.0,1,0,1,0,1,1,1,0,0,1,0,55.0,55.0,55.0,55.0,55.0
2025-11,weekend,sera,FR,0,3,0,5.0,0,-3.0,3,2,0,0,0,0,0,0,0,0,1,2.0,1.0,1.0,-1.0,1.0
2025-11,weekend,sera,IC,0,155,0,445.0,7,1265.0,155,37,25,0,38,20,38,0,0,14,80,1710.0,-1.0,56.19999999999993,8.161290322580646,21.19999999999999
2025-11,weekend,sera,ICN,0,167,0,574.0,4,404.0,167,45,20,0,33,14,33,0,0,5,89,978.0,-1.0,18.69999999999999,2.4191616766467066,10.800000000000011
2025-11,weekend,sera,IR,0,4,0,0.0,0,19.0,4,3,1,0,1,0,1,0,0,0,0,19.0,3.5,9.949999999999998,4.75,8.900000000000002
2025-11,weekend,sera,MET,0,428,0,508.0,0,-115.0,428,199,5,0,15,2,15,0,0,2,213,393.0,0.0,3.6999999999999886,-0.2693208430913349,2.0
2025-11,weekend,sera,NCL,0,5,0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2025-11,weekend,sera,REG,0,12225,0,14799.0,35,15552.0,12225,5034,638,0,1760,378,1760,0,0,130,5324,30351.0,0.0,10.0,1.2833800957253672,6.0
2025-11,weekend,sera,,0,964,0,1968.0,28,6640.0,964,208,264,0,384,180,384,0,0,92,372,8608.0,2.0,41.0,6.8879668049792535,27.0
2025-11,weekend,tarda_mattina,EC,0,181,0,365.0,3,725.0,181,41,26,0,52,19,52,0,0,6,83,1090.0,0.0,23.25,4.119318181818182,15.0
2025-11,weekend,tarda_mattina,EXP,0,4,0,0.0,2,350.0,4,0,3,0,4,3,4,0,0,2,0,350.0,51.0,217.95,87.5,192.90000000000003
2025-11,weekend,tarda_mattina,IC,0,331,0,861.0,6,1245.0,331,91,56,0,90,39,90,0,0,15,149,2106.0,1.0,28.0,3.7727272727272725,15.100000000000026
2025-11,weekend,tarda_mattina,ICN,0,26,0,101.0,2,326.0,26,3,5,0,8,3,8,0,0,3,15,427.0,-1.0,136.25,12.538461538461538,30.0
2025-11,weekend,tarda_mattina,MET,0,573,0,872.0,1,-350.0,573,220,9,0,14,6,14,0,0,2,339,522.0,-1.0,3.0,-0.6108202443280978,2.0
2025-11,weekend,tarda_mattina,NCL,0,7,0,1.0,0,38.0,7,0,2,0,2,1,2,0,0,0,1,39.0,14.0,23.9,12.666666666666666,22.8
2025-11,weekend,tarda_mattina,REG,0,15579,0,20837.0,17,6660.0,15579,6339,523,0,1589,284,1589,0,0,91,7225,27497.0,0.0,7.0,0.4395169273411206,5.0
2025-11,weekend,tarda_mattina,,0,2204,0,3548.0,152,26596.0,2204,568,600,0,904,456,904,0,0,284,732,30144.0,3.0,74.0,12.067150635208712,44.0
2025-12,infrasettimanale,mattina,EC,0,156,0,278.0,2,423.0,156,32,26,0,42,13,42,0,0,2,75,701.0,-1.0,20.0,2.838926174496644,13.0
2025-12,infrasettimanale,mattina,EN,0,1,0,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
2025-12,infrasettimanale,mattina,EXP,0,1,0,0.0,0,5.0,1,0,0,0,1,0,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0
2025-12,infrasettimanale,mattina,FA,0,55,0,60.0,1,485.0,55,15,17,0,26,11,26,0,0,5,14,545.0,4.0,44.89999999999997,8.818181818181818,25.0
2025-12,infrasettimanale,mattina,FB,0,7,0,12.0,2,246.0,7,1,2,0,3,2,3,0,0,2,3,258.0,3.0,146.99999999999991,35.142857142857146,114.00000000000004
2025-12,infrasettimanale,mattina,FR,2,519,0,383.0,19,5701.0,521,137,180,2,288,125,288,0,0,54,96,6084.0,6.0,46.0,10.942418426103648,31.0
2025-12,infrasettimanale,mattina,IC,10,621,0,1045.0,21,5076.0,634,159,158,9,244,114,244,1,3,62,222,6121.0,2.0,49.0,8.1216,29.0
2025-12,infrasettimanale,mattina,ICN,0,2,0,22.0,0,23.0,2,0,1,0,1,1,1,0,0,1,1,45.0,11.5,41.65,11.5,38.3
2025-12,infrasettimanale,mattina,MET,4,992,0,1085.0,2,706.0,997,462,33,4,95,16,95,0,1,6,425,1791.0,0.0,7.0,0.7189409368635438,4.0
2025-12,infrasettimanale,mattina,NCL,0,1,0,0.0,1,61.0,2,1,1,0,1,1,1,0,1,1,0,61.0,30.5,57.95,30.5,54.9
2025-12,infrasettimanale,mattina,REG,172,37022,0,34810.0,79,74774.0,37364,16475,2456,171,7072,1282,7072,1,170,394,13217,109584.0,1.0,12.0,2.033891850723534,7.0
2025-12,infrasettimanale,mattina,,0,3799,0,3551.0,217,48399.0,3799,1047,1228,0,1859,876,1859,0,0,427,866,51950.0,4.435640958146881,66.84160305343511,12.83167586313006,33.910897604632794
2025-12,infrasettimanale,notte,EC,0,23,0,72.0,0,-4.0,23,5,2,0,3,2,3,0,0,0,15,68.0,-4.0,15.299999999999988,-0.1739130434782608,8.000000000000004
2025-12,infrasettimanale,notte,EN,5,16,0,1.0,3,484.0,21,7,12,5,13,8,13,0,0,4,1,485.0,10.0,100.0,23.047619047619047,96.0
2025-12,infrasettimanale,notte,EXP,0,1,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2025-12,infrasettimanale,notte,FA,0,16,0,9.0,1,147.0,16,7,2,0,6,2,6,0,0,1,3,156.0,2.0,42.0,9.1875,14.5
2025-12,infrasettimanale,notte,FB,0,7,0,3.0,0,71.0,7,3,3,0,3,3,3,0,0,0,1,74.0,2.0,27.4,10.142857142857142,26.8
2025-12,infrasettimanale,notte,FR,1,170,0,94.0,3,1683.0,171,60,52,1,78,38,78,0,0,19,33,1777.0,4.0,47.0,9.842105263157896,32.0
2025-12,infrasettimanale,notte,IC,1,282,0,836.0,3,1217.0,283,84,51,0,74,43,74,1,0,23,121,2053.0,1.0,42.0,4.362007168458781,23.200000000000017
2025-12,infrasettimanale,notte,ICN,0,68,0,155.0,3,460.0,68,10,8,0,19,6,19,0,0,6,39,615.0,-1.0,39.79999999999998,6.764705882352941,13.300000000000004
2025-12,infrasettimanale,notte,MET,1,344,0,524.0,0,-338.0,346,119,0,1,8,0,8,0,1,0,216,186.0,-1.0,3.0,-0.9854227405247812,2.0
2025-12,infrasettimanale,notte,NCL,0,6,0,0.0,4,548.0,6,0,6,0,6,5,6,0,0,5,0,548.0,115.5,131.25,91.33333333333331,129.5
2025-12,infrasettimanale,notte,REG,36,15637,0,18271.0,30,17123.0,15698,6640,709,35,2081,421,2081,1,25,136,6720,35394.0,0.0,9.0,1.108930768732595,5.0
2025-12,infrasettimanale,notte,,0,1343,0,1519.0,52,13103.0,1343,397,348,0,579,262,579,0,0,146,343,14622.0,2.9910647803425165,51.51571109456439,9.934548303266212,32.34609084139984
2025-12,infrasettimanale,pomeriggio,EC,0,330,0,526.0,5,2200.0,330,92,82,0,117,52,117,0,0,22,112,2726.0,2.0,35.0,6.853582554517134,20.0
2025-12,infrasettimanale,pomeriggio,EXP,0,5,0,47.0,0,34.0,5,0,2,0,2,2,2,0,0,2,3,81.0,-4.0,46.8,6.8,42.6
2025-12,infrasettimanale,pomeriggio,FA,0,52,0,80.0,1,397.0,52,10,14,0,23,12,23,0,0,4,19,477.0,2.5,45.79999999999998,7.634615384615385,23.800000000000004
2025-12,infrasettimanale,pomeriggio,FB,0,8,0,0.0,1,136.0,8,2,3,0,6,2,6,0,0,1,0,136.0,8.5,54.14999999999997,17.0,36.29999999999999
2025-12,infrasettimanale,pomeriggio,FR,1,482,0,477.0,28,5993.0,483,116,168,1,260,117,260,0,0,60,107,6470.0,5.0,66.0,12.407867494824016,35.80000000000001
2025-12,infrasettimanale,pomeriggio,IC,5,475,0,855.0,10,3086.0,480,118,111,5,165,74,165,0,0,35,191,3941.0,2.0,39.34999999999997,6.510548523206751,21.69999999999999
2025-12,infrasettimanale,pomeriggio,ICN,0,16,0,58.0,0,-12.0,16,0,1,0,1,1,1,0,0,1,15,46.0,-3.0,10.75,-0.75,-1.5
2025-12,infrasettimanale,pomeriggio,IR,2,1,0,0.0,1,141.0,3,1,2,2,2,2,2,0,0,1,0,141.0,23.0,107.59999999999998,47.0,98.2
2025-12,infrasettimanale,pomeriggio,MET,2,1222,0,1402.0,0,199.0,1225,506,26,2,91,11,91,0,1,6,608,1601.0,-1.0,6.0,0.1651452282157676,4.0
2025-12,infrasettimanale,pomeriggio,NCL,0,2,0,0.0,0,55.0,5,3,1,0,1,1,1,0,3,1,0,55.0,0.0,46.74999999999998,13.75,38.50000000000001
2025-12,infrasettimanale,pomeriggio,REG,234,45559,0,46189.0,106,81284.0,45944,19596,2798,233,8040,1535,8040,1,151,474,16945,127473.0,1.0,11.0,1.823287947780445,7.0
2025-12,infrasettimanale,pomeriggio,,0,3513,0,4724.0,132,33058.0,3513,899,1025,0,1600,734,1600,0,0,329,1008,37782.0,4.0,47.74551665243381,9.42609850502701,27.478223740392867
2025-12,infrasettimanale,sera,EC,0,242,0,325.0,5,1183.0,243,57,41,0,76,28,76,0,1,8,97,1508.0,2.0,26.549999999999983,5.143478260869565,16.0
2025-12,infrasettimanale,sera,ECFR,0,8,0,0.0,0,94.0,8,0,5,0,8,3,8,0,0,0,0,94.0,11.5,18.65,11.75,18.3
2025-12,infrasettimanale,sera,EN,1,17,0,5.0,1,498.0,18,4,11,1,13,10,13,0,0,7,1,503.0,16.5,65.74999999999977,27.666666666666668,38.900000000000006
2025-12,infrasettimanale,sera,EXP,0,6,0,2.0,0,8.0,6,1,0,0,1,0,1,0,0,0,1,10.0,4.0,5.8,2.6666666666666665,5.599999999999999
2025-12,infrasettimanale,sera,FA,0,14,0,4.0,1,283.0,14,5,5,0,7,4,7,0,0,1,2,287.0,5.5,80.79999999999994,20.214285714285715,22.0
2025-12,infrasettimanale,sera,FB,0,8,0,2.0,0,64.0,8,1,2,0,6,1,6,0,0,0,1,66.0,5.5,22.099999999999994,8.0,17.199999999999996
2025-12,infrasettimanale,sera,FR,0,182,0,229.0,11,2494.0,182,42,57,0,89,38,89,0,0,21,51,2723.0,4.0,65.79999999999995,13.703296703296703,31.90000000000001
2025-12,infrasettimanale,sera,IC,0,324,0,791.0,10,2192.0,325,68,65,0,105,45,105,0,1,29,145,2983.0,1.0,52.29999999999997,6.893081761006289,23.600000000000023
2025-12,infrasettimanale,sera,ICN,0,306,0,1022.0,5,531.0,306,74,37,0,71,23,71,0,0,14,161,1553.0,-1.0,26.75,1.7352941176470589,11.0
2025-12,infrasettimanale,sera,IR,0,1,0,0.0,0,36.0,1,0,1,0,1,1,1,0,0,1,0,36.0,36.0,36.0,36.0,36.0
2025-12,infrasettimanale,sera,MET,2,1096,0,1580.0,0,-387.0,1101,449,17,2,65,11,65,0,3,5,581,1193.0,-1.0,5.0,-0.3534246575342465,3.0
2025-12,infrasettimanale,sera,REG,109,37071,0,42726.0,94,64956.0,37287,14958,2496,109,6889,1345,6889,0,107,440,14951,107682.0,1.0,12.0,1.7652046306864506,7.0
2025-12,infrasettimanale,sera,,0,1355,0,2647.0,27,7500.0,1355,324,285,0,479,195,479,0,0,77,531,10147.0,1.7173431734317344,32.912177121771215,5.616538512281372,19.456088560885608
2025-12,infrasettimanale,tarda_mattina,DIR,0,1,0,3.0,0,-3.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-3.0,-3.0,-3.0,-3.0
2025-12,infrasettimanale,tarda_mattina,EC,0,344,0,516.0,4,1584.0,345,93,67,0,104,43,104,0,1,11,139,2100.0,1.0,25.0,4.714285714285714,17.5
2025-12,infrasettimanale,tarda_mattina,ECFR,0,8,0,0.0,0,132.0,8,0,4,0,8,2,8,0,0,2,0,132.0,9.5,44.99999999999999,16.5,38.0
2025-12,infrasettimanale,tarda_mattina,EXP,1,2,0,0.0,0,10.0,3,2,0,1,1,0,1,0,0,0,0,10.0,1.0,7.3,3.3333333333333335,6.6000000000000005
2025-12,infrasettimanale,tarda_mattina,FA,0,16,0,6.0,3,360.0,16,6,5,0,8,5,8,0,0,3,2,366.0,5.0,97.5,22.5,76.5
2025-12,infrasettimanale,tarda_mattina,FB,0,31,0,17.0,1,394.0,31,8,12,0,15,9,15,0,0,4,8,411.0,4.0,44.5,12.709677419354838,32.0
2025-12,infrasettimanale,tarda_mattina,FR,0,469,0,394.0,22,5333.0,469,147,133,0,222,103,222,0,0,56,100,5727.0,4.0,51.39999999999986,11.371002132196162,38.0
2025-12,infrasettimanale,tarda_mattina,IC,8,650,0,1510.0,16,3542.0,661,169,124,8,215,96,215,0,3,46,265,5052.0,1.0,38.0,5.457627118644068,23.0
2025-12,infrasettimanale,tarda_mattina,ICN,0,61,0,536.0,2,-167.0,61,4,6,0,12,5,12,0,0,4,45,369.0,-6.0,31.0,-2.737704918032787,9.0
2025-12,infrasettimanale,tarda_mattina,IR,0,1,0,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0
2025-12,infrasettimanale,tarda_mattina,MET,5,1395,0,1992.0,0,-243.0,1404,531,33,5,87,18,87,0,4,7,765,1749.0,-1.0,5.8999999999998645,-0.175704989154013,3.0
2025-12,infrasettimanale,tarda_mattina,NCL,0,16,0,0.0,6,1200.0,18,3,11,0,11,11,11,0,2,9,0,1200.0,43.5,262.25,85.71428571428571,227.6000000000001
2025-12,infrasettimanale,tarda_mattina,REG,229,47020,0,53037.0,54,45294.0,47385,20209,1886,227,5742,1099,5742,2,136,369,20144,98331.0,0.0,8.0,0.982622844126261,5.0
2025-12,infrasettimanale,tarda_mattina,,0,3399,0,3504.0,170,39090.0,3399,911,1056,0,1631,780,1631,0,0,411,818,42594.0,4.0,59.73690791409233,11.633849042304046,36.60417769932337
2025-12,weekend,mattina,EC,0,54,0,101.0,0,38.0,54,14,5,0,11,3,11,0,0,0,27,139.0,-1.0,14.449999999999996,0.7307692307692307,8.899999999999999
2025-12,weekend,mattina,EXP,0,6,0,18.0,0,35.0,6,0,2,0,3,2,3,0,0,0,3,53.0,2.0,22.5,5.833333333333333,22.0
2025-12,weekend,mattina,FA,0,12,0,6.0,0,82.0,12,2,3,0,8,2,8,0,0,0,2,88.0,5.5,18.7,6.833333333333333,15.699999999999998
2025-12,weekend,mattina,FB,0,2,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2025-12,weekend,mattina,FR,0,111,0,171.0,2,501.0,111,33,21,0,37,12,37,0,0,3,41,672.0,2.0,23.0,4.513513513513513,15.0
2025-12,weekend,mattina,IC,4,224,0,596.0,4,883.0,228,51,34,4,73,22,73,0,0,11,104,1479.0,1.0,27.24999999999989,3.87280701754386,14.0
2025-12,weekend,mattina,ICN,0,2,0,0.0,0,8.0,2,1,0,0,1,0,1,0,0,0,0,8.0,4.0,5.8,4.0,5.6
2025-12,weekend,mattina,MET,0,319,0,387.0,1,74.0,319,130,10,0,23,3,23,0,0,2,164,461.0,-1.0,8.0,0.2334384858044164,3.0
2025-12,weekend,mattina,REG,19,9436,0,11180.0,13,8926.0,9474,4055,389,19,1250,207,1250,0,19,69,4110,20106.0,0.0,8.0,0.9480616038236855,5.0
2025-12,weekend,mattina,,0,1355,0,2214.0,14,7372.0,1355,400,294,0,459,185,459,0,0,81,496,9586.0,2.0,31.938007380073778,5.440590405904059,19.66568265682658
2025-12,weekend,notte,EC,0,8,0,35.0,0,-35.0,8,0,0,0,0,0,0,0,0,0,8,0.0,-4.5,-1.3500000000000003,-4.375,-1.7000000000000002
2025-12,weekend,notte,EN,2,6,0,11.0,3,520.0,8,1,5,2,6,5,6,0,0,3,1,531.0,21.5,228.5999999999999,65.0,178.2
2025-12,weekend,notte,FA,0,1,0,7.0,0,-7.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-7.0,-7.0,-7.0,-7.0
2025-12,weekend,notte,FB,0,2,0,0.0,0,11.0,2,1,1,0,1,0,1,0,0,0,0,11.0,5.5,10.45,5.5,9.9
2025-12,weekend,notte,FR,0,35,0,46.0,0,226.0,35,7,8,0,17,5,17,0,0,3,11,272.0,4.0,32.599999999999994,6.457142857142857,24.80000000000001
2025-12,weekend,notte,IC,0,91,0,339.0,2,54.0,91,22,9,0,15,6,15,0,0,5,54,393.0,-3.0,26.5,0.5934065934065934,8.0
2025-12,weekend,notte,ICN,0,21,0,82.0,2,143.0,21,2,6,0,6,2,6,0,0,2,13,225.0,-2.0,81.0,6.809523809523809,14.0
2025-12,weekend,notte,MET,0,121,0,190.0,0,-113.0,121,41,1,0,4,1,4,0,0,0,76,77.0,-1.0,3.0,-0.9338842975206612,2.0
2025-12,weekend,notte,NCL,0,0,0,0.0,0,0.0,4,4,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0
2025-12,weekend,notte,REG,6,4173,0,5824.0,14,3117.0,4185,1662,165,6,455,108,455,0,6,46,2058,8941.0,0.0,8.0,0.7465868263473054,5.0
2025-12,weekend,notte,,0,401,0,767.0,12,2621.0,401,89,81,0,132,56,132,0,0,36,177,3388.0,0.3965087281795511,39.128678304239415,6.58549459684123,21.53790523690776
2025-12,weekend,pomeriggio,EC,0,109,0,163.0,2,729.0,110,27,33,0,46,16,46,0,1,7,37,892.0,3.0,37.0,6.627272727272727,20.0
2025-12,weekend,pomeriggio,EXP,0,6,0,6.0,0,27.0,6,1,2,0,3,1,3,0,0,0,1,33.0,5.0,14.800000000000002,5.400000000000001,13.6
2025-12,weekend,pomeriggio,FA,0,11,0,16.0,0,77.0,11,3,2,0,3,2,3,0,0,2,5,93.0,0.0,43.0,7.0,32.0
2025-12,weekend,pomeriggio,FB,0,2,0,0.0,0,16.0,2,0,1,0,2,0,2,0,0,0,0,16.0,8.0,9.8,8.0,9.6
2025-12,weekend,pomeriggio,FR,0,103,0,174.0,6,1052.0,103,25,33,0,42,29,42,0,0,13,36,1226.0,2.0,60.19999999999993,10.21359223300971,34.19999999999999
2025-12,weekend,pomeriggio,IC,0,171,0,369.0,4,924.0,173,49,27,0,36,20,36,0,2,11,88,1293.0,-1.0,40.400000000000006,5.341040462427745,18.600000000000023
2025-12,weekend,pomeriggio,ICN,0,6,0,22.0,0,-22.0,6,1,0,0,0,0,0,0,0,0,5,0.0,-4.0,-0.75,-3.6666666666666665,-1.5
2025-12,weekend,pomeriggio,IR,0,1,0,0.0,0,7.0,1,0,0,0,1,0,1,0,0,0,0,7.0,7.0,7.0,7.0,7.0
2025-12,weekend,pomeriggio,MET,0,399,0,417.0,0,14.0,399,170,6,0,25,3,25,0,0,0,204,431.0,-1.0,5.0,0.0350877192982456,3.0
2025-12,weekend,pomeriggio,REG,34,11688,0,14696.0,32,12332.0,11757,4908,544,34,1521,326,1521,0,35,120,5245,27028.0,0.0,9.0,1.0563645708411855,5.0
2025-12,weekend,pomeriggio,,0,1265,0,2251.0,72,11249.0,1265,340,279,0,446,184,446,0,0,105,479,13500.0,1.394466403162055,71.30482213438722,8.892490118577076,23.324584980237155
2025-12,weekend,sera,EC,0,87,0,157.0,1,298.0,87,32,11,0,21,7,21,0,0,4,34,455.0,1.0,24.7,3.425287356321839,13.400000000000004
